word,tokens_babel_9b,token_num_babel_9b,tokens_gemma_12b,token_num_gemma_12b,tokens_llama_2_7b,token_num_llama_2_7b,avg_token_num,same_token_num,avg_token_num_rounded,avg_token_num2,same_token_num2,avg_token_num2_rounded,any_token_num_is_1,freq,word_len,freq_quantile
영화학,"['ìĺģ', 'íĻĶ', 'íķĻ']",3,"['영화', '학']",2,"['▁', '영', '화', '학']",4,3.0,False,3,2.5,False,3,False,9,3,1
안부,"['ìķĪ', 'ë¶Ģ']",2,"['안', '부']",2,"['▁', '안', '부']",3,2.333333333333333,False,2,2.0,True,2,False,10,2,1
원판,"['ìĽĲ', 'íĮĲ']",2,"['원', '판']",2,"['▁', '원', '<0xED>', '<0x8C>', '<0x90>']",5,3.0,False,3,2.0,True,2,False,10,2,1
비판자,"['ë¹Ħ', 'íĮĲ', 'ìŀĲ']",3,"['비', '판', '자']",3,"['▁', '비', '<0xED>', '<0x8C>', '<0x90>', '자']",6,4.0,False,4,3.0,True,3,False,10,3,1
양털,"['ìĸĳ', 'íĦ¸']",2,"['양', '털']",2,"['▁', '<0xEC>', '<0x96>', '<0x91>', '<0xED>', '<0x84>', '<0xB8>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
문예지,"['ë¬¸', 'ìĺĪ', 'ì§Ģ']",3,"['문', '예', '지']",3,"['▁', '문', '<0xEC>', '<0x98>', '<0x88>', '지']",6,4.0,False,4,3.0,True,3,False,10,3,1
비서관실,"['ë¹Ħ', 'ìĦľ', 'ê´Ģ', 'ìĭ¤']",4,"['비', '서', '관', '실']",4,"['▁', '비', '서', '<0xEA>', '<0xB4>', '<0x80>', '<0xEC>', '<0x8B>', '<0xA4>']",9,5.666666666666667,False,6,4.0,True,4,False,11,4,1
욕정,"['ìļķ', 'ìłķ']",2,"['욕', '정']",2,"['▁', '<0xEC>', '<0x9A>', '<0x95>', '정']",5,3.0,False,3,2.0,True,2,False,7,2,1
훈련도감,"['íĽĪ', 'ëł¨', 'ëıĦ', 'ê°Ĳ']",4,"['훈련', '도', '감']",3,"['▁', '<0xED>', '<0x9B>', '<0x88>', '<0xEB>', '<0xA0>', '<0xA8>', '도', '<0xEA>', '<0xB0>', '<0x90>']",11,6.0,False,6,3.5,False,4,False,11,4,1
장대높이뛰기,"['ìŀ¥', 'ëĮĢ', 'ëĨĴ', 'ìĿ´', 'ëĽ°', 'ê¸°']",6,"['장', '대', '높', '이', '뛰', '기']",6,"['▁', '장', '대', '<0xEB>', '<0x86>', '<0x92>', '이', '<0xEB>', '<0x9B>', '<0xB0>', '기']",11,7.666666666666667,False,8,6.0,True,6,False,8,6,1
칸막이,"['ì¹¸', 'ë§ī', 'ìĿ´']",3,"['칸', '막', '이']",3,"['▁', '<0xEC>', '<0xB9>', '<0xB8>', '<0xEB>', '<0xA7>', '<0x89>', '이']",8,4.666666666666667,False,5,3.0,True,3,False,9,3,1
플램스티드,"['íĶĮ', 'ëŀ¨', 'ìĬ¤', 'íĭ°', 'ëĵľ']",5,"['플', '램', '스티', '드']",4,"['▁', '<0xED>', '<0x94>', '<0x8C>', '<0xEB>', '<0x9E>', '<0xA8>', '스', '<0xED>', '<0x8B>', '<0xB0>', '드']",12,7.0,False,7,4.5,False,5,False,9,5,1
질식,"['ì§Ī', 'ìĭĿ']",2,"['질', '식']",2,"['▁', '<0xEC>', '<0xA7>', '<0x88>', '식']",5,3.0,False,3,2.0,True,2,False,8,2,1
실마리,"['ìĭ¤', 'ë§Ī', 'ë¦¬']",3,"['실', '마', '리']",3,"['▁', '<0xEC>', '<0x8B>', '<0xA4>', '마', '리']",6,4.0,False,4,3.0,True,3,False,7,3,1
창천,"['ì°½', 'ì²ľ']",2,"['창', '천']",2,"['▁', '<0xEC>', '<0xB0>', '<0xBD>', '천']",5,3.0,False,3,2.0,True,2,False,8,2,1
프로모터,"['íĶĦ', 'ë¡ľ', 'ëª¨', 'íĦ°']",4,"['프로', '모', '터']",3,"['▁', '<0xED>', '<0x94>', '<0x84>', '로', '모', '터']",7,4.666666666666667,False,5,3.5,False,4,False,11,4,1
용종,"['ìļ©', 'ì¢ħ']",2,"['용', '종']",2,"['▁', '용', '종']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
스트리머,"['ìĬ¤íĬ¸', 'ë¦¬', 'ë¨¸']",3,"['스트', '리', '머']",3,"['▁', '스', '트', '리', '<0xEB>', '<0xA8>', '<0xB8>']",7,4.333333333333333,False,4,3.0,True,3,False,8,4,1
중무장,"['ì¤ĳ', 'ë¬´', 'ìŀ¥']",3,"['중', '무', '장']",3,"['▁', '중', '무', '장']",4,3.333333333333333,False,3,3.0,True,3,False,7,3,1
마리코,"['ë§Ī', 'ë¦¬', 'ì½Ķ']",3,"['마', '리', '코']",3,"['▁', '마', '리', '<0xEC>', '<0xBD>', '<0x94>']",6,4.0,False,4,3.0,True,3,False,8,3,1
불타,"['ë¶Ī', 'íĥĢ']",2,"['불', '타']",2,"['▁', '<0xEB>', '<0xB6>', '<0x88>', '타']",5,3.0,False,3,2.0,True,2,False,9,2,1
순연,"['ìĪľ', 'ìĹ°']",2,"['순', '연']",2,"['▁', '<0xEC>', '<0x88>', '<0x9C>', '연']",5,3.0,False,3,2.0,True,2,False,10,2,1
새엄마,"['ìĥĪ', 'ìĹĦ', 'ë§Ī']",3,"['새', '엄', '마']",3,"['▁', '<0xEC>', '<0x83>', '<0x88>', '<0xEC>', '<0x97>', '<0x84>', '마']",8,4.666666666666667,False,5,3.0,True,3,False,9,3,1
발생학,"['ë°ľ', 'ìĥĿ', 'íķĻ']",3,"['발', '생', '학']",3,"['▁', '<0xEB>', '<0xB0>', '<0x9C>', '<0xEC>', '<0x83>', '<0x9D>', '학']",8,4.666666666666667,False,5,3.0,True,3,False,11,3,1
제부,"['ìłľ', 'ë¶Ģ']",2,"['제', '부']",2,"['▁', '제', '부']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
청명,"['ì²Ń', 'ëªħ']",2,"['청', '명']",2,"['▁', '<0xEC>', '<0xB2>', '<0xAD>', '명']",5,3.0,False,3,2.0,True,2,False,7,2,1
대정부,"['ëĮĢ', 'ìłķ', 'ë¶Ģ']",3,"['대', '정', '부']",3,"['▁', '대', '정', '부']",4,3.333333333333333,False,3,3.0,True,3,False,11,3,1
권신,"['ê¶Į', 'ìĭł']",2,"['권', '신']",2,"['▁', '<0xEA>', '<0xB6>', '<0x8C>', '신']",5,3.0,False,3,2.0,True,2,False,11,2,1
쉐링엄,"['ìīĲ', 'ë§ģ', 'ìĹĦ']",3,"['쉐', '링', '엄']",3,"['▁', '<0xEC>', '<0x89>', '<0x90>', '<0xEB>', '<0xA7>', '<0x81>', '<0xEC>', '<0x97>', '<0x84>']",10,5.333333333333333,False,5,3.0,True,3,False,7,3,1
빈집,"['ë¹Ī', 'ì§ĳ']",2,"['빈', '집']",2,"['▁', '<0xEB>', '<0xB9>', '<0x88>', '<0xEC>', '<0xA7>', '<0x91>']",7,3.6666666666666665,False,4,2.0,True,2,False,7,2,1
망령,"['ë§Ŀ', 'ëł¹']",2,"['망', '령']",2,"['▁', '<0xEB>', '<0xA7>', '<0x9D>', '<0xEB>', '<0xA0>', '<0xB9>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
이지스함,"['ìĿ´', 'ì§Ģ', 'ìĬ¤', 'íķ¨']",4,"['이지', '스', '함']",3,"['▁', '이', '지', '스', '<0xED>', '<0x95>', '<0xA8>']",7,4.666666666666667,False,5,3.5,False,4,False,7,4,1
명산,"['ëªħ', 'ìĤ°']",2,"['명', '산']",2,"['▁', '명', '산']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
인기투표,"['ìĿ¸', 'ê¸°', 'íĪ¬', 'íĳľ']",4,"['인', '기', '투', '표']",4,"['▁', '인', '기', '<0xED>', '<0x88>', '<0xAC>', '<0xED>', '<0x91>', '<0x9C>']",9,5.666666666666667,False,6,4.0,True,4,False,11,4,1
필로포이멘은,"['íķĦ', 'ë¡ľ', 'íı¬', 'ìĿ´', 'ë©ĺ', 'ìĿĢ']",6,"['필', '로', '포', '이', '멘', '은']",6,"['▁', '<0xED>', '<0x95>', '<0x84>', '로', '<0xED>', '<0x8F>', '<0xAC>', '이', '<0xEB>', '<0xA9>', '<0x98>', '은']",13,8.333333333333334,False,8,6.0,True,6,False,11,6,1
고슴도치,"['ê³ł', 'ìĬ´', 'ëıĦ', 'ì¹ĺ']",4,"['고', '슴', '도', '치']",4,"['▁', '고', '<0xEC>', '<0x8A>', '<0xB4>', '도', '<0xEC>', '<0xB9>', '<0x98>']",9,5.666666666666667,False,6,4.0,True,4,False,10,4,1
폐회식,"['íıĲ', 'íļĮ', 'ìĭĿ']",3,"['폐', '회', '식']",3,"['▁', '<0xED>', '<0x8F>', '<0x90>', '회', '식']",6,4.0,False,4,3.0,True,3,False,8,3,1
기성회,"['ê¸°', 'ìĦ±', 'íļĮ']",3,"['기', '성', '회']",3,"['▁', '기', '성', '회']",4,3.333333333333333,False,3,3.0,True,3,False,11,3,1
스시,"['ìĬ¤', 'ìĭľ']",2,"['스', '시']",2,"['▁', '스', '시']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
누룩,"['ëĪĦ', 'ë£©']",2,"['누', '룩']",2,"['▁', '<0xEB>', '<0x88>', '<0x84>', '<0xEB>', '<0xA3>', '<0xA9>']",7,3.6666666666666665,False,4,2.0,True,2,False,7,2,1
왕중왕전,"['ìĻķ', 'ì¤ĳ', 'ìĻķ', 'ìłĦ']",4,"['왕', '중', '왕', '전']",4,"['▁', '왕', '중', '왕', '전']",5,4.333333333333333,False,4,4.0,True,4,False,7,4,1
테제,"['íħĮ', 'ìłľ']",2,"['테', '제']",2,"['▁', '<0xED>', '<0x85>', '<0x8C>', '제']",5,3.0,False,3,2.0,True,2,False,10,2,1
나가시마,"['ëĤĺ', 'ê°Ģ', 'ìĭľ', 'ë§Ī']",4,"['나가', '시', '마']",3,"['▁', '나', '가', '시', '마']",5,4.0,False,4,3.5,False,4,False,8,4,1
파수,"['íĮĮ', 'ìĪĺ']",2,"['파', '수']",2,"['▁', '<0xED>', '<0x8C>', '<0x8C>', '수']",5,3.0,False,3,2.0,True,2,False,10,2,1
혹사,"['íĺ¹', 'ìĤ¬']",2,"['혹', '사']",2,"['▁', '<0xED>', '<0x98>', '<0xB9>', '사']",5,3.0,False,3,2.0,True,2,False,9,2,1
신구,"['ìĭł', 'êµ¬']",2,"['신', '구']",2,"['▁', '신', '구']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
인쇄물,"['ìĿ¸', 'ìĩĦ', 'ë¬¼']",3,"['인', '쇄', '물']",3,"['▁', '인', '<0xEC>', '<0x87>', '<0x84>', '<0xEB>', '<0xAC>', '<0xBC>']",8,4.666666666666667,False,5,3.0,True,3,False,8,3,1
잔기,"['ìŀĶ', 'ê¸°']",2,"['잔', '기']",2,"['▁', '<0xEC>', '<0x9E>', '<0x94>', '기']",5,3.0,False,3,2.0,True,2,False,7,2,1
연해,"['ìĹ°', 'íķ´']",2,"['연', '해']",2,"['▁', '연', '해']",3,2.333333333333333,False,2,2.0,True,2,False,11,2,1
케이팝,"['ì¼Ģ', 'ìĿ´', 'íĮĿ']",3,"['케이', '팝']",2,"['▁', '<0xEC>', '<0xBC>', '<0x80>', '이', '<0xED>', '<0x8C>', '<0x9D>']",8,4.333333333333333,False,4,2.5,False,3,False,7,3,1
조복,"['ì¡°', 'ë³µ']",2,"['조', '복']",2,"['▁', '조', '<0xEB>', '<0xB3>', '<0xB5>']",5,3.0,False,3,2.0,True,2,False,10,2,1
일정량,"['ìĿ¼', 'ìłķ', 'ëŁī']",3,"['일', '정', '량']",3,"['▁', '일', '정', '<0xEB>', '<0x9F>', '<0x89>']",6,4.0,False,4,3.0,True,3,False,7,3,1
플라이어스,"['íĶĮ', 'ëĿ¼ìĿ´', 'ìĸ´', 'ìĬ¤']",4,"['플', '라이', '어', '스']",4,"['▁', '<0xED>', '<0x94>', '<0x8C>', '라', '이', '어', '스']",8,5.333333333333333,False,5,4.0,True,4,False,9,5,1
컴포넌트,"['ì»´', 'íı¬', 'ëĦĮ', 'íĬ¸']",4,"['컴', '포', '넌', '트']",4,"['▁', '<0xEC>', '<0xBB>', '<0xB4>', '<0xED>', '<0x8F>', '<0xAC>', '<0xEB>', '<0x84>', '<0x8C>', '트']",11,6.333333333333333,False,6,4.0,True,4,False,11,4,1
위스키,"['ìľĦ', 'ìĬ¤', 'íĤ¤']",3,"['위', '스키']",2,"['▁', '위', '스', '<0xED>', '<0x82>', '<0xA4>']",6,3.6666666666666665,False,4,2.5,False,3,False,7,3,1
레벤,"['ëłĪ', 'ë²¤']",2,"['레', '벤']",2,"['▁', '<0xEB>', '<0xA0>', '<0x88>', '<0xEB>', '<0xB2>', '<0xA4>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
사진작가,"['ìĤ¬', 'ì§Ħ', 'ìŀĳ', 'ê°Ģ']",4,"['사진', '작가']",2,"['▁', '사', '진', '<0xEC>', '<0x9E>', '<0x91>', '가']",7,4.333333333333333,False,4,3.0,False,3,False,11,4,1
살인죄,"['ìĤ´', 'ìĿ¸', 'ì£Ħ']",3,"['살', '인', '죄']",3,"['▁', '<0xEC>', '<0x82>', '<0xB4>', '인', '<0xEC>', '<0xA3>', '<0x84>']",8,4.666666666666667,False,5,3.0,True,3,False,11,3,1
니즈,"['ëĭĪ', 'ì¦Ī']",2,"['니', '즈']",2,"['▁', '니', '<0xEC>', '<0xA6>', '<0x88>']",5,3.0,False,3,2.0,True,2,False,8,2,1
전무이사,"['ìłĦ', 'ë¬´', 'ìĿ´', 'ìĤ¬']",4,"['전', '무', '이사']",3,"['▁', '전', '무', '이', '사']",5,4.0,False,4,3.5,False,4,False,8,4,1
게으름,"['ê²Į', 'ìľ¼', 'ë¦Ħ']",3,"['게', '으', '름']",3,"['▁', '<0xEA>', '<0xB2>', '<0x8C>', '<0xEC>', '<0x9C>', '<0xBC>', '<0xEB>', '<0xA6>', '<0x84>']",10,5.333333333333333,False,5,3.0,True,3,False,7,3,1
등정,"['ëĵ±', 'ìłķ']",2,"['등', '정']",2,"['▁', '<0xEB>', '<0x93>', '<0xB1>', '정']",5,3.0,False,3,2.0,True,2,False,8,2,1
아나운서실,"['ìķĦ', 'ëĤĺ', 'ìļ´', 'ìĦľ', 'ìĭ¤']",5,"['아', '나', '운', '서', '실']",5,"['▁', '아', '나', '<0xEC>', '<0x9A>', '<0xB4>', '서', '<0xEC>', '<0x8B>', '<0xA4>']",10,6.666666666666667,False,7,5.0,True,5,False,11,5,1
국책,"['êµŃ', 'ì±ħ']",2,"['국', '책']",2,"['▁', '국', '<0xEC>', '<0xB1>', '<0x85>']",5,3.0,False,3,2.0,True,2,False,11,2,1
이사국,"['ìĿ´', 'ìĤ¬', 'êµŃ']",3,"['이사', '국']",2,"['▁', '이', '사', '국']",4,3.0,False,3,2.5,False,3,False,9,3,1
톱니바퀴,"['íĨ±', 'ëĭĪ', 'ë°Ķ', 'íĢ´']",4,"['톱', '니', '바', '퀴']",4,"['▁', '<0xED>', '<0x86>', '<0xB1>', '니', '바', '<0xED>', '<0x80>', '<0xB4>']",9,5.666666666666667,False,6,4.0,True,4,False,11,4,1
현전,"['íĺĦ', 'ìłĦ']",2,"['현', '전']",2,"['▁', '현', '전']",3,2.333333333333333,False,2,2.0,True,2,False,11,2,1
고제,"['ê³ł', 'ìłľ']",2,"['고', '제']",2,"['▁', '고', '제']",3,2.333333333333333,False,2,2.0,True,2,False,8,2,1
구난,"['êµ¬', 'ëĤľ']",2,"['구', '난']",2,"['▁', '구', '<0xEB>', '<0x82>', '<0x9C>']",5,3.0,False,3,2.0,True,2,False,8,2,1
아르마딜로,"['ìķĦ', 'ë¥´', 'ë§Ī', 'ëĶľ', 'ë¡ľ']",5,"['아', '르', '마', '딜', '로']",5,"['▁', '아', '<0xEB>', '<0xA5>', '<0xB4>', '마', '<0xEB>', '<0x94>', '<0x9C>', '로']",10,6.666666666666667,False,7,5.0,True,5,False,11,5,1
왕복선,"['ìĻķ', 'ë³µ', 'ìĦł']",3,"['왕', '복', '선']",3,"['▁', '왕', '<0xEB>', '<0xB3>', '<0xB5>', '선']",6,4.0,False,4,3.0,True,3,False,8,3,1
팔뢰신,"['íĮĶ', 'ë¢°', 'ìĭł']",3,"['팔', '뢰', '신']",3,"['▁', '<0xED>', '<0x8C>', '<0x94>', '<0xEB>', '<0xA2>', '<0xB0>', '신']",8,4.666666666666667,False,5,3.0,True,3,False,7,3,1
원색,"['ìĽĲ', 'ìĥī']",2,"['원', '색']",2,"['▁', '원', '<0xEC>', '<0x83>', '<0x89>']",5,3.0,False,3,2.0,True,2,False,7,2,1
암소,"['ìķĶ', 'ìĨĮ']",2,"['암', '소']",2,"['▁', '<0xEC>', '<0x95>', '<0x94>', '소']",5,3.0,False,3,2.0,True,2,False,9,2,1
부족장,"['ë¶Ģ', 'ì¡±', 'ìŀ¥']",3,"['부', '족', '장']",3,"['▁', '부', '<0xEC>', '<0xA1>', '<0xB1>', '장']",6,4.0,False,4,3.0,True,3,False,7,3,1
노리코,"['ëħ¸', 'ë¦¬', 'ì½Ķ']",3,"['노', '리', '코']",3,"['▁', '<0xEB>', '<0x85>', '<0xB8>', '리', '<0xEC>', '<0xBD>', '<0x94>']",8,4.666666666666667,False,5,3.0,True,3,False,9,3,1
약방,"['ìķ½', 'ë°©']",2,"['약', '방']",2,"['▁', '<0xEC>', '<0x95>', '<0xBD>', '방']",5,3.0,False,3,2.0,True,2,False,9,2,1
코린,"['ì½Ķ', 'ë¦°']",2,"['코', '린']",2,"['▁', '<0xEC>', '<0xBD>', '<0x94>', '<0xEB>', '<0xA6>', '<0xB0>']",7,3.6666666666666665,False,4,2.0,True,2,False,8,2,1
수문,"['ìĪĺ', 'ë¬¸']",2,"['수', '문']",2,"['▁', '수', '문']",3,2.333333333333333,False,2,2.0,True,2,False,10,2,1
수순,"['ìĪĺ', 'ìĪľ']",2,"['수', '순']",2,"['▁', '수', '<0xEC>', '<0x88>', '<0x9C>']",5,3.0,False,3,2.0,True,2,False,11,2,1
도처,"['ëıĦ', 'ì²ĺ']",2,"['도', '처']",2,"['▁', '도', '<0xEC>', '<0xB2>', '<0x98>']",5,3.0,False,3,2.0,True,2,False,11,2,1
회칙,"['íļĮ', 'ì¹Ļ']",2,"['회', '칙']",2,"['▁', '회', '<0xEC>', '<0xB9>', '<0x99>']",5,3.0,False,3,2.0,True,2,False,9,2,1
보사,"['ë³´', 'ìĤ¬']",2,"['보', '사']",2,"['▁', '보', '사']",3,2.333333333333333,False,2,2.0,True,2,False,9,2,1
치프,"['ì¹ĺ', 'íĶĦ']",2,"['치', '프']",2,"['▁', '<0xEC>', '<0xB9>', '<0x98>', '<0xED>', '<0x94>', '<0x84>']",7,3.6666666666666665,False,4,2.0,True,2,False,10,2,1
재사,"['ìŀ¬', 'ìĤ¬']",2,"['재', '사']",2,"['▁', '재', '사']",3,2.333333333333333,False,2,2.0,True,2,False,7,2,1
냉담,"['ëĥī', 'ëĭ´']",2,"['냉', '담']",2,"['▁', '<0xEB>', '<0x83>', '<0x89>', '<0xEB>', '<0x8B>', '<0xB4>']",7,3.6666666666666665,False,4,2.0,True,2,False,7,2,1
차자,"['ì°¨', 'ìŀĲ']",2,"['차', '자']",2,"['▁', '차', '자']",3,2.333333333333333,False,2,2.0,True,2,False,10,2,1
문항,"['ë¬¸', 'íķŃ']",2,"['문', '항']",2,"['▁', '문', '<0xED>', '<0x95>', '<0xAD>']",5,3.0,False,3,2.0,True,2,False,10,2,1
겸용,"['ê²¸', 'ìļ©']",2,"['겸', '용']",2,"['▁', '<0xEA>', '<0xB2>', '<0xB8>', '용']",5,3.0,False,3,2.0,True,2,False,10,2,1
신학대,"['ìĭł', 'íķĻ', 'ëĮĢ']",3,"['신', '학', '대']",3,"['▁', '신', '학', '대']",4,3.333333333333333,False,3,3.0,True,3,False,9,3,1
매카시즘,"['ë§¤', 'ì¹´', 'ìĭľ', 'ì¦ĺ']",4,"['매', '카', '시', '즘']",4,"['▁', '<0xEB>', '<0xA7>', '<0xA4>', '<0xEC>', '<0xB9>', '<0xB4>', '시', '<0xEC>', '<0xA6>', '<0x98>']",11,6.333333333333333,False,6,4.0,True,4,False,8,4,1
게이트웨이,"['ê²Į', 'ìĿ´', 'íĬ¸', 'ìĽ¨', 'ìĿ´']",5,"['게', '이트', '웨', '이']",4,"['▁', '<0xEA>', '<0xB2>', '<0x8C>', '이', '트', '<0xEC>', '<0x9B>', '<0xA8>', '이']",10,6.333333333333333,False,6,4.5,False,5,False,11,5,1
항모,"['íķŃ', 'ëª¨']",2,"['항', '모']",2,"['▁', '<0xED>', '<0x95>', '<0xAD>', '모']",5,3.0,False,3,2.0,True,2,False,10,2,1
동양인,"['ëıĻ', 'ìĸĳ', 'ìĿ¸']",3,"['동', '양', '인']",3,"['▁', '동', '<0xEC>', '<0x96>', '<0x91>', '인']",6,4.0,False,4,3.0,True,3,False,8,3,1
페레스트로이카,"['íİĺ', 'ëłĪ', 'ìĬ¤íĬ¸', 'ë¡ľ', 'ìĿ´', 'ì¹´']",6,"['페', '레', '스트', '로', '이', '카']",6,"['▁', '<0xED>', '<0x8E>', '<0x98>', '<0xEB>', '<0xA0>', '<0x88>', '스', '트', '로', '이', '<0xEC>', '<0xB9>', '<0xB4>']",14,8.666666666666666,False,9,6.0,True,6,False,7,7,1
에라스무스,"['ìĹĲ', 'ëĿ¼', 'ìĬ¤', 'ë¬´', 'ìĬ¤']",5,"['에', '라스', '무', '스']",4,"['▁', '에', '라', '스', '무', '스']",6,5.0,False,5,4.5,False,5,False,7,5,1
대합,"['ëĮĢ', 'íķ©']",2,"['대', '합']",2,"['▁', '대', '합']",3,2.333333333333333,False,2,2.0,True,2,False,8,2,1
타이토,"['íĥĢ', 'ìĿ´', 'íĨł']",3,"['타', '이', '토']",3,"['▁', '타', '이', '<0xED>', '<0x86>', '<0xA0>']",6,4.0,False,4,3.0,True,3,False,7,3,1
집중식,"['ì§ĳ', 'ì¤ĳ', 'ìĭĿ']",3,"['집', '중', '식']",3,"['▁', '<0xEC>', '<0xA7>', '<0x91>', '중', '식']",6,4.0,False,4,3.0,True,3,False,7,3,1
인습,"['ìĿ¸', 'ìĬµ']",2,"['인', '습']",2,"['▁', '인', '<0xEC>', '<0x8A>', '<0xB5>']",5,3.0,False,3,2.0,True,2,False,10,2,1
정공,"['ìłķ', 'ê³µ']",2,"['정', '공']",2,"['▁', '정', '공']",3,2.333333333333333,False,2,2.0,True,2,False,10,2,1
서치,"['ìĦľ', 'ì¹ĺ']",2,"['서', '치']",2,"['▁', '서', '<0xEC>', '<0xB9>', '<0x98>']",5,3.0,False,3,2.0,True,2,False,8,2,1
경사로,"['ê²½', 'ìĤ¬', 'ë¡ľ']",3,"['경', '사', '로']",3,"['▁', '경', '사', '로']",4,3.333333333333333,False,3,3.0,True,3,False,10,3,1
역마살,"['ìĹŃ', 'ë§Ī', 'ìĤ´']",3,"['역', '마', '살']",3,"['▁', '역', '마', '<0xEC>', '<0x82>', '<0xB4>']",6,4.0,False,4,3.0,True,3,False,9,3,1
조카딸,"['ì¡°', 'ì¹´', 'ëĶ¸']",3,"['조', '카', '딸']",3,"['▁', '조', '<0xEC>', '<0xB9>', '<0xB4>', '<0xEB>', '<0x94>', '<0xB8>']",8,4.666666666666667,False,5,3.0,True,3,False,9,3,1
지니,"['ì§Ģ', 'ëĭĪ']",2,"['지', '니']",2,"['▁', '지', '니']",3,2.333333333333333,False,2,2.0,True,2,False,8,2,1
쌀뜨물,"['ìĮĢ', 'ëľ¨', 'ë¬¼']",3,"['쌀', '뜨', '물']",3,"['▁', '<0xEC>', '<0x8C>', '<0x80>', '<0xEB>', '<0x9C>', '<0xA8>', '<0xEB>', '<0xAC>', '<0xBC>']",10,5.333333333333333,False,5,3.0,True,3,False,7,3,1
털이,"['íĦ¸', 'ìĿ´']",2,"['털', '이']",2,"['▁', '<0xED>', '<0x84>', '<0xB8>', '이']",5,3.0,False,3,2.0,True,2,False,10,2,1
물리학과,"['ë¬¼', 'ë¦¬', 'íķĻ', 'ê³¼']",4,"['물', '리학', '과']",3,"['▁', '<0xEB>', '<0xAC>', '<0xBC>', '리', '학', '과']",7,4.666666666666667,False,5,3.5,False,4,False,9,4,1
차내,"['ì°¨', 'ëĤ´']",2,"['차', '내']",2,"['▁', '차', '내']",3,2.333333333333333,False,2,2.0,True,2,False,9,2,1
천하제일,"['ì²ľ', 'íķĺ', 'ìłľ', 'ìĿ¼']",4,"['천', '하', '제', '일']",4,"['▁', '천', '하', '제', '일']",5,4.333333333333333,False,4,4.0,True,4,False,7,4,1
철자법,"['ì²ł', 'ìŀĲ', 'ë²ķ']",3,"['철', '자', '법']",3,"['▁', '<0xEC>', '<0xB2>', '<0xA0>', '자', '<0xEB>', '<0xB2>', '<0x95>']",8,4.666666666666667,False,5,3.0,True,3,False,8,3,1
나그네,"['ëĤĺ', 'ê·¸', 'ëĦ¤']",3,"['나', '그', '네']",3,"['▁', '나', '그', '<0xEB>', '<0x84>', '<0xA4>']",6,4.0,False,4,3.0,True,3,False,10,3,1
사테라이자,"['ìĤ¬', 'íħĮ', 'ëĿ¼ìĿ´', 'ìŀĲ']",4,"['사', '테', '라이', '자']",4,"['▁', '사', '<0xED>', '<0x85>', '<0x8C>', '라', '이', '자']",8,5.333333333333333,False,5,4.0,True,4,False,10,5,1
남장,"['ëĤ¨', 'ìŀ¥']",2,"['남', '장']",2,"['▁', '남', '장']",3,2.333333333333333,False,2,2.0,True,2,False,11,2,1
콜라주,"['ì½ľ', 'ëĿ¼', 'ì£¼']",3,"['콜', '라', '주']",3,"['▁', '<0xEC>', '<0xBD>', '<0x9C>', '라', '주']",6,4.0,False,4,3.0,True,3,False,7,3,1
오데카케,"['ìĺ¤', 'ëį°', 'ì¹´', 'ì¼Ģ']",4,"['오', '데', '카', '케']",4,"['▁', '오', '<0xEB>', '<0x8D>', '<0xB0>', '<0xEC>', '<0xB9>', '<0xB4>', '<0xEC>', '<0xBC>', '<0x80>']",11,6.333333333333333,False,6,4.0,True,4,False,11,4,1
여행객,"['ìĹ¬', 'íĸī', 'ê°Ŀ']",3,"['여행', '객']",2,"['▁', '여', '<0xED>', '<0x96>', '<0x89>', '<0xEA>', '<0xB0>', '<0x9D>']",8,4.333333333333333,False,4,2.5,False,3,False,10,3,1
삽,['ìĤ½'],1,['삽'],1,"['▁', '<0xEC>', '<0x82>', '<0xBD>']",4,2.0,False,2,1.0,True,1,True,9,1,1
남향,"['ëĤ¨', 'íĸ¥']",2,"['남', '향']",2,"['▁', '남', '<0xED>', '<0x96>', '<0xA5>']",5,3.0,False,3,2.0,True,2,False,8,2,1
형광등,"['íĺķ', 'ê´ĳ', 'ëĵ±']",3,"['형', '광', '등']",3,"['▁', '<0xED>', '<0x98>', '<0x95>', '<0xEA>', '<0xB4>', '<0x91>', '<0xEB>', '<0x93>', '<0xB1>']",10,5.333333333333333,False,5,3.0,True,3,False,10,3,1
애연취,"['ìķł', 'ìĹ°', 'ì·¨']",3,"['애', '연', '취']",3,"['▁', '<0xEC>', '<0x95>', '<0xA0>', '연', '<0xEC>', '<0xB7>', '<0xA8>']",8,4.666666666666667,False,5,3.0,True,3,False,10,3,1
통행량,"['íĨµ', 'íĸī', 'ëŁī']",3,"['통', '행', '량']",3,"['▁', '<0xED>', '<0x86>', '<0xB5>', '<0xED>', '<0x96>', '<0x89>', '<0xEB>', '<0x9F>', '<0x89>']",10,5.333333333333333,False,5,3.0,True,3,False,8,3,1
