word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
민회,"호민관()의 특권: 신체 불가침권, 원로원 의안 제출권, 민회 소집권 등.",10,9,"['ë¯¼', 'íļĮ']",2,1
노즐,"Su-35S의 노즐 배열과 유사하게, 수호이 Su-57도 추력편향 노즐의 회전축이 각 각도로 비스듬히 기울어지는 추력편향 제어(TVC)를 사용한다.",16,7,"['ëħ¸', 'ì¦Ĳ']",2,1
파탄,자외선 파탄(Ultraviolet catastrophe)은 고전적인 복사 이론에서 자외선보다 짧은 파장대의 복사가 실제보다 과대하게 예측되어 에너지가 무한대가 되어 버리는 것을 의미한다.,19,7,"['íĮĮ', 'íĥĦ']",2,1
희생,"시모야마의 후임 카가야마 국철 총재나, 도시바 사장 이시자카 다이조는 자신들이 시모야마의 ‘희생’에 힘입어 기업을 재건할 수 있었다고 회고했다.",18,10,"['íĿ¬', 'ìĥĿ']",2,1
정언,송시열(宋時烈)의 문인으로 숙종 8년(1682) 생원이 되고 1684년 정시문과(庭試文科)에 급제하여 검열(檢閱)·정언(正言)을 지냈으나 1689년에 을사환국(乙巳換局)으로 파직되어 문외출송(門外黜送)당했다가 이어서 경성(鏡城)에 유배되었다.,18,9,"['ìłķ', 'ìĸ¸']",2,1
기트,"4세기 이후 기록들은 이 게르만족들을 다키아에 살았던 게타이와 연관짓기도 하는데, 이 부분은 고트=기트 설보다 더 논쟁의 대상이다.",17,10,"['ê¸°', 'íĬ¸']",2,1
후편,"영화 “극장판 미소녀전사 세일러문 Eternal”(전편: 2021년 1월 8일 개봉, 후편: 2월 11일 개봉)의 주제가이다..",14,7,"['íĽĦ', 'íİ¸']",2,1
소제,"경평(景平, 423년 ~ 424년 8월)은 유송(劉宋) 소제(少帝) 영양왕(營陽王) 유의부(劉義符)의 연호이다.",10,7,"['ìĨĮ', 'ìłľ']",2,1
강풍,"강풍 전단이나 다운드래프트의 존재도 개연성 있는 주요 요인이지만, 사고 당시 카이탁에서는 이러한 현상을 측정할 방법이 없었다.",16,10,"['ê°ķ', 'íĴį']",2,1
선반,"앤디의 방의 선반 위에 있었지만, 벼룩시장에 25센트로 나와 버린 것을 우디가 구출해낼 수 있었다.",14,7,"['ìĦł', 'ë°ĺ']",2,1
국선,"혜성의 주변 인물 김해숙 : 어춘심 역 - 혜성의 어머니 윤주상 : 신상덕 역 - 혜성, 관우와 같은 사무실의 국선 전담 변호사 김광규 : 김공숙 역 - 혜성의 국선 선발을 결정한 판사 김병옥 : 황달중 역 - 아내를 죽인 혐의로 25년째 복역중 최성준 : 최유창 역 - 국선 전담 변호사 사무실의 사무관",52,7,"['êµŃ', 'ìĦł']",2,1
묵념,11월 11일 11시 2분간의 묵념 뒤 방송에서 시를 낭송한다.,9,9,"['ë¬µ', 'ëħĲ']",2,1
벌채,"산림 벌채 또는 산림 파괴, 가정에서 키우는 고양이와 개의 포식때문에 개체수가 줄어들고 있다.",13,7,"['ë²Į', 'ì±Ħ']",2,1
투데이,차량 혼다 투데이: 혼다 기연 공업이 1985년부터 1998년까지 생산된 경자동차,10,9,"['íĪ¬', 'ëį°ìĿ´']",2,1
로또,8월 30일 - 로또 6/45가 300회를 맞이했다.,7,8,"['ë¡ľ', 'ëĺĲ']",2,1
호국,"1658년에 올리버 크롬웰이 죽고, 아들 리처드 크롬웰이 호국 경에 취임했지만, 군과의 알력으로 실각하고 이것이 왕당파의 기세에 불을 붙여 청교도 혁명의 종말과 왕정 복고를 가속화시켰다.",24,7,"['íĺ¸', 'êµŃ']",2,1
카펫,침대 밑에 깔린 바닥의 작은 오리엔탈 카펫 또한 부의 상징이다.,10,9,"['ì¹´', 'íİ«']",2,1
아랫,이 LED들은 자동차의 뒷쪽 아랫 부분에서 올라오는 높은 온도의 열기를 막기 위해 특수한 내열성 제질로 제작됐다.,16,8,"['ìķĦ', 'ëŀ«']",2,1
공조,"그러나 실패하여 거의 죽을 뻔하고, 러시아 병원으로 옮겨진 재키는 FSB(러시아 연방보안국)의 공조 수사 요청을 받아들이는데...",15,10,"['ê³µ', 'ì¡°']",2,1
애비,오스냇 모어 레미 휴버거 애비 길-오어 로베르토 폴락 베니 바루친,10,9,"['ìķł', 'ë¹Ħ']",2,1
경제사,영국의 법 미국의 역사 미국-영국 관계 1651년 잉글랜드 잉글랜드의 경제사 경제 내셔널리즘,12,10,"['ê²½ìłľ', 'ìĤ¬']",2,1
괴멸,"홍농에서 관군을 괴멸 상태에까지 이르게 하나, 원래 부하였던 양봉과 화해하여 추격을 그만두었다.",12,8,"['ê´´', 'ë©¸']",2,1
체액,이 질병을 가진 사람에게서 나온 체액 및 조직 샘플은 매우 조심히 취급되어야 한다.,13,7,"['ì²´', 'ìķ¡']",2,1
아낙,그 외 인물 오기환 : 노인 역 기정수 : 사내 역 배미자 : 아낙 역 공정인 : 몸종 삼월 역,20,10,"['ìķĦ', 'ëĤĻ']",2,1
활강,"활강에서 금메달, 슈퍼대회전에서 동메달을 획득했으며, 복합에서는 활강 부문에서 1위를 달렸으나, 회전 부문 경기 도중 넘어져 실격당했다.",16,8,"['íĻľ', 'ê°ķ']",2,1
결산,"결산시는 인출금 계정을 대차대조표에 표시하지 않고, 결산 분개를 통해 인출금 계정의 잔액을 모두 자본금으로 대체한다.",15,9,"['ê²°', 'ìĤ°']",2,1
동태,등장인물 동태 동태는 처음에는 잘생기지도 않고 아무것도 잘하지 않는 빵셔틀이었던 소년이었다.,11,10,"['ëıĻ', 'íĥľ']",2,1
투심,"정석 그립은 위에 올려져 있는 사진들이 아닌, 투심 패스트볼 그립을 검색해서 참조하는 것이 맞을 듯 싶다.",16,8,"['íĪ¬', 'ìĭ¬']",2,1
실용,"1857년에는 일본어 문법서를 썼고, 유선식 실용 장거리 전신 실험을 하기도 했다.",11,10,"['ìĭ¤', 'ìļ©']",2,1
설득,1990년대 초반 PETA에 의해 진행된 중화민국 타이완의 유기견 보호소의 열악한 환경을 바꾸기 위한 대정부 설득 활동도 참가했다.,17,8,"['ìĦ¤', 'ëĵĿ']",2,1
특질,"8체질의학과 질병 8체질의학은 질병의 원인을 병균 그 자체가 아니라 유전적 특질, 환경, 그리고 식습관이나 생활습관에서 기인한다고 본다.",17,7,"['íĬ¹', 'ì§Ī']",2,1
하청,또한 이 작품을 도쿄 무비에서 하청 수주라는 형태로 실질적인 제작을 담당하고 있던 A 프로덕션은 현재 신에이 동화이다.,17,8,"['íķĺ', 'ì²Ń']",2,1
공감,그리하여 1할대 승률 혹은 1할대 타율로 버겁게 세상을 읽어가는 존재들에게 공감 어린 위무를 보내고자 한다.,15,7,"['ê³µ', 'ê°Ĳ']",2,1
재심,"2017년 영화 《재심》에서는 엄마 역을 선보였고, 2017년 영화 《희생부활자》에서도 엄마 역할로서 살아 돌아온 엄마가 아들에게 칼을 휘두르는 미스터리한 인물을 연기하였다.",20,10,"['ìŀ¬', 'ìĭ¬']",2,1
전등,"밝은 방에 들어가 전등의 스위치를 꺼도 실내가 아직 밝은 채라면, 광원은 전등 외에 있을 생각 않을 수 없다.",18,7,"['ìłĦ', 'ëĵ±']",2,1
증례,비스테로이드 항염증제(NSAIDs) 역시 메토트렉세이트와 치명적인 상호작용을 일으키는 것이 여러 증례 보고를 통해 알려져 있다.,14,9,"['ì¦Ŀ', 'ë¡Ģ']",2,1
연유,"주인은 그 음식의 이름을 생각할 때, 북극곰의 그림이 연유 캔 레이블에 인쇄되어 있음을 발견했다.",14,7,"['ìĹ°', 'ìľł']",2,1
댄싱,스페셜1.경계인/비경계인 댄싱 인 자파 - 힐라 메달리아 황금 우리 - 디에고 퀘마다 디에즈 르 아브르 - 아키 카우리스마키 분노하라 -,20,8,"['ëĮĦ', 'ìĭ±']",2,1
병영,초기에는 이스탄불에서 탁심 게지 공원에서 1940년 철거된 역사적인 탁심 병영 재건과 쇼핑몰 건설을 위한 공원 재개발에 반대해 생태주의자들이 시위를 일으켰다.,20,9,"['ë³ĳ', 'ìĺģ']",2,1
교회사,독일 마르부르크 대학교의 교회사 교수인 쩰러 교수로부터 “한국교회와 칼빈주의 전통”으로 박사 학위를 받았다.,13,8,"['êµĲ', 'íļĮìĤ¬']",2,1
절개,사시사철 푸르른 잎을 지닌 소나무는 송죽지절(松竹之節:변하지 않는 절개)을 상징하기도 한다.,10,9,"['ìłĪ', 'ê°ľ']",2,1
치프,유래 이 말은 1950년대 미국의 어린이 TV 프로그램 《하우디 두디》의 등장인물 치프 선더서드에 의해 사용된 단어 kawabonga에서 유래한다.,18,8,"['ì¹ĺ', 'íĶĦ']",2,1
벽면,클래식 객차라는 이름은 ‘벽면 디자인이 통일호와 같아 고전적[Classic]이다’는 데에서 유래하였다.,10,7,"['ë²½', 'ë©´']",2,1
기보,"참고도는 기보 해설에서, 실전의 내용과 비교 검토하기 위한 참고용으로 다양한 수순의 변화를 예시하는 그림이다.",14,8,"['ê¸°', 'ë³´']",2,1
포착,"사진이나 레이다의 포착, 지면에 남긴 자국 등 물리적인 증거들이 뒷받침될 경우 집단 환각의 가능성을 배제할 수 있다.",17,7,"['íı¬', 'ì°©']",2,1
반의,"오텔핑엔은 취리히 중앙역을 오가는 S6 노선의 기차가 운행하는 취리히 S-반의 정류장이며, 여행 시간은 30분 미만이다.",15,9,"['ë°ĺ', 'ìĿĺ']",2,1
무전,"소련 선박 간에는 엄격한 무전 금지가 유지되어, 단지 깃발과 발광 신호만으로 연락을 유지하고 있었다.",14,8,"['ë¬´', 'ìłĦ']",2,1
비소,"암모니아, 수소화 비소, 황화 비소, 일산화 이질소 및 각종 황화물 등과도 폭발적인 반응을 일으킨다.",14,8,"['ë¹Ħ', 'ìĨĮ']",2,1
삼보,1963년 그가 12살이었을 때 로텐베르크와 블라디미르 푸틴은 둘 다 아나톨리 라흘린의 삼보 클럽에 합류했다.,14,9,"['ìĤ¼', 'ë³´']",2,1
대관,1362년 감찰사(監察司)가 목인길을 탄핵하니 목인길이 왕에게 대관(臺官)을 고소하였으며 전법사가 재차 탄핵하였으나 왕이 들어주지 않았다.,14,7,"['ëĮĢ', 'ê´Ģ']",2,1
부의,"세종이 부의(賻儀)로 쌀과 콩을 합하여 50석과 종이 150권, 정포 30필을 내리고, 관에게 장사를 보살피도록 명하였다.",15,7,"['ë¶Ģ', 'ìĿĺ']",2,1
제단,"부활제극의 무덤 장면으로는 주제단(主祭壇)과 옆 제단, 지하 성당이나 혹은 성가대석 등 여러 곳이 사용되었다.",14,8,"['ìłľ', 'ëĭ¨']",2,1
다량,"효능 쑥은 마늘, 당근과 더불어 성인병을 예방하는 3대 식물로 꼽힐 만큼 유익한 성분이 다량 함유되어 있다.",16,8,"['ëĭ¤', 'ëŁī']",2,1
가뭄,상당한 양의 연료를 생성하는 습한 기간과 가뭄 및 더위가 뒤따르는 기후 순환은 종종 심각한 산불을 발생시킨다.,16,10,"['ê°Ģ', 'ëŃĦ']",2,1
혼동,총비트 레이트와의 관계 심볼 속도는 bit/s로 표현되는 총비트 레이트와 관련이 있지만 혼동 되어서는 안된다.,14,8,"['íĺ¼', 'ëıĻ']",2,1
발췌,집성본은 이러한 발췌 및 결본된 계열의 사본들을 미기타 히로아키 또는 도쿠가와 이에야스가 힘써 모은 것으로 보여지고 있다.,17,7,"['ë°ľ', 'ì·Į']",2,1
기증,"한편 그의 묘비석은 후일 1989년 9월 26일 후손 이우용이 천주교에 기증, 절두산으로 이송되었다.",13,8,"['ê¸°', 'ì¦Ŀ']",2,1
걸음,수경요법에서 한 걸음 더 나아가 체질판별을 위해 '사진판별법'이 개발되어 시험적으로 운용되고 있다.,12,7,"['ê±¸', 'ìĿĮ']",2,1
교각,"생활권 해안의 절벽, 도서지역, 교외의 콘크리트 교각, 내륙 산악 등이다.",10,9,"['êµĲ', 'ê°ģ']",2,1
소정,피고용자의 임금은 소정의 급여 뿐 아니라 소정 외 급여(잔업수당 등)과 상여금(일명 보너스)에도 크게 좌우된다.,14,8,"['ìĨĮ', 'ìłķ']",2,1
포옹,서주식 역 1996년 KBS2 미니시리즈 《프로젝트》 1996년 MBC 미니시리즈 《그들의 포옹》 ...,12,8,"['íı¬', 'ìĺ¹']",2,1
징집,"예를 들어 리투아니아는 무장친위대 사단 징집, 독일의 강제 노동자 할당량, 리투아니아 학교의 독일화 등에 저항했다.",15,7,"['ì§ķ', 'ì§ĳ']",2,1
계시,전자 계시 (1977년 이후) 국제 육상 경기 연맹은 1975년부터 달리기 종목 중 400m까지 전자 계시 기록을 별도로 인정했다.,18,7,"['ê³Ħ', 'ìĭľ']",2,1
성례,제13장 맹세 : 경솔한 맹세로 불행한 속박을 받은 사람들 제14장 성례 제15장 세례 제16장 유아세례는 그리스도께서 설립하신 제도와 표적의 본질에 가장 잘 일치된다,23,10,"['ìĦ±', 'ë¡Ģ']",2,1
조사관,"1985년 한국에서 간첩 혐의로 체포된 신광수가 당시 안기부 조사에서 이같이 진술했다며, 당시 담당 조사관 고주길 씨의 인터뷰를 NHK가 방송했다.",19,8,"['ì¡°ìĤ¬', 'ê´Ģ']",2,1
운동법,시타라스 운동법,2,7,"['ìļ´ëıĻ', 'ë²ķ']",2,1
기내,기내 흡연과 같은 경범죄부터 비행기 폭파의 중범죄까지 범죄의 경중이 다양하다.,10,10,"['ê¸°', 'ëĤ´']",2,1
해자,"해자 왜성은 일본의 성과 마찬가지로 성 아래에 해자가 시공되었고, 지금도 그 흔적이 남아 있다.",14,9,"['íķ´', 'ìŀĲ']",2,1
번넬,"1999년 11월, 1980년대 초에 벡클리, 번넬, 피크가 함께 작업한 미발표 곡들이 2000년대 초에 CD로 발매된다는 소문이 돌았지만 현재까지 그런 소식은 없다.",21,8,"['ë²Ī', 'ëĦ¬']",2,1
신참,이동욱은 이영화에서 다소 덤벙대고 어리숙하지만 강인한 내면을 지닌 신참 형사 현기 역을 맡으며 스크린 데뷔를 하였다.,16,7,"['ìĭł', 'ì°¸']",2,1
대학교수,"기타 남성 엑스트라 성우(타치키 후미히코, 시영준) 점원, 대학교수, 산타클로스 등, 그 외 여럿 취급의 남성의 대부분을 혼자서 조달한다(",18,10,"['ëĮĢíķĻêµĲ', 'ìĪĺ']",2,1
행차,1795년 행차 시에 정조는 유여택에서 각종 행사에 대한 보고를 받고 하교를 내렸다.,12,10,"['íĸī', 'ì°¨']",2,1
역내,환황해프로젝트 황해를 중심으로 역내 공동번영 방안을 모색하여 충남도가 지방정부차원의 성장 동력을 마련함으로써 환황해권의 주도권을 확보하고자 하는 사업으로 현재는 사업발굴 단계이다.,20,8,"['ìĹŃ', 'ëĤ´']",2,1
요도,역 주변 요도 성 터 요도 신사 후시미 구청 요도 출장소 JRA 교토 경마장,14,7,"['ìļĶ', 'ëıĦ']",2,1
수찬,"삼사 언관 활동 1666년 4월 수찬, 9월 다시 수찬이 되었다.",10,8,"['ìĪĺ', 'ì°¬']",2,1
장어,"캄파니아주에서 장어, 프리울리에서 셀러리 수프와 비첸차에서 달팽이 요리가 접대되는 동안 피에몬테주에서 전통적 크리스마스 요리는 라비올리이다.",15,7,"['ìŀ¥', 'ìĸ´']",2,1
교직,"6,700명의 연구원 및 교직-연구원은 3개의 단과대학에서 137개의 연구 조직으로 분배되어 있다.",11,7,"['êµĲ', 'ì§ģ']",2,1
회부,"3심 재판 (1975년 12월 30일 국가에 의해 소송 회부, 1982년 4월 8일 판결, 일본 최고재판소 판결): 대법원은 고등재판소의 판결을 다시 고등재판소로 돌려 보냈다.",23,10,"['íļĮ', 'ë¶Ģ']",2,1
혈흔,"기름, 염료, 혈흔 《아사히 신문》(朝日新聞)의 기자 야",7,10,"['íĺĪ', 'íĿĶ']",2,1
허비,"마지막 싱글인 ""First""는 로한의 영화 허비: 첫 시동을 걸다의 홍보를 도우려고 발매되었다.",12,10,"['íĹĪ', 'ë¹Ħ']",2,1
자폐,"자폐 환자들은 바디랭귀지(신체 언어)와 같은 비언어적 사회 행동에 결핍을 보이고, 사회적 단서(social cue)에 대한 이해가 부족한 모습을 더 많이 보인다.",20,9,"['ìŀĲ', 'íıĲ']",2,1
석재,이 시기에는 아치 형으로 된 석재 다리가 지어졌으며 이탈리아 출신의 건축가이자 철학자였던 프라 지오반니가 건축을 맡았다.,16,8,"['ìĦĿ', 'ìŀ¬']",2,1
폐수,역사 계획적 또는 비계획적 폐수 재사용은 인류 역사가 시작된 이래로 적용되어 왔으며 위생 시설의 발전과 밀접하게 연관되어 있는 고대 관행이다.,20,8,"['íıĲ', 'ìĪĺ']",2,1
멸균,따라서 프라이온을 멸균(sterilization)하는 것은 이상단백질이 더 이상 정상단백질의 접힘구조에 영향을 주지 못하도록 변성시키는 과정이다.,14,8,"['ë©¸', 'ê·ł']",2,1
친가,참고로 여담이지만 서태후는 광서제에게 친가 친척 촌수로는 서백모(庶伯母)가 되었고 외가 친척 촌수로는 이모(姨母)가 되었다.,14,10,"['ì¹ľ', 'ê°Ģ']",2,1
통솔,"7월, 마귀 등이 몽골족의 근거지를 불태웠으며 섭몽웅(葉夢熊)의 통솔 아래에 영하성을 포위한 다음 수로를 터뜨려 성을 물에 잠기게 했다.",18,7,"['íĨµ', 'ìĨĶ']",2,1
육사,2016년 5월 1일 육사 개교 70주년 기념행사때 2016년 자랑스러운 육사인상으로 선정되어 수상하기도 하였다.,13,8,"['ìľ¡', 'ìĤ¬']",2,1
안팎,아라곤 지방의 중심부에서는 일 년에 200 mm 안팎 정도밖에 비가 오지 않으며 평균 기온은 14-15 ℃이다.,16,10,"['ìķĪ', 'íĮİ']",2,1
성직,오푸스 데이는 교회법의 일반 규정과 교황청 사도 헌장 《Ut sit》과 자체 규정인 오푸스 데이의 회칙에 의거하여 성직 자치단 단장(총괄 최고 책임자)이 관할하고 있다.,23,9,"['ìĦ±', 'ì§ģ']",2,1
기조,에너지와 환경을 엮은 일본의 정책 기조 자체는 그린뉴딜의 방향성과 일치한다.,10,7,"['ê¸°', 'ì¡°']",2,1
전주,"본관은 전주(全州)이며, 조선 제2대 임금 정종의 막내 아들인 무림군 이선생(李善生)의 10대손이다.",11,10,"['ìłĦ', 'ì£¼']",2,1
성읍,사면 전체가 초지로 이루어져 있고 동쪽 아래 기슭에는 성읍 마을 공동묘지가 있다.,12,10,"['ìĦ±', 'ìĿį']",2,1
미아,브로드웨이 뮤지컬 작품 《바이 바이 버디》와 《맘마 미아!》를 통해 이름을 알렸다.,11,7,"['ë¯¸', 'ìķĦ']",2,1
태수,"형식상으로는 사트라프(태수)로 페르시아 제국 아케메네스 왕조에 복속하고 있었지만, 사실상 독립 상태였다.",11,7,"['íĥľ', 'ìĪĺ']",2,1
내막,"시토크롬c는 미토콘드리아의 내막(크리스타)에 존재하는데, 전자전달계에서 중요한 위치를 차지한다.",8,8,"['ëĤ´', 'ë§ī']",2,1
대마,한국과학기술원(KIST) 강릉 천연물연구소는 국내 최초로 의료용 대마 원천 기술을 활용해 소아 뇌전증 치료제를 개발할 계획이라고 밝힌바가 있다.,17,8,"['ëĮĢ', 'ë§Ī']",2,1
용품,"1995년에 현역에서 은퇴했으며, 은퇴 후에는 고향인 글라루스주 등지에서 스키 용품 전문점과 스키 학교를 운영했다.",14,8,"['ìļ©', 'íĴĪ']",2,1
번영,"1950년대와 1960년대 동안 석유 수입의 증가는 번영, 빠른 이민, 상당한 사회적 진보, 그리고 국가의 현대사의 시작을 가져왔다.",17,9,"['ë²Ī', 'ìĺģ']",2,1
레인,엔딩곡은 영화 《레인 맨》의 OST에 수록된 루 크리스티의 Beyond Blue Horizon이다.,11,9,"['ëłĪ', 'ìĿ¸']",2,1
안무,"이라는 제재는 1913년에 바슬라프 니진스키가 안무(按舞)했으며, 1920년에는 마리 비그만, 그 후는 전위적 발레인 모리스 베잘이 다루고 있다.",17,10,"['ìķĪ', 'ë¬´']",2,1
미륵,특히 신라에서는 청년 귀족 집단인 화랑 제도와 연관되어 미륵 신앙이 크게 유행함에 따라 미륵의 화신으로서 반가사유상의 의미가 부각되면서 많이 조성되었다.,20,8,"['ë¯¸', 'ë¥µ']",2,1
다문화,"반월국가산업단지, 시화국가산업단지를 배경으로 공업 도시로 발전하여 외국인 노동자가 많아서 원곡동 일대가 다문화 특구로 지정되어 있다.",15,9,"['ëĭ¤', 'ë¬¸íĻĶ']",2,1
병상,지난 2003년 사스 당시 베이징 외곽 샤오탕산에 천개 병상 짜리 병원을 일주일 만에 만든 전례를 따랐다.,16,7,"['ë³ĳ', 'ìĥģ']",2,1
부결,총리 인준 부결 과정 1948년 7월 27일 이승만은 국회에 출석해 이윤영을 총리 지명자로 발표했다.,14,8,"['ë¶Ģ', 'ê²°']",2,1
부차,EU 합동조사단 부차 학살 이후 유럽연합(EU)은 우크라이나와 합동조사단을 구성해 전쟁범죄와 반인도범죄를 조사했다.,12,9,"['ë¶Ģ', 'ì°¨']",2,1
소절,"나중에, 포르티시모 옥타브 악절과 이중 옥타브 아르페지오가 특징인 소절 49에서 기술적으로 까다로운 doppio movimento agitato로 이동한다.",16,7,"['ìĨĮ', 'ìłĪ']",2,1
편저,"그 외의 연구결과를 1946년 ‘과학기술의 건설’(제일출판사), 1947년 ‘과학신화’ (조선공업도서출판사), 1947년 ‘화학공업개론(편저)’(문운당) 등의 저서로 남겼다.",14,7,"['íİ¸', 'ìłĢ']",2,1
관영,"한국 정부는 그런 계획이 없다고 부인했지만, 중국 관영 언론은 한국과 일본을 향해 사드 보다 훨씬 더 강력한 협박을 했다.",19,10,"['ê´Ģ', 'ìĺģ']",2,1
독거,"45세 이하 인구 중 독거 비율은 변화가 없지만, 45-65세 인구 중 독거 비율이 25년간 증가하였다.",15,8,"['ëıħ', 'ê±°']",2,1
외포,옥포항 장승포 양지암 두툽바위 끝에서 외포 망월산 끝까지 6.2km의 거리다.,10,9,"['ìĻ¸', 'íı¬']",2,1
대추,"다만 감을 포함시켜서 대추, 밤, 감, 배 순서로 놓으면 조율시이(棗栗枾梨)라고도 부른다.",11,9,"['ëĮĢ', 'ì¶Ķ']",2,1
녹지,"2002년에는 녹지 정비를 통해 '비행기 공원'이 조성되었으며, 같은해 10월에는 전일본공수가 공항에서 철수하였다.",12,10,"['ëħ¹', 'ì§Ģ']",2,1
마셸,"사모라 모이제스 마셸(, 1933년 9월 29일~1986년 10월 19일)은 포르투갈령 모잠비크 태생의 독립운동가, 간호사, 정치인이자 모잠비크 인민공화국의 초대 대통령이었다.",18,8,"['ë§Ī', 'ìħ¸']",2,1
무당,"홍조의 사람들 이용녀: 용 할매 역 - 앵초를 살려준 인물, 무당.",11,10,"['ë¬´', 'ëĭ¹']",2,1
몽키,"그 이유로 몽키 가문에 대해 원한을 품고, 루피를 죽일 기회를 노리고 있다.",12,7,"['ëª½', 'íĤ¤']",2,1
통권,"창간호는 1906년 7월 31일자로 발행되었고, 1907년 7월 25일에 발행된 통권 제13호가 마지막 호이다.",13,10,"['íĨµ', 'ê¶Į']",2,1
명화,2017년 10월 5일 : 추석 특선 세계의 명화 <혹성탈출: 진화의 시작> 방송 관계로 결방 되었다.,15,7,"['ëªħ', 'íĻĶ']",2,1
직위,"직위 현재 독일 예나 시에 소재한 막스 플랑크 인류역사과학 연구소에 그룹 리더로서 재직하고 있으며, 독일 마인츠 대학교의 명예교수를 겸하고 있다.",20,8,"['ì§ģ', 'ìľĦ']",2,1
센스,대표적인 메이커/기종 삼성전자: 센스(NT-NC10 시리즈/NT-NC20 시리즈/NT-NC150/NT-X170 시리즈 등) NT-NC20 시리즈는 비아 테크놀로지스의 나노 CPU를 장착하고 있다.,16,8,"['ìĦ¼', 'ìĬ¤']",2,1
고토,가메이도 중앙 공원 고토 구 가메이도 스포츠 센터 고토 가메이도고 우체국,11,9,"['ê³ł', 'íĨł']",2,1
폐선,"성동~화랑대 구간(폐선) 아래 구간 중 성동~성북 구간은 1971년 10월 5일, 성북~화랑대 구간은 2010년 12월 21일에 폐지되었다.",16,10,"['íıĲ', 'ìĦł']",2,1
목요,꿈의 무대 결방 2월 28일 : 목요 이슈토크 나는 몇 번?,11,9,"['ëª©', 'ìļĶ']",2,1
개작,몰리에르의 희극 〈평민귀족〉을 후고 폰 호프만스탈이 개작 상연했을 때 작곡한 부수음악극에서 발췌한 것이다.,13,10,"['ê°ľ', 'ìŀĳ']",2,1
격전,수천 명을 참수하기도 하는 등 이각 등을 잠시 밀어내기도 하였으나 격전 끝에 거의 다 죽고 섣달에는 섬현까지 내몰렸다.,18,8,"['ê²©', 'ìłĦ']",2,1
편견,또한 결혼과 함께 출가외인으로 인정되던 딸이 사회적 편견 없이 친정에 머무르면서 친정어머니나 가족의 돌봄을 받을 수 있는 특별한 기간이기도 하였다.,20,11,"['íİ¸', 'ê²¬']",2,2
봉헌,"1346년 7월 31일, 아마 대주교(Archbishop of Armagh) 봉헌 교황 확인서를 수령했다.",11,12,"['ë´ī', 'íĹĮ']",2,2
사견,사견(邪見)은 인과를 부정하는 것이므로 이것은 곧 4성제를 부정하는 것이기 때문에 견고소단견집소단견멸소단견도소단의 4부가 존재한다.,13,11,"['ìĤ¬', 'ê²¬']",2,2
정서,같이 보기 중일 관계 일본-중국 관계사 중국의 반일 정서 토착주의,10,15,"['ìłķ', 'ìĦľ']",2,2
부양,노인 부양 가능 인구(65세 이상 노인 1명당 25~64세 노동 인구): 10.6명,11,17,"['ë¶Ģ', 'ìĸĳ']",2,2
급등,"안철수, 문재인, 박근혜 등 대선주자들의 정책 또는 인맥에 관계되는 안랩, 미래산업, 우리들생명과학, 아가방컴퍼니 등의 기업들이 관련 테마주로 묶여, 정치인들의 행보에 따라 급등 또는 급락을 거듭했다.",25,13,"['ê¸ī', 'ëĵ±']",2,2
이수,이수 중앙에는 김인문(金仁問)의 글씨로 전하는 ‘태종무열대왕지비(太宗武烈大王之碑)’라는 글이 전서(篆書)로 양각되어 있다.,10,18,"['ìĿ´', 'ìĪĺ']",2,2
국부,허블우주망원경의 관측과 함께 국부 초은하단에서 국부 은하단의 상대적인 운동을 측정하는데 사용되어 왔다.,12,12,"['êµŃ', 'ë¶Ģ']",2,2
공탁,사무부 사무과장 서무계 형사접수계 민사접수계 신청접수 경매접수/경매계 등기계 민형계 가사단독/가사비송 약식계 공탁/보관금 독촉계 기타집행계,14,12,"['ê³µ', 'íĥģ']",2,2
경제부,논란 2021년 10월 27에서 불가리아의 헌법 재판소는 페트코프가 이중국적이라는 이유로 경제부 장관 임명 관련 법령을 소급하여 뒤집었다.,17,17,"['ê²½ìłľ', 'ë¶Ģ']",2,2
빌드,"이는 공개형 클라우드 컴퓨팅 서비스 제공자들이 안전한 서비스의 빌드, 유지보수, 튼튼한 관리를 하도록 강력하게 유도한다.",15,11,"['ë¹Į', 'ëĵľ']",2,2
추징,추징(追徵)은 몰수의 대상물의 전부나 일부를 몰수하기가 불능한 경우에 이를 대신하여 그 가액의 납부를 명령하는 사법처분을 가리키는 단어이다.,17,12,"['ì¶Ķ', 'ì§ķ']",2,2
골대,주심은 골대 옆 부심에게 물어본 후 바로 레드카드를 꺼냈고 호날두는 퇴장당했다.,11,16,"['ê³¨', 'ëĮĢ']",2,2
칼리,"멤버는 데이빗 딕키, 일리 리콕스, 마이클 우즈, 짐 칼리, 톰 월쉬였다.",11,12,"['ì¹¼', 'ë¦¬']",2,2
부황,"부황 순제로부터 대도로의 소환령을 받았으나 아유르시리다르는 대도로 가지 않고, 코케 테무르에게 명령하여 볼라드 테무르를 토벌하고 대도를 점령하도록 했다.",18,18,"['ë¶Ģ', 'íĻ©']",2,2
복위,부르봉 왕가 3차 복위 후안 카를로스 1세 (1975년~2014년) 펠리페 6세 (2014년~현재),11,13,"['ë³µ', 'ìľĦ']",2,2
