word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Folgende,Der folgende Code demonstriert das anhand eines VC++-Beispieles: #include <windows.h> #include <stdio.h>,12,11,"['▁Fol', 'gende']",2,2
Sportwissenschaft,"Als Beleg führt sie an, dass aus ihren Reihen drei Professoren für Sportwissenschaft hervorgegangen seien.",15,8,"['▁Sport', 'wissenschaft']",2,2
Proton,Der Rest wurde von unbemannten russischen Proton- und Sojus-Trägerraketen durchgeführt.,10,11,"['▁Pro', 'ton']",2,2
Windrad,"Weblinks Marschlandschaft mit rotem Windrad (Das Windrad) auf der Website des Deutschen Zentrums für Kulturgutverluste Gabriele Anderl: ""Entartete"" Kunstgeschäfte:",19,8,"['▁Wind', 'rad']",2,2
Urbar,Der Ort Bach erscheint erstmals 1280 im Urbar Herzog Ludwigs des Strengen.,12,9,"['▁Ur', 'bar']",2,2
Löss,Vergletscherungen in höheren Regionen und periglaziale Ablagerungen (Löss- und Solifluktionssedimente) in der Ebene waren die Folge des drastischen Temperaturrückganges.,19,9,"['▁Lö', 'ss']",2,2
Untertan,"1878 nahm Ropp, der als russischer Untertan geboren war, die deutsche Staatsbürgerschaft an.",13,9,"['▁Unter', 'tan']",2,2
Nordportal,Im Böcksteiner Anlauftal befindet sich das 1909 fertiggestellte Nordportal des zweigleisigen Tauerntunnels der Tauernbahn.,14,11,"['▁Nord', 'portal']",2,2
Kerze,"Bekrönt wird das Epitaph von Vergänglichkeitssymbolen: Totenkopf, Fackel, Sense und abgeknickte Kerze.",12,11,"['▁Ker', 'ze']",2,2
Underground,Von einigen der genannten Künstler aus dem Underground- und aus dem Chanson-Bereich legte das Label auch Langspielplatten auf;,18,9,"['▁Under', 'ground']",2,2
Rating,"Der Film wurde von der MPAA stark zusammengeschnitten, um noch ein R-rating zu erreichen.",14,11,"['▁R', 'ating']",2,2
Filmband,1990 wurde Wicki für seinen Film mit dem Filmband in Gold ausgezeichnet.,12,8,"['▁Film', 'band']",2,2
Werden,"Sie werden als Reaktion auf Industrialisierung, Verstädterung und Kapitalismus gedeutet.",10,11,"['▁Wer', 'den']",2,2
Datenformat,Das Maschinelle Austauschformat für Bibliotheken (MAB) ist ein bibliographisches Datenformat.,10,8,"['▁Daten', 'format']",2,2
Kerbe,"Eine durchgehende Kerbe bedeutet einen Weideanteil, eine halbe Kerbe entsprechend einen halben Anteil und ein Punkt ein Viertel eines Weideanteils.",20,8,"['▁Ker', 'be']",2,2
Domschule,1918 wurde er Oberlehrer und Leiter der Domschule in Bamberg.,10,11,"['▁Dom', 'schule']",2,2
Großlage,"Weitere Weinbauflächen liegen in der Weinlage Seußlitzer Heinrichsburg (Großlage Schlossweinberg, Bereich Meißen).",12,9,"['▁Groß', 'lage']",2,2
Stent,"Dieser Trakt wird dann mit Hilfe einer Metallendoprothese, (Stent) offengehalten.",10,11,"['▁St', 'ent']",2,2
Filmteam,Das Filmteam erhielt Unterstützung durch die einheimischen Fischer und die Gemeinden sowie von den Rettungsschwimmern der DLRG.,17,8,"['▁Film', 'team']",2,2
Feldarbeit,Simbabwe gelang auch aufgrund ihrer Feldarbeit Sri Lanka nicht unter Druck zu setzen.,13,8,"['▁Feld', 'arbeit']",2,2
Rudel,"Bei einem dieser Fluchtversuche beobachtet er, wie ein weißes Fohlen von einem Rudel Wölfe angegriffen wird.",16,9,"['▁Rud', 'el']",2,2
Garzeit,Die Garzeit – meist drei bis sechs Stunden – wird durch die Erfahrung der Köche bestimmt.,16,8,"['▁Gar', 'zeit']",2,2
Anfall,Der junge Mann erleidet daraufhin einen psychotischen Anfall und wird mit Psychopharmaka ruhiggestellt.,13,10,"['▁An', 'fall']",2,2
Bekunden,Während dieser Zeit hatte er nach eigenem Bekunden eine religiöse Erscheinung.,11,9,"['▁Bek', 'unden']",2,2
Spion,Bruder Petar reiste vor vielen Jahren im Auftrag des Klosters nach Istanbul und wurde dort als vermeintlicher Spion unschuldig verhaftet.,20,11,"['▁Sp', 'ion']",2,2
Laune,"Geld, Zeit, Laune, Liebe – wie wir unser wirkliches Leben zurückerobern.",11,8,"['▁La', 'une']",2,2
Follower,Seit Anfang 2021 ist er außerdem auf TikTok aktiv und unterhält dort aktuell über 30.000 Follower (Stand Juli 2023).,19,8,"['▁Follow', 'er']",2,2
Einwohnergemeinde,"Legislative ist die Ortsbürgerversammlung, Exekutive der Stadtrat der Einwohnergemeinde (dem auch Nicht-Ortsbürger angehören).",13,8,"['▁Einwohner', 'gemeinde']",2,2
Rechtsordnung,"Da sich Urkunden in Sammelverwahrung jedoch nicht zur wertpapierrechtlichen Legitimation verwenden lassen, hat die Rechtsordnung andere Verfahren entwickelt.",18,8,"['▁Rechts', 'ordnung']",2,2
Regionalbahn,"Sie führt von Le Grand-Serre nach Saint-Vallier mit Anbindung an das Transportnetz des TER Auvergne-Rhône-Alpes, einer Regionalbahn der staatlichen SNCF.",20,8,"['▁Regional', 'bahn']",2,2
Ratte,"Bei Nagetieren, wie Maus oder Ratte, die einen entsprechend höheren Metabolismus haben, liegt die Dosis mit 0,1 mg·kg−1 deutlich niedriger.",20,10,"['▁R', 'atte']",2,2
Rebell,Werke in deutscher Übersetzung (Auswahl) (als Herausgeber:) Rebell oder Revolutionär?,10,11,"['▁Reb', 'ell']",2,2
Grau,"Oft bleibt die Gurtfarbe eines Ringers relativ konstant: Musashimaru trug fast immer ein silbriges Grau, Asashoryu kämpfte meistens in Schwarz.",20,11,"['▁Gra', 'u']",2,2
inch,"Beim 4,5 inch (114 mm) Mark 8 handelt es sich um ein britisches Schiffsgeschütz.",14,10,"['▁in', 'ch']",2,2
kPa,Schalldruck in Luft Zum Vergleich statischer Luftdruck auf Meereshöhe: ca. 100 kPa,12,9,"['▁k', 'Pa']",2,2
GW,"Ende 2013 waren in mehr als 140 Windparks mehr als 3,3 GW Windenergieleistung in Brasilien installiert.",16,11,"['▁G', 'W']",2,2
Juror,Der unterlegene Battle-Teilnehmer konnte von einem anderen Juror per „Steal Deal“ übernommen werden.,13,11,"['▁Jur', 'or']",2,2
Bildrand,Am unteren Bildrand des Gemäldes sind wiederum das Dillinger Gemeindewappen (rechts) und das Wappen der Dynastie Lenoncourt (links) dargestellt.,19,10,"['▁Bild', 'rand']",2,2
Revers,Schwarzer Rand und schwarzes Revers sind nur für Danträger zulässig.,10,8,"['▁Re', 'vers']",2,2
Belag,Der Abschnitt zwischen Duluth und der kanadischen Grenze wurde 1929 freigegeben und bis 1940 vollständig mit einem festen Belag versehen.,20,9,"['▁Bel', 'ag']",2,2
Obmannschaft,Acht Taidinger Anwesen dagegen gehörten zur Obmannschaft Hof im Amt Winsing des Gerichtes Hengersberg.,14,11,"['▁Ob', 'mannschaft']",2,2
Köder,Die Falter sind nachtaktiv und fliegen auch künstliche Lichtquellen sowie Köder an.,12,9,"['▁Kö', 'der']",2,2
Tall,Tim wurde aber vom Tall Man ebenfalls auf eine Bahre gefesselt.,11,11,"['▁T', 'all']",2,2
Pirat,"Den Schatz präsentiert er beim Piratenwettbewerb, kann dort aber nicht Pirat des Jahres werden, weil seine Begnadigung bekannt wird.",19,11,"['▁P', 'irat']",2,2
Grundwort,Der Begriff kann außer auf Komposita auch auf Wortgruppen (Syntagmen) angewendet werden und steht auch hier für das Grundwort der Konstruktion.,21,9,"['▁Grund', 'wort']",2,2
Photo,"Photo eines Herbar-Belegs am Missouri Botanical Garden, gesammelt 1966 in Maryland",11,9,"['▁Ph', 'oto']",2,2
Kitsch,"Er kritisierte, dass die Band, „selbst wenn sie passable Ideen auffährt“, diese „spätestens zum Refrain in unerträglichen Pop-Kitsch verpuffen lässt“.",20,10,"['▁K', 'itsch']",2,2
Schulbau,Ab 1970 war er als selbstständiger Architekt in Berlin mit dem Schwerpunkt Schulbau tätig.,14,9,"['▁Schul', 'bau']",2,2
Rotunde,Im oberen Teil des Retabels befindet sich in einer mittleren Rotunde das später hinzugefügte Bild Gottvaters.,16,8,"['▁Rot', 'unde']",2,2
Kunsthaus,"(Kat.) hg. von Stephan Kunz, Johannes Stückelberger, Beat Wismer, Aargauer Kunsthaus, Aarau;Hirmer, München 2005, ISBN 3-7774-2605-9.",16,10,"['▁Kunst', 'haus']",2,2
Rechtsstellung,Umsetzung in Deutschland Die Bundesrepublik Deutschland trat dem Abkommen über die Rechtsstellung der Flüchtlinge am 9.,16,11,"['▁Rechts', 'stellung']",2,2
Halb,"Ihm wurden 200 Bogenschützen und fünf Halb-Lanzierer gestellt, kurz danach 600 Waffenknechte, 60 Halb-Lanzierer und 540 Bogenschützen.",17,11,"['▁Hal', 'b']",2,2
Oase,"Die Veteheia ( für Steinhügelhöhe) ist ein unvereister, felsiger Berg in der Schirmacher-Oase des ostantarktischen Königin-Maud-Lands.",16,11,"['▁O', 'ase']",2,2
Antritt,Rede gehalten beim Antritt des Rektorats am 16. Oktober 1898.,10,11,"['▁An', 'tritt']",2,2
GPS,Die Signale können außerdem mit Hilfe moderner GPS-Technik geortet werden.,10,8,"['▁G', 'PS']",2,2
Entscheid,Ein in erster Instanz nicht angeklagter Sachverhalt kann aber nicht erstmals der Berufungsinstanz zum Entscheid unterbreitet werden.,17,8,"['▁Ent', 'scheid']",2,2
Klosteramt,Dieses entstand 1533 durch die Säkularisation des Klosters Isenhagen als Klosteramt ohne abgerundetes Hoheitsgebiet.,14,8,"['▁Kloster', 'amt']",2,2
Compilation,"Chartplatzierungen (Hinweis: angegeben sind die Platzierungen in den offiziellen Charts, zum Teil wurden die Alben nur in den Compilation-Charts geführt)",20,10,"['▁Comp', 'ilation']",2,2
Buchung,Ende 2001 wurde eine Buchung von Mietwagen über die Zugbegleiter (bis eine Stunde vor Ankunft) eingeführt.,16,10,"['▁Buch', 'ung']",2,2
Planer,Ende der 1920er Jahre trat er in Berlin als selbstständiger Architekt als Planer von Villen- und Kirchenbauten hervor.,18,10,"['▁Plan', 'er']",2,2
Chorschluss,Wohl nach Wiederherstellungsmaßnahmen nach den Hugenottenkriegen stellt sich die Kirche St-Sernin heute als rektanguläre Saalkirche mit geradem Chorschluss dar.,19,10,"['▁Chor', 'schluss']",2,2
Greis,Daneben gilt der Greis mit seinen undurchsichtigen Verbindungen zu zahlreichen Sekten vor allem als Finanzier krimineller Organisationen.,17,11,"['▁Gre', 'is']",2,2
Wade,"Sind sowohl die Wade, die Kniekehle als auch der Oberschenkel betroffen, spricht man von einer Mehr-Etagen-Thrombose.",16,8,"['▁W', 'ade']",2,2
Moll,"Bach arbeitete den Eingangschor später um zum Gloria seiner Messe in g-Moll, BWV 235.",14,10,"['▁M', 'oll']",2,2
Nordsee,"März unternahm die Grand Fleet eine Aufklärungsfahrt in der nördlichen Nordsee, bei dem sie Übungsmanöver durchführte.",16,9,"['▁Nord', 'see']",2,2
Notwehr,Im Jahre 1896 wurde die Zwangsverpflichtung im Falle von nationaler Notwehr in South Australia gesetzlich bindend.,16,10,"['▁Not', 'wehr']",2,2
kollin,"2010 sind in der Schweiz: Feuchtezahl F = 3+ (feucht), Lichtzahl L = 3 (halbschattig), Reaktionszahl R = 4 (neutral bis basisch), Temperaturzahl T = 4+ (warm-kollin), Nährstoffzahl N = 4 (nährstoffreich), Kontinentalitätszahl K = 4 (subkontinental).",37,8,"['▁kol', 'lin']",2,2
Pariser,Handlung „Seit Monaten jagt Commissaire Dumont von der Pariser Kriminalpolizei einen geheimnisvollen Mann.,13,8,"['▁Paris', 'er']",2,2
Ambiente,"Sein sehr persönlicher Beitrag war die Fortsetzung seiner documenta-III-Abteilung Licht und Bewegung, diesmal als Ambiente.",15,8,"['▁Amb', 'iente']",2,2
Lebensart,Hintergrund ihrer Musik „Deen“ (Dīn) ist aus dem Arabischen übersetzt und bedeutet „Religion“ oder „Lebensart“.,15,9,"['▁Lebens', 'art']",2,2
Gegenpol,Die Hfa wird als ergänzender Gegenpol zu einer texttreuen Übersetzung wie der Elberfelder Bibel genutzt.,15,11,"['▁Gegen', 'pol']",2,2
Poker,Cunningham hat sich mit Poker bei Live-Turnieren knapp 12 Millionen US-Dollar erspielt.,12,11,"['▁P', 'oker']",2,2
Gospel,"Mit der traditionellen Musik ihrer Heimat aufgewachsen, verbindet sie in ihrem Œuvre afrikanischen Pop, Hip-Hop, Soul, Gospel und Jazz.",19,10,"['▁G', 'ospel']",2,2
Oststadt,"Die heutige Oststadt bestand ursprünglich aus den vor den Toren der Stadt Hannover gelegenen Fluren Fernrode, Bütersworth und Ostwende.",19,8,"['▁Ost', 'stadt']",2,2
OTS,"Sp = Spiele, S = Siege, U = unentschieden, N = Niederlagen, OTS = Overtime-Siege, OTN = Overtime-Niederlage",18,9,"['▁O', 'TS']",2,2
Acts,Zudem sind die Acts spürbar länger als in der Vorgängern.,10,8,"['▁Act', 's']",2,2
Disputation,"Die predigen so vonn den frömbden Predicanten, die allenthalb här zuo Bernn uff dem Gespräch oder disputation gewesen, beschehen sind.",20,11,"['▁Dis', 'putation']",2,2
Macher,Für ihre Erfindung der Belper Knolle erhielten die Macher Peter und Mike Glauser den Berner Kommunikationspreis 2020.,17,9,"['▁M', 'acher']",2,2
Delaware,Die kurze Geschichte der Delawaren wurde 1995 unter dem Titel The Delaware Indians.,13,8,"['▁Del', 'aware']",2,2
Gesäß,Das weibliche Gegenstück zu Katbo ist Kalâvant mit vorstehendem Gesäß und Kugelbauch.,12,9,"['▁Ges', 'äß']",2,2
Kontor,Auf der Kontor Summer Jam ist ein Mix aus mehreren Liedern von DJ Antoine zu finden.,16,8,"['▁Kont', 'or']",2,2
Tabu,Zur Zeit der Morde waren nicht-heterosexuelle Orientierungen bei US-Amerikanern mexikanischer Herkunft noch ein völliges Tabu.,15,9,"['▁Tab', 'u']",2,2
Landesleitung,Für die beiden Bundesländer Wien und Niederösterreich ist die Landesleitung Niederösterreich/Wien zuständig.,12,8,"['▁Landes', 'leitung']",2,2
Hofschaft,Heeg ist eine ehemalige Hofschaft in der Stadt Leichlingen (Rheinland) im Rheinisch-Bergischen Kreis.,13,10,"['▁Hof', 'schaft']",2,2
Filz,"Hieraus erfolgte eine Spezialisierung in Trocknerei-Einrichtungen für die Holz-, Pappen-, Fell-, Filz- und Ziegeltrocknung.",14,9,"['▁Fil', 'z']",2,2
Imperialismus,"Ein zentrales Argument bildet dabei die Behauptung, der Zionismus sei ein koloniales Projekt, das vom britischen Imperialismus befördert worden sei.",20,9,"['▁Imperial', 'ismus']",2,2
Musikleben,"Musikhistoriska museet, Stockholm 1974, S. 203–205 Musikleben im 16. Jahrhundert.",10,10,"['▁Musik', 'leben']",2,2
Motel,Tod Im März 1947 begann Mike mitten in der Nacht in einem Motel in Phoenix plötzlich zu würgen.,18,8,"['▁Mot', 'el']",2,2
Wilderei,"Die Naturschutzgebiete sollen dazu beitragen, die vielfältige Flora und Fauna zu schützen, insbesondere vor Abholzung, Wilderei und illegaler Besiedelung.",19,10,"['▁Wild', 'erei']",2,2
Collage,"(Digitalisat) Jürgen Lampeitl, Albert Ude, Wolf-Borwin Wendlandt: Martin Albrecht Punitzer, Architekt – eine Collage.",14,9,"['▁Col', 'lage']",2,2
Andacht,Dort konnte die Bahāʾī-Gemeinde trotz staatlicher Restriktionen unter anderem ein Haus der Andacht und Schulen errichten.,16,8,"['▁And', 'acht']",2,2
Früh,"Bei Föten, Früh- und Neugeborenen, sowie bei Leberzirrhose ist die Aktivität des Enzyms Cystathionase nicht vorhanden oder stark eingeschränkt.",19,9,"['▁Fr', 'üh']",2,2
Stadtliga,Die Wuhlheider stiegen aber zur Runde 1947/48 in die Stadtliga auf und gewannen 1948 auch die Berliner Meisterschaft vor Wilmersdorf.,20,8,"['▁Stadt', 'liga']",2,2
Weitem,Die Dreharbeiten überstiegen das Budget bei Weitem und endeten mit dem Bankrott des Produzenten.,14,10,"['▁We', 'item']",2,2
Clip,Der zweiminütige Video-Clip Flummi lief auf vielen Kurzfilm-Festivals im deutschsprachigen Raum.,11,10,"['▁C', 'lip']",2,2
Gestik,"George London war ein eher statischer Darsteller, doch packte seine Ausstrahlung gerade bei sparsamer Gestik.",15,8,"['▁Gest', 'ik']",2,2
Furore,"Otto Bartning setzte hier seine Vision der expressionistischen Sternkirche um, die 1922 Furore gemacht hatte.",15,9,"['▁Fur', 'ore']",2,2
Ministeriale,1194 ist als Eichstätter Ministeriale ein Friedrich von Wolfertshofen genannt.,10,11,"['▁Minister', 'iale']",2,2
Preisstand,Die genehmigten Kosten beliefen sich dabei auf 226 Millionen D-Mark (Preisstand: 1973).,12,11,"['▁Preis', 'stand']",2,2
Gemeindeamt,"Im Jahre 1833/34 wurde die Schule erbaut, die seit 1953 bis zur Eingemeindung als Gemeindeamt genutzt wurde.",17,8,"['▁Gemeinde', 'amt']",2,2
Pfarrbereich,Die Evangelischen aus Osterwohle gehören heute zum Pfarrbereich Osterwohle-Dähre im Kirchenkreis Salzwedel im Propstsprengel Stendal-Magdeburg der Evangelischen Kirche in Mitteldeutschland.,20,10,"['▁Pfarr', 'bereich']",2,2
Seitenwand,An der Seitenwand der Rosenkranzkapelle ist eine Gedenktafel für Bernhard von Sachsen-Weimar angebracht.,13,8,"['▁Seiten', 'wand']",2,2
Volksgericht,Geiselmordprozess Am 13. Oktober 1919 begann der zweite Geiselmordprozess vor dem Volksgericht München.,13,8,"['▁Volks', 'gericht']",2,2
Imitation,In Imitation teurer Marmorsorten wurden die Wände mit farbigem Glanzstuck stucco lustro überzogen.,13,11,"['▁Im', 'itation']",2,2
Kühl,Aus deren Marke DKW-Kühlung ging 1931 die Deutsche Kühl- und Kraftmaschinen GmbH in Scharfenstein hervor.,15,9,"['▁Kü', 'hl']",2,2
Jugendbibliothek,Die erste Kinder- und Jugendbibliothek Irans wurde im Farah-Park in Teheran eröffnet.,12,10,"['▁Jugend', 'bibliothek']",2,2
Unterraum,"Der Sitterichbach hat ein 2,4 km² großes Einzugsgebiet, das naturräumlich gesehen im Unterraum Murrhardter Wald der Schwäbisch-Fränkischen Waldberge liegt.",19,10,"['▁Unter', 'raum']",2,2
Cafe,Kate führt im Wald ein Hexe-Cafe und kümmert sich dort um abtrünnige Fembots.,13,8,"['▁Ca', 'fe']",2,2
Tambon,Sung Noen (Thai: ) besteht aus Teilen des Tambon Sung Noen.,11,11,"['▁Tamb', 'on']",2,2
Premium,Das Fahrerhaus teilt sich der Renault Premium mit dem Volvo FE.,11,11,"['▁Prem', 'ium']",2,2
Japanisch,"Weiterhin sprechen etwa 500.000 Menschen Italienisch, 380.000 Japanisch und 37.000 Koreanisch.",11,9,"['▁Japan', 'isch']",2,2
Bauhof,"Dazu zählen beispielsweise das Naturfreibad, der Bauhof sowie das Sportstadion.",10,11,"['▁Bau', 'hof']",2,2
Festungs,"da Hogn: „Keltenschanzen, Ringwälle, Burgställe“ (8): Festungs-Ruinen bei Bischofsmais, vom 15. Oktober 2020, abgerufen am 30. März 2021.",18,9,"['▁Fest', 'ungs']",2,2
Afro,Der portugiesisch-guineabissauische Afro-House-DJ und Musiker DJ Buruntuma hat sich nach dem Ort benannt.,13,9,"['▁Af', 'ro']",2,2
Nachwelt,Somit rettete sie postum einen Großteil der Geschwindschen Züchtungen (unter anderem die berühmte 'Nordlandrose') der Nachwelt.,16,8,"['▁Nach', 'welt']",2,2
Kappe,Gesteinsvorkommen in der Umgebung Ein weiteres Beispiel für einen Thermalsinterkalk (Travertin) liegt nordöstlich von Tengen auf der Kappe des Wannenberges.,20,9,"['▁K', 'appe']",2,2
Diele,"Die Diele aus Rollsteinen, geglühtem Feuerstein und einem Lehmestrich ist in fünf Quartiere unterteilt.",14,11,"['▁Die', 'le']",2,2
Sichtung,Eine unbestätigte Sichtung des Asteroiden hatte es schon 1960 mit der vorläufigen Bezeichnung 9536 P-L im Rahmen des Palomar-Leiden-Surveys gegeben.,20,11,"['▁S', 'ichtung']",2,2
Gemeindeordnung,Für lokale Belange existiert nach der sächsischen Gemeindeordnung ein Ortschaftsrat mit einem Ortsvorsteher.,13,11,"['▁Gemeinde', 'ordnung']",2,2
Laie,"Er folgte John Bosco Sohn Byung-doo, der als erster Laie Präsident der jesuitischen Sogang University wurde.",16,8,"['▁La', 'ie']",2,2
Kulturleben,Dies zeigt aber auch das kontinuierliche Spannungsfeld zwischen Mistrals Streben nach regionaler Emanzipation und gleichzeitiger Abhängigkeit vom zentralisierten französischen Kulturleben.,20,10,"['▁Kultur', 'leben']",2,2
Bauwirtschaft,"Im Produktionssektor arbeiteten 116 Erwerbstätige im Bereich Herstellung von Waren, 14 in der Bauwirtschaft und einer in der Energieversorgung.",19,11,"['▁Bau', 'wirtschaft']",2,2
Standardbibliothek,Im Zusammenspiel mit der C++-Standardbibliothek erschließt sich eine enorme Funktionalität für selbstdefinierte Typen durch Definition einiger Operatoren.,17,9,"['▁Standard', 'bibliothek']",2,2
Hauswirtschaft,"Die Miesbacher Wanderlehrerinnen, oft sogenannte höhere Töchter, kamen mit mobiler Kochausrüstung in die Dörfer und unterrichteten Kochen und Hauswirtschaft.",19,10,"['▁Haus', 'wirtschaft']",2,2
Helium,"Als Kryoflüssigkeit dienen oft Flüssigstickstoff (Siedetemperatur: −195,8 °C ≈ 77,4 K) oder flüssiges Helium (Siedetemperatur: −268,93 °C ≈ 4,2 K).",20,10,"['▁Hel', 'ium']",2,2
Weiteres,Die Bruderschaft des Todes (internationaler Thriller 2002) Weiteres: Männerbund (Schwurgemeinschaft von Männern) Frauenbund (Begriffsklärung),14,11,"['▁Weiter', 'es']",2,2
Burgherr,Im zweiten Teil von Friedrich Fehers und Leopold Jessners Maria Stuart-Film (1927) tritt er auf als Burgherr Norfolk.,18,9,"['▁Burg', 'herr']",2,2
Gasanstalt,Januar 2011 die TWK Technische Werke Kaiserslautern Versorgungs-AG und die Gasanstalt Kaiserslautern AG zu SWK Stadtwerke Kaiserslautern Versorgungs-AG verschmolzen.,19,11,"['▁Gas', 'anstalt']",2,2
Seitental,Etwa einen Kilometer nordwestlich von Oberstedtfeld wurde bereits vor 1200 in einem kleinen Seitental die Siedlung Rammsleybin gegründet.,18,10,"['▁Seit', 'ental']",2,2
Straßenmarkt,"Der im Grundriss langgestreckte, rechteckige Straßenmarkt durchläuft in Süd-Nord-Richtung die gesamte eiförmige, 1242 von den Wittelsbachern angelegte Stadt.",18,8,"['▁Straßen', 'markt']",2,2
Prequel,"Prequel Mit Der Hobbit kam 2012, 2013 und 2014 ein dreiteiliges Prequel zu der Herr-der-Ringe-Trilogie in die Kinos.",18,10,"['▁Pre', 'quel']",2,2
Arbeitsstoff,Jeder Arbeitsstoff wird zusätzlich in Bezug auf folgende Charakteristika bewertet und eingestuft:,12,9,"['▁Arbeits', 'stoff']",2,2
Automat,"Der Big Spender war ein Automat, wo die Bewohner im Bereich „Nichts“ mit erspielten Münzen Gegenstände für den Alltag erkaufen konnten.",21,9,"['▁Autom', 'at']",2,2
Greifer,"Als Hendricks das Kellerversteck der Russen erreicht, feuern diese sofort auf David, der sich als ein Greifer herausstellt.",18,8,"['▁Gre', 'ifer']",2,2
Inversion,"Die Inversion ist ein komplexer Vorgang, von dem bei verschiedenen Volvox-Arten zwei Varianten bekannt sind.",15,8,"['▁In', 'version']",2,2
Gag,"Der abschließende Satz des Erzählers, dass „Oshie keine Hybride sei“, ist ein Running Gag des Anime.",16,9,"['▁G', 'ag']",2,2
Pracht,"Seine Häuser scheinen isoliert da zu stehen in ihrer ganzen Pracht, abgesondert von jeglichen Nachbarn.",15,9,"['▁Pra', 'cht']",2,2
Kiel,Dazu musste ein neuer Kiel angebracht sowie das stehende Gut und die Segel ersetzt werden.,15,9,"['▁K', 'iel']",2,2
Schliff,"Als Faustregel heißt es, je hohler der Schliff, desto hochwertiger das Messer.",12,10,"['▁Schl', 'iff']",2,2
Zeitlimit,Jasper Philipsen (Alpecin-Deceuninck) erreichte das Ziel im vorgegebenen Zeitlimit und verteidigte die Führung in der Punktewertung.,16,10,"['▁Zeit', 'limit']",2,2
Erstere,"Erstere werden verwendet, um Anlagenteile mit nur einer zu sichernden Stellung wie Wegübergangssicherungsanlagen signalabhängig zu machen.",16,8,"['▁Erst', 'ere']",2,2
Puls,"Wird das analoge Signal zum Beispiel mit der vierfachen Farbunterträgerfrequenz im Puls-Code-Modulationsverfahren (PCM) abgetastet, so spricht man vom „Composite“-Verfahren.",19,8,"['▁P', 'uls']",2,2
Jahresmittel,Das Jahresmittel der Windgeschwindigkeit liegt bei 9 km/h und ist im Jahresgang keinen großen Schwankungen unterworfen.,16,9,"['▁Jahres', 'mittel']",2,2
Credits,Einen nicht in den Credits erwähnten Auftritt als Sid Bascom hatte Ward Bond.,13,8,"['▁Cred', 'its']",2,2
ppm,Die Einheit 1 ppm wird hier entgegen dem eigentlichen Wortsinn im Sinne von 1 mg CaCO3 pro Liter Wasser verwendet.,20,10,"['▁p', 'pm']",2,2
Einsatzbereich,Einsatzbereich dieser Systeme ist die Erzeugung von Heiz- und Brauchwasser bzw. Bereitstellung von Prozesswärme (kleiner dem eingespeicherten Temperaturniveau).,18,9,"['▁Einsatz', 'bereich']",2,2
Problemstellung,"'Problemstellung' für die Entwickler blieb, die nicht selten hohen Entwicklungsaufwand verursacht und beim Softwaretest Fehler zutage fördert.",17,8,"['▁Problem', 'stellung']",2,2
Realgemeinde,"Die Mitgliedschaft in einer Realgemeinde richtet sich nach dem Rezess, durch den diese gegründet wurde.",15,10,"['▁Real', 'gemeinde']",2,2
Kuratie,Seit den 1950er Jahren sind die Katholiken in die Kuratie St. Michael (Nurn) gepfarrt.,14,11,"['▁Kur', 'atie']",2,2
Krug,1745 erschien neben fünf Bauern und zwei Köttern erstmals wieder ein Krug im Ort.,14,9,"['▁K', 'rug']",2,2
Desaster,"Nach einigen ersten Erfolgen geriet Pelez’ künstlerisches Schaffen um 1880 zum finanziellen Desaster, da er nichts mehr verkaufen konnte.",19,11,"['▁Des', 'aster']",2,2
Slave,Während der Low-Pulse wird der Slave aus seinem Kondensator gespeist.,10,8,"['▁S', 'lave']",2,2
Schwuler,der Ball ist rund – ein Schwuler Mann zeigt Rundungen.,10,8,"['▁Schw', 'uler']",2,2
Basketballmannschaft,"College Von 2004 bis 2008 spielte Parker für die Damen-Basketballmannschaft der Universität von Tennessee, die Tennessee Lady Volunteers.",18,9,"['▁Basketball', 'mannschaft']",2,2
Kinderfilm,Filmtitel 1984 Kinderfilm Filmkomödie Deutscher Film Binnenschifffahrt im Film Huhn in der Kunst,13,9,"['▁Kinder', 'film']",2,2
Stadtwald,"Jahrhunderts oberhalb der etwa 17 Meter hohen Kelsterbacher Terrasse entstand, die sich vom Frankfurter Stadtwald acht Kilometer nach Westen zieht.",20,8,"['▁Stadt', 'wald']",2,2
Allmacht,Das folgende Duett Sein Allmacht zu ergründen hat intimen Charakter.,10,8,"['▁All', 'macht']",2,2
Agitation,er wurde daher auch als ein Instrument der wissenschaftlichen Propaganda und Agitation gegen die Interessen des Kapitals verstanden.,18,9,"['▁Ag', 'itation']",2,2
Kinderchor,Auf Initiative Karim Abdullayevs wurde 1938 beim Usbekischen Rundfunk ein Kinderchor für Jungen und Mädchen gegründet.,16,11,"['▁Kinder', 'chor']",2,2
Postdoc,Von 2007 bis 2008 ging er als Postdoc an die Universität Complutense Madrid.,13,8,"['▁Post', 'doc']",2,2
Saft,Die Yucatecan-Rezepte verwenden zum Marinieren immer den Saft von Sevilla- oder Bitterorangen.,12,9,"['▁S', 'aft']",2,2
Opa,"Es gelingt den Kindern, Alex vom Opa zu trennen, und so geht das Katz-und-Maus-Spiel weiter.",15,9,"['▁O', 'pa']",2,2
Ringbahn,1993 wurde ein Bahnsteig der Ringbahn für den S-Bahn-Verkehr wiedereröffnet.,10,8,"['▁Ring', 'bahn']",2,2
