word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
Sulfid,"Es kristallisiert im kubischen Kristallsystem mit der idealisierten Zusammensetzung IrBiS, ist also chemisch gesehen ein Iridium-Bismut-Sulfid,",16,11,"['Sulf', 'id']",2,2
Grau,"Oft bleibt die Gurtfarbe eines Ringers relativ konstant: Musashimaru trug fast immer ein silbriges Grau, Asashoryu kämpfte meistens in Schwarz.",20,11,"['Gra', 'u']",2,2
Flamenco,"Am 28. November 1976, sechs Tage vor seinem Tod, nahm er öffentlich Abschied von seinem Publikum und allen anderen Flamenco-Künstlern.",20,8,"['Flam', 'enco']",2,2
Passieren,In den Nachtstunden zwischen 23 und 5 Uhr war ein Passieren nicht möglich.,13,10,"['Pass', 'ieren']",2,2
Bildqualität,Bildqualität Der Panasonic Lumix DMC-FZ20 werden in Testberichten für eine 5-Megapixel-Digitalkamera gute Auflösungswerte bescheinigt.,14,8,"['Bild', 'qualität']",2,2
Operationsgebiet,"Im Operationssaal beschränkt sich seine Funktion häufig auf das Haken halten, oftmals ohne jegliche Sicht ins Operationsgebiet.",17,9,"['Operations', 'gebiet']",2,2
Werkstein,"Das Erdgeschoss bestand aus Werkstein, die Obergeschosse waren mit Putz verkleidet.",11,8,"['Werk', 'stein']",2,2
Skiathlon,"Olympische Spiele 2022 Peking: 9. Platz Staffel, 39. Platz 30 km Skiathlon, 48.",13,9,"['Ski', 'athlon']",2,2
Filz,"Hieraus erfolgte eine Spezialisierung in Trocknerei-Einrichtungen für die Holz-, Pappen-, Fell-, Filz- und Ziegeltrocknung.",14,9,"['Fil', 'z']",2,2
Bundesverwaltung,"In der Bundeskompensationsverordnung ist dies für Vorhaben im Zuständigkeitsbereich der Bundesverwaltung geregelt, um eine länderübergreifend vereinheitlichte naturschutzrechtlichen Eingriffsregelungen zu gewährleisten.",20,11,"['Bundes', 'verwaltung']",2,2
Breakdance,"durch Westernfilme international bekannt The Wanted, eine britische Popband Wanted (Breakdance-Crew), eine französische Breakdance-Crew",14,8,"['Break', 'dance']",2,2
Hype,Der einfache Hype-Zyklus wird nach dieser Definition in fünf Abschnitte unterteilt:,11,8,"['H', 'ype']",2,2
Maxime,"Seine künstlerische Maxime entwickelte er im Schauen, Suchen und Experimentieren:",10,11,"['Max', 'ime']",2,2
Motel,Tod Im März 1947 begann Mike mitten in der Nacht in einem Motel in Phoenix plötzlich zu würgen.,18,8,"['Mot', 'el']",2,2
Rasieren,Allerdings wurde das Rasieren nicht durchgängig einheitlich gehandhabt.,8,8,"['Ras', 'ieren']",2,2
Obmannschaft,Acht Taidinger Anwesen dagegen gehörten zur Obmannschaft Hof im Amt Winsing des Gerichtes Hengersberg.,14,11,"['Ob', 'mannschaft']",2,2
Textfassung,Die Textfassung entstand aus der Zusammenarbeit von Philipp Sommer und der Regisseurin Maja Delinić.,14,8,"['Text', 'fassung']",2,2
Neuheide,"Die Begriffe „neopagan“ und „Neuheide“ werden heute teils als Selbstbezeichnungen verwendet, teils aber auch als abwertende Fremdbezeichnungen angesehen und abgelehnt.",20,8,"['Neu', 'heide']",2,2
Steinhaus,Seit 1997 ist der Steinhaus e. V. aus Bautzen Veranstalter und Ausrichter des jährlich stattfindenden Wettbewerbs.,16,9,"['Stein', 'haus']",2,2
Steppe,"Alle natürlich bewachsene Landschaft, von der Steppe bis zum Regenwald, heißt bush.",12,10,"['Ste', 'ppe']",2,2
Winterspiele,Zudem vertrat er seine Farben bei den Olympiaqualifikationsturnieren für die Winterspiele in Pyeongchang 2018 und in Peking 2022.,18,8,"['Winter', 'spiele']",2,2
Dragoner,April 1842 zunächst mit der Führung des 4. Dragoner-Regiments und ernannte Woedtke am 12. September 1842 zum Regimentskommandeur.,18,9,"['Dragon', 'er']",2,2
Opa,"Es gelingt den Kindern, Alex vom Opa zu trennen, und so geht das Katz-und-Maus-Spiel weiter.",15,9,"['O', 'pa']",2,2
Vorarbeiter,"Charlie spielt David, einen Bühnenhilfsarbeiter, der seinem Chef, dem Vorarbeiter Goliath, zur Hand gehen soll.",15,8,"['Vor', 'arbeiter']",2,2
Unterraum,"Der Sitterichbach hat ein 2,4 km² großes Einzugsgebiet, das naturräumlich gesehen im Unterraum Murrhardter Wald der Schwäbisch-Fränkischen Waldberge liegt.",19,10,"['Unter', 'raum']",2,2
Violin,Justus Zeyen erhielt zunächst Violin- und Klavierunterricht (u. a. bei Cord Garben).,12,9,"['Viol', 'in']",2,2
Bolzen,"Die Schlägerei endet damit, dass Noddy von einem Bolzen verletzt wird.",11,8,"['Bol', 'zen']",2,2
Wertpaar,"Das Telegramm wird mit einem Schlussblock (Trailer) mit geforderten Wertpaaren beendet, das als letztes Wertpaar eine Prüfsumme enthält („10=64“).",19,10,"['Wert', 'paar']",2,2
Crossover,"Durch seinen dadurch entstandenen Crossover-Charakter ist der Hymnus, obwohl liturgisch unpassend, zu einem beliebten Gesang bei Hochzeitsfeiern geworden.",18,11,"['C', 'rossover']",2,2
Festsetzung,"Nach Augenzeugenberichten wurde Finanzminister Ignatius Chombo verhaftet, die Festsetzung weiterer Minister blieb zunächst unbestätigt.",14,10,"['Fest', 'setzung']",2,2
Einlass,Jeder Zylinder wird durch je ein im Zylinderkopf gelagertes Einlass- und Auslassventil gesteuert.,13,9,"['Ein', 'lass']",2,2
Spitzel,"Der Ausgangspunkt jedes Widerstands in den Lagern, so argumentiert Semprún im Anschluss an Solschenizyn, sei die physische Vernichtung der Spitzel.",20,8,"['Sp', 'itzel']",2,2
Immunologie,"Thieme, Leipzig 1959 Allgemeine morphologische Immunologie: Ein Leitfaden für Studenten und Ärzte als Einführung in die Morphologie des Immunphänomene.",19,8,"['Immun', 'ologie']",2,2
Letzte,Er gewann die letzte Ausgabe dieser Meisterschaft der englischen Profis mit 9:7 gegen John Parrott.,15,8,"['Let', 'zte']",2,2
Regionalrat,der Regionalrat und der Präsident der Region wurden gleichzeitig gewählt.,10,8,"['Regional', 'rat']",2,2
PIM,"Beste Scorer Abkürzungen: GP = Spiele, G = Tore, A = Assists, Pts = Punkte, PIM = Strafminuten;",18,10,"['P', 'IM']",2,2
Tattoo,Nach der Arbeit an dem Thriller Tattoo mit Bruce Dern zog sich Levine 1981 aus der Filmproduktion ins Privatleben zurück.,20,9,"['T', 'attoo']",2,2
Planwirtschaft,Die Massenproduktion war nur unter den Bedingungen der sozialistischen Planwirtschaft möglich.,11,11,"['Plan', 'wirtschaft']",2,2
Bethaus,"Im selben Jahr wurde für die evangelischen Bewohner, deren Anzahl zwei Drittel der Bevölkerung betrug, am Marktplatz ein Bethaus errichtet.",20,10,"['Beth', 'aus']",2,2
Spion,Bruder Petar reiste vor vielen Jahren im Auftrag des Klosters nach Istanbul und wurde dort als vermeintlicher Spion unschuldig verhaftet.,20,11,"['Sp', 'ion']",2,2
Kinderwunsch,Ziel der Anwendung eines Zykluscomputers kann die Herbeiführung einer Empfängnis bei Kinderwunsch sein;,13,10,"['Kinder', 'wunsch']",2,2
Zelte,"Er hat 43 (teilweise reservierbare) Stellplätze für Wohnmobile und Zelte, von denen einige auch im Winter genutzt werden dürfen.",19,10,"['Z', 'elte']",2,2
Gewährung,"Stiftungszweck ist die Gewährung von Zuwendungen für soziale, karitative, dem Umweltschutz dienliche, kulturelle, staatsbürgerliche, jugendfördernde und sportliche Vorhaben.",18,11,"['Gew', 'ährung']",2,2
Aufdruck,LTB Notizbuch: Mit dem Aufdruck LTB 999 und den Titeln Ganz geheim! sowie Phantomias' geheimes Notizbuch sind zwei Notizbücher erschienen.,20,8,"['Auf', 'druck']",2,2
Eiland,Jährlich kommen bis zu 50.000 Hobbytaucher und -schnorchler auf das der Hauptinsel vorgelagerte Eiland.,14,8,"['E', 'iland']",2,2
Fangen,Im englischen Sprachraum heißen diese Art Spiele auch Pit and Pebble Games („Gruben-und-Kieselstein-Spiele“) oder Count and Capture Games („Zählen-und-Fangen-Spiele“).,19,10,"['F', 'angen']",2,2
Webbrowser,"In Windows 10 ist ein neuer Webbrowser enthalten, der schneller, effizienter und personalisierbarer sein soll.",15,10,"['Web', 'browser']",2,2
Nebenwirkung,Die Umweltschäden als häufige Nebenwirkung moderner Kriege sind nicht Gegenstand der Konvention.,12,11,"['Neben', 'wirkung']",2,2
Frust,"Die machen eh, was sie wollen: Wut, Frust, Unbehagen – Politik muss besser werden, Herder, Freiburg 2017, ISBN 978-3-451-37687-0.",19,8,"['Fr', 'ust']",2,2
Notruf,"Um einen Notruf über ein Mobiltelefon abzusetzen, ist die Verfügbarkeit des Netzes zumindest eines Netzanbieters nötig.",16,10,"['Not', 'ruf']",2,2
Auskommen,Eine kleine Rente von 100 £ jährlich erlaubte ihr ein bescheidenes Auskommen.,12,11,"['Aus', 'kommen']",2,2
Rockstar,"Die Geschichte dreht sich um den Rockstar Tom Mahler, während das Album seine Songs präsentiert.",15,9,"['Rock', 'star']",2,2
Bauleiter,"Dunker war als Bauleiter in Bremen tätig, u. a. 21 Jahre bei der Gewoba.",14,9,"['Bau', 'leiter']",2,2
Rollbahn,Um die Jahrhundertwende zum 20. Jahrhundert wurde eine sechs Kilometer lange Rollbahn über Petersgmünd nach Georgensgmünd geplant.,17,11,"['Roll', 'bahn']",2,2
Halb,"Ihm wurden 200 Bogenschützen und fünf Halb-Lanzierer gestellt, kurz danach 600 Waffenknechte, 60 Halb-Lanzierer und 540 Bogenschützen.",17,11,"['Hal', 'b']",2,2
Aggression,Die belgische Verteidigungsstrategie gegen eine deutsche Aggression stand sowohl vor politischen als auch militärischen Problemen.,15,8,"['Agg', 'ression']",2,2
Binde,"Hierzu müsste speziell das muskelnahe Binde- und Fettgewebe untersucht werden, nicht wie bei der vorgeschriebenen Trichinenschau das Muskelgewebe.",18,8,"['B', 'inde']",2,2
Arsen,Als Endlichit oder auch Arsen-Vanadinit wird eine durch geringe Beimengungen von Arsen gelb gefärbte Varietät von Vanadinit bezeichnet.,18,11,"['Ar', 'sen']",2,2
Wurst,"Der Vater eines Schulfreundes war Fleischermeister, und so wurde Wurst gegen Kunst getauscht.",13,10,"['W', 'urst']",2,2
Jazzmusik,"den Boy Edgar Prijs, die wichtigste Auszeichnung für niederländische Jazzmusik, welche mit 25.000 Euro dotiert ist.",16,9,"['Jazz', 'musik']",2,2
Windenergie,"Januar 2023 geltende Vorschrift des Windenergie-auf-See-Gesetzes geregelt, dass die Errichtung von Windenergieanlagen auf See im überragenden öffentlichen Interesse liegt.",19,11,"['Wind', 'energie']",2,2
Notstand,"Angesichts der schlechten wirtschaftlichen Lage verkündete Momoh 1987 den „ökonomischen Notstand“, wodurch sich die Situation allerdings nicht besserte.",18,9,"['Not', 'stand']",2,2
Steig,Von dort sind es etwa 30 Minuten bis zur Hütte – wahlweise auf einem AV-Steig oder einem asphaltierten Almweg.,19,8,"['Ste', 'ig']",2,2
Listenpreis,Für den zusätzlichen Bezug von Print-Ausgaben der jeweiligen Zeitschriften erhalten alle teilnehmenden Institutionen einen Rabatt von 75 % auf den Listenpreis.,21,8,"['Listen', 'preis']",2,2
Tontechnik,"Die Methode eignet sich zum Filtern, aber auch für Equalizer in der Tontechnik.",13,11,"['Ton', 'technik']",2,2
Auswurf,Diese Patienten haben oft Übergewicht und leiden unter Husten mit mehr Auswurf.,12,10,"['Aus', 'wurf']",2,2
Werden,"Sie werden als Reaktion auf Industrialisierung, Verstädterung und Kapitalismus gedeutet.",10,11,"['Wer', 'den']",2,2
Klappe,Ein Teil der Kühlschränke hat eine große Außentür und eine innere Klappe zum Gefrierabteil im oberen Bereich.,17,11,"['Kl', 'appe']",2,2
Bauamt,"Außerdem sind das ""Glowatzki -Zimmer"", das Bauamt der Gemeinde Fraureuth und der Heimatverein hier untergebracht.",15,11,"['Bau', 'amt']",2,2
Cameo,"Tankred Dorst hat einen Cameo-Auftritt als Maler Büttner, der Dorothea auf Capri malt.",13,10,"['Came', 'o']",2,2
Krug,1745 erschien neben fünf Bauern und zwei Köttern erstmals wieder ein Krug im Ort.,14,9,"['K', 'rug']",2,2
Treiben,Dabei faszinierten sie architektonische Elemente und Strukturen ebenso wie städtisches Treiben.,11,10,"['T', 'reiben']",2,2
Nordsee,"März unternahm die Grand Fleet eine Aufklärungsfahrt in der nördlichen Nordsee, bei dem sie Übungsmanöver durchführte.",16,9,"['Nord', 'see']",2,2
Burgwall,"Reste von Brückenpfosten, die zu einem slawischen Burgwall am Westufer des Sees führen, deuten auf eine frühere slawische Inselburg hin.",20,11,"['Burg', 'wall']",2,2
Aufschlag,Stattdessen soll für jeden zusätzlichen Mitbenutzer ein Aufschlag zu den regulären Abo-Gebühren bezahlt werden.,14,8,"['Auf', 'schlag']",2,2
Kustos,"Zuerst als wissenschaftlicher Mitarbeiter, später als Kustos ab 1989 auch als Oberkustos und stellvertretender Direktor.",15,10,"['K', 'ustos']",2,2
Klon,Trivia Jeff Minter veröffentlichte 1983 mit Attack of the Mutant Camels einen spielmechanischen Klon des Spiels.,16,8,"['K', 'lon']",2,2
Bundesarchiv,Beständeübersicht im Bundesarchiv Offizielle Seite der Deutschen Marine zur Tiger-Klasse Bundeswehr Classix: Raketenschnellboot S41 (1972) (YouTube-Video),16,10,"['Bundes', 'archiv']",2,2
Spree,"Ingo Krüger, 10. Dezember 1961, in der Spree in der Nähe des Bahnhof Friedrichstraße ertrunken.",15,10,"['Sp', 'ree']",2,2
Besen,"Er drückte dies einst so aus: „Es ist gar einsam, wenn man dasitzt und Besen bindet.",16,10,"['Bes', 'en']",2,2
Ethnograph,Der Ethnograph Tomasz Augustynowicz beschrieb als einer der Ersten detailliert das Bärenfest.,12,9,"['Ethn', 'ograph']",2,2
Curlerin,"Takatora Kondo (* 1997), japanischer Fußballspieler Takayo Kondō (* 1975), japanische Stabhochspringerin Tetsushi Kondō (* 1986), japanischer Fußballspieler Tomoki Kondo (* 2001), japanischer Fußballspieler Toshinori Kondō (1948–2020), japanischer Trompeter Yoji Kondo (1933–2017), japanisch-amerikanischer Astrophysiker und Schriftsteller Yoshifumi Kondō (1950–1998), japanischer Trickfilmzeichner Yoshihito Kondo (* 2002), japanischer Fußballspieler Yoshimi Kondō (1913–2006), japanischer Dichter Yōsuke Kondō (* 1965), japanischer Politiker Yukari Kondō (* 1967), japanische Curlerin Yūsuke Kondō (* 1984), japanischer Fußballspieler",70,9,"['Cur', 'lerin']",2,2
Livestream,Im Internet wird die aktuelle Sendung als Livestream in der ARD-Mediathek gezeigt.,12,9,"['Liv', 'estream']",2,2
Strauß,Jedoch ist auch der Verbrecherring hinter seine Schwachstelle gekommen und hat Dave einen Strauß roter Blumen zukommen lassen.,18,9,"['Stra', 'uß']",2,2
Grundstruktur,Der Spannlack bildet so die Matrix der Bespannung und gewährleistet die vollständige Verklebung mit der Grundstruktur der Bauteile.,18,10,"['Grund', 'struktur']",2,2
Nahwirkung,"Nahwirkung und Fernwirkung bezeichnen zwei konkurrierende historische Konzepte der klassischen Physik in der Frage, wie sich Kräfte ausbreiten.",18,11,"['Nah', 'wirkung']",2,2
Artenschutz,Artenschutz Die Gattung Hoodia wurde im Jahr 2004 unter internationalen Artenschutz gestellt (13. Vertragsstaatenkonferenz zum Washingtoner Artenschutzübereinkommen).,17,11,"['Art', 'enschutz']",2,2
Teenie,Mahone spielt außerdem eine Rolle in der Teenie-Serie Big Time Rush.,11,9,"['Te', 'enie']",2,2
Greis,Daneben gilt der Greis mit seinen undurchsichtigen Verbindungen zu zahlreichen Sekten vor allem als Finanzier krimineller Organisationen.,17,11,"['Gre', 'is']",2,2
Kilo,Es verbleiben den Juden 100 RM und 50 Kilo Gepäck je Person.“,12,8,"['K', 'ilo']",2,2
Rebell,Werke in deutscher Übersetzung (Auswahl) (als Herausgeber:) Rebell oder Revolutionär?,10,11,"['Re', 'bell']",2,2
Henker,Das Urteil wurde am 11. Oktober 1946 im Gefängnis Hameln durch den Henker Albert Pierrepoint vollstreckt.,16,10,"['Hen', 'ker']",2,2
Landreform,Im Konzept der Freiwirtschaft wurde die Landreform-Theorie des Georgismus mit seiner Eigentumssteuer für Landbesitz noch einen Schritt weiter geführt.,19,8,"['Land', 'reform']",2,2
Hauptlinie,"Die Hauptlinie der griechischen Eisenbahn OSE verläuft von Nordnordost (Lamia, Larisa, Thessaloniki) kommend durch Agii Anargyri nach Athen.",18,11,"['Haupt', 'linie']",2,2
Testbericht,„Testbericht zu Deutsche Bahn AG. … lieber spät als nie …“ „Lieber spät als früh?“,15,8,"['Test', 'bericht']",2,2
Pirat,"Den Schatz präsentiert er beim Piratenwettbewerb, kann dort aber nicht Pirat des Jahres werden, weil seine Begnadigung bekannt wird.",19,11,"['P', 'irat']",2,2
Hydroxygruppe,Durch intramolekulare Protonierung der im Kation 3 entstandenen Hydroxygruppe und unter Eliminierung von Wasser entsteht das Diazoniumkation 4.,18,9,"['Hydroxy', 'gruppe']",2,2
Nachsehen,Im Erstrundenduell der Ausscheidungsrunde hatten sie mit 208:246 deutlich das Nachsehen gegen die ukrainische Mannschaft und schieden damit direkt aus.,20,9,"['Nach', 'sehen']",2,2
Quader,An der Südwand sind die regelmäßig behauenen Quader des romanischen Vorgängerbaus erhalten.,12,8,"['Qu', 'ader']",2,2
Hauptdeck,Hinter der Back schloss sich ein tief herabgezogenes Hauptdeck mit dem vorderen Laderaum an.,14,8,"['Haupt', 'deck']",2,2
Wasserbau,Die Tochter des Professors für Wasserbau und badischen Finanzministers Max Honsell setzte sich für Mädchen- und Frauenbildung ein.,18,10,"['Wasser', 'bau']",2,2
Nunatak,Nunatak Zaterjavshijsja (e Transkription von ) ist ein isolierter Nunatak im ostantarktischen Mac-Robertson-Land.,13,9,"['Nun', 'atak']",2,2
Gaststar,In den 1980er-Jahren war sie Gaststar in Fernsehserien wie Knight Rider und drehte einige B-Filme wie etwa American Boyfriends.,19,9,"['Gast', 'star']",2,2
Kunstprojekt,Die Volxtheaterkarawane war ein zwischen 2001 und 2011 bestehendes gesellschaftskritisches postdramatisches Kunstprojekt in Österreich.,14,8,"['Kunst', 'projekt']",2,2
Drummer,Zur Zeit der Aufnahme des ersten Vital-Information-Albums für Columbia Records war Steve Smith Drummer der Multi-Platin-Band Journey.,17,11,"['Drum', 'mer']",2,2
Kutscher,Dieser fährt von Moskau aus zwei Stationen mit der Bahn und wird von einem Kutscher abgeholt.,16,11,"['K', 'utscher']",2,2
Niederlegung,Der Peerage Act von 1963 erlaubt die Niederlegung eines Peerswürde.,10,8,"['Nieder', 'legung']",2,2
Kosmos,"„Bei den Ärzten haben wir unseren ausgebauten Kosmos und bestimmte Erwartungshaltungen“, so Bela.",13,8,"['Kos', 'mos']",2,2
heilig,"St. Nikolaus der heilig Mann, zu Land und Wasser helfen kann.",11,8,"['he', 'ilig']",2,2
Kiste,Er wurde als junger Mann 1813 wegen Diebstahls einer Kiste Tee zu sieben Jahren Sträflingsarbeit verurteilt.,16,10,"['K', 'iste']",2,2
Wade,"Sind sowohl die Wade, die Kniekehle als auch der Oberschenkel betroffen, spricht man von einer Mehr-Etagen-Thrombose.",16,8,"['W', 'ade']",2,2
Küken,Abgesehen von den eingeführten Katzen und Ratten sind vor allem Raubmöwen Fressfeinde der Küken.,14,11,"['Kü', 'ken']",2,2
Intuition,Descartes’ frühe Methodologie stützt sich mehrfach auf das Vermögen der Intuition;,11,8,"['Intu', 'ition']",2,2
Diele,"Die Diele aus Rollsteinen, geglühtem Feuerstein und einem Lehmestrich ist in fünf Quartiere unterteilt.",14,11,"['Die', 'le']",2,2
Strategiespiel,Skat ist ein Strategiespiel für mindestens drei Personen mit einem Blatt aus 32 Karten.,14,11,"['Strategies', 'piel']",2,2
Buchmesse,"Messen mit Fachbesucherzuspruch sind die Leipziger Buchmesse sowie die Landwirtschaftsausstellung agra, beide mit mehr als 45 000 Fachbesuchern.",18,10,"['Buch', 'messe']",2,2
Ordner,Das normale Ausgangsformat besteht aus einem Datei-Ordner mit mehreren Dateien.,10,8,"['Ord', 'ner']",2,2
Pendler,Seit 2014 werden hier Parkplätze für die Pendler nach Köln gebaut.,11,11,"['Pend', 'ler']",2,2
Journalistik,"Danach zog er zu seinen Großeltern nach New York, wo er ab Winter 1935 an der Columbia University Journalistik studierte.",20,11,"['Journal', 'istik']",2,2
Konstrukt,"Beobachtung ist dabei immer eine systeminterne Operation, also ein Konstrukt innerhalb eines Systems.",13,9,"['Kon', 'strukt']",2,2
Verstehen,Mediennutzung ist doppelt zu verstehen: Medien sollen rezeptiv angewendet werden (Programm-Nutzungskompetenz) und interaktive Angebote genutzt werden.,16,10,"['Ver', 'stehen']",2,2
Webstuhl,"Bis 1870 erfolgten diese Arbeiten ausschließlich in Handarbeit, der Webstuhl selbst wurde mit Händen und Füßen betrieben.",17,8,"['Web', 'stuhl']",2,2
Veste,"Bauern des „Werrahaufens“, die vor Meiningen lagerten und werraabwärts zogen, schleiften außer Klöstern auch die schon unbewohnte Veste Frankenberg.",19,11,"['V', 'este']",2,2
Bergmann,September 1891; † 11. Juli 1966 in Ostrava) war ein tschechoslowakischer Bergmann und Politiker.,14,11,"['Berg', 'mann']",2,2
Kummer,"Damon und Alaric befinden sich zusammen mit Bonnie im Urlaub in Europa, um über den Kummer hinwegzukommen, und veranstalten Saufgelage.",20,10,"['K', 'ummer']",2,2
Aroma,Durch Anwendung der Kohlensäuremaischung entstehen mittelschwere Weine mit einem ausgeprägten Aroma,11,11,"['A', 'roma']",2,2
Indologe,"August 1941 in Düren; † 7. Mai 2023) war ein deutscher Indologe, Kunsthistoriker und Hochschullehrer.",15,11,"['Ind', 'ologe']",2,2
Ganz,"Die das Signum des Verfalls tragenden Dinge nehmen den Betrachter ganz in Anspruch, sein Fühlen, Denken, Begehren, Streben.",18,8,"['G', 'anz']",2,2
Drumcomputer,Das Schlagzeugspiel klinge künstlich und erinnere eher an einen Drumcomputer.,10,8,"['Drum', 'computer']",2,2
Datenformat,Das Maschinelle Austauschformat für Bibliotheken (MAB) ist ein bibliographisches Datenformat.,10,8,"['Daten', 'format']",2,2
Votum,Nach ihrem Votum wurde trotz erheblicher Mehrkosten 1887 die Kieler Lösung beschlossen.,12,9,"['V', 'otum']",2,2
Dose,Dose Kostbar verzierte Dosen vertreten das ‚weibliche‘ Prinzip der Sexualität.,10,10,"['D', 'ose']",2,2
Buchhaltung,"Leben Knuth ist der Sohn eines Lehrers für Buchhaltung, der daneben noch eine kleine Druckerei unterhielt.",16,9,"['Buch', 'haltung']",2,2
Festtag,Als wichtigster Aarauer Festtag gilt das als Maienzug bezeichnete Kinder- und Jugendfest.,12,10,"['Fest', 'tag']",2,2
Projektgruppe,Die Projektgruppe wird koordiniert und geleitet von der Managementagentur macils.,10,9,"['Projekt', 'gruppe']",2,2
Christologie,Das Studium der Christologie und Ekklesiologie des hl. Athanasius führte ihn ab 1939 zur katholischen Kirche.,16,8,"['Christ', 'ologie']",2,2
Unterweisung,"Auslöser für eine Unterweisung sind z. B. Einstellung oder Versetzung, Veränderungen im Aufgabenbereich oder Veränderungen in den Arbeitsabläufen.",18,10,"['Unter', 'weisung']",2,2
Provenienz,Sie begründete dies mit stilistischen Parallelen in Initialen von Handschriften Regensburger Provenienz.,12,8,"['Proven', 'ienz']",2,2
Geograf,"Mit an Bord der Duncan reist Jacques Paganel, ein zerstreuter französischer Geograf, der sich aufgrund einer Schiffsverwechslung auf der Duncan eingeschifft hat.",22,9,"['Ge', 'ograf']",2,2
Fernhandel,Die Geschichte der Leipziger Messe ist gleichzeitig eine Geschichte von 850 Jahren Fernhandel in Leipzig.,15,10,"['Fern', 'handel']",2,2
Ansinnen,Vor ihren Eltern jedoch weist Elsa dieses Ansinnen als absurd zurück und Thomas reagiert tief enttäuscht.,16,8,"['Ans', 'innen']",2,2
Golfkrieg,So unterstützte Saudi-Arabien im Ersten Golfkrieg den Irak unter Saddam Hussein mit immensen finanziellen Mitteln.,15,8,"['Golf', 'krieg']",2,2
Jazzband,"Archipelago ist eine britische Jazzband, die als Trioformation im Nordosten Englands aktiv ist.",13,11,"['Jazz', 'band']",2,2
Gesäß,Das weibliche Gegenstück zu Katbo ist Kalâvant mit vorstehendem Gesäß und Kugelbauch.,12,9,"['Ges', 'äß']",2,2
Warmzeit,Der jüngste noch andauernde Abschnitt des Quartär wird Holozän genannt und entspricht klimatisch gesehen einer Warmzeit.,16,8,"['Warm', 'zeit']",2,2
Polarität,In dem Scheidebehälter werden aufgrund der unterschiedlichen Polarität und Dichte Teer und Wasser getrennt.,14,11,"['Polar', 'ität']",2,2
Karat,"Es war zudem der erste Tonträger von Karat, der zum Zeitpunkt seiner Veröffentlichung bei Teldec auch als CD erschien.",19,11,"['K', 'arat']",2,2
Collage,"(Digitalisat) Jürgen Lampeitl, Albert Ude, Wolf-Borwin Wendlandt: Martin Albrecht Punitzer, Architekt – eine Collage.",14,9,"['Coll', 'age']",2,2
Zarin,"Mai 1742 – Fürst Christian August von Anhalt-Zerbst (1690–1747), Vater der russischen Zarin Katharina II.",15,9,"['Z', 'arin']",2,2
Golfer,"Er war der erste irische Golfer, dem diese Ehrung zuteilwurde.",10,11,"['Gol', 'fer']",2,2
Belag,Der Abschnitt zwischen Duluth und der kanadischen Grenze wurde 1929 freigegeben und bis 1940 vollständig mit einem festen Belag versehen.,20,9,"['Bel', 'ag']",2,2
Immigration,"Von 1970 bis 1978 war Foot Vorsitzender des britischen Immigration Advisory Service, eines Wohlfahrtsverbands, der sich um Flüchtlinge kümmerte.",19,9,"['Im', 'migration']",2,2
Reigen,"„Als wir den Film ‚Der Reigen‘ machten, ging es uns nicht darum, einen Wiener Film zu machen.",17,8,"['Re', 'igen']",2,2
Musikproduktion,Er war Gastdozent für Musikproduktion an der Stanford University sowie für Songwriting an der New York University.,17,8,"['Musik', 'produktion']",2,2
Follower,Seit Anfang 2021 ist er außerdem auf TikTok aktiv und unterhält dort aktuell über 30.000 Follower (Stand Juli 2023).,19,8,"['Follow', 'er']",2,2
Storting,"Solveig Sundbø Abrahamsen beim Storting (norwegisch, englisch) Solveig Sundbø Abrahamsen im Store norske leksikon (norwegisch)",15,10,"['St', 'orting']",2,2
Virginier,"Der Virginier warnt ihn, dass das nicht gut gehen kann.",10,9,"['Virgin', 'ier']",2,2
Keton,Das Keton reagiert dazu zunächst in seiner Enol-Form 1 mit salpetriger Säure (2).,13,9,"['K', 'eton']",2,2
Aura,Ich bin in einer Aura der Viktimisierung und Angst aufgewachsen.“,10,8,"['A', 'ura']",2,2
Atomprogramm,"Wahrscheinlich gab es auch eine Kooperation mit Argentinien, das ebenfalls ein geheimes Atomprogramm unterhielt.",14,10,"['Atom', 'programm']",2,2
Rost,Daraufhin wurde das Bauwerk wieder abgebrochen und auf einem von Holzstämmen gefertigten Rost neu errichtet.,15,10,"['R', 'ost']",2,2
Vibration,Die Vibration wird durch eine Unwuchtwelle quer zur Fahrtrichtung auf dem Glättblech erzeugt.,13,10,"['V', 'ibration']",2,2
Megabyte,"Das erste Produkt war die 1980 freigegebene 5 Megabyte fassende Festplatte ST-506: die erste Festplatte im 5,25-Zoll-Formfaktor (und mit ST506-Schnittstelle).",20,11,"['Meg', 'abyte']",2,2
Literat,"Carlos Rafael Conrado Marion-Landais Castillo (* 1940), dominikanischer Diplomat Napoléon Landais (1804–1852), französischer Literat, Romanist, Lexikograf und Grammatiker",18,22,"['Liter', 'at']",2,3
Portierung,"In der 3DS-Portierung wird die Zeit während Zwischensequenzen angehalten, sodass das Geld nicht verschwindet.",14,14,"['Port', 'ierung']",2,3
Musikverlag,Beim Musikverlag Breitkopf & Härtel veröffentlichte er viele seiner Kompositionen.,10,14,"['Musik', 'verlag']",2,3
Dreh,Mit diesem Dreh bootet Anton einen unerfahrenen Verehrer Lavinias aus.,10,17,"['Dre', 'h']",2,3
