word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
calibre,The varix is of the calibre of the preceding ribs.,10,11,"['cal', 'ibre']",2,2
embodiment,"He proposes Tangible computing and Social computing as two different aspects of the same program of investigation, named embodiment.",19,13,"['embod', 'iment']",2,2
outcast,Ballas is soon branded as an outcast and is dumped by Jess when she finds out the truth.,18,14,"['out', 'cast']",2,2
incest,"Homer briefly summarises the story of Oedipus, including the incest, patricide, and Jocasta's subsequent suicide.",15,16,"['inc', 'est']",2,2
intermedia,"In 1830 Meyer named a fourth species, P. intermedia, that had been collected in the Altai Mountains.",17,14,"['inter', 'media']",2,2
chauffeur,"In the meantime, Tae-hee's grandfather assigns his chauffeur who is Chul-woong's father to find his real granddaughter.",17,10,"['chauff', 'eur']",2,2
centerpiece,"Countering military objections, however, he made political rights an early policy centerpiece with an emphasis on constitutionality.",17,17,"['center', 'piece']",2,2
brave,A high ranking brave from Willem's past who once wielded Seniorious.,11,17,"['bra', 've']",2,2
romanticism,Romanticism had two notable precursors in Great Britain: Johann Heinrich Füssli and William Blake.,14,13,"['romantic', 'ism']",2,2
hideout,"Fourth episode In 1921, Coyne recovers from his wounds in a rural hideout in Antrim in Northern Ireland.",18,15,"['hide', 'out']",2,2
mudra,"He used the word Varadadasa as his mudra, in respect for Tiger Varadachariar, his teacher.",15,12,"['mud', 'ra']",2,2
cordon,Cordon bleu șnițel (made from pork loin stuffed with cheese and ham) is also very popular.,16,10,"['cord', 'on']",2,2
hepatitis,"In regions where the Hepatitis vaccine is not regulated, new infections occur predominately among infant and young children.",18,12,"['hepat', 'itis']",2,2
bookkeeping,"While these may be viewed as ""real"" bookkeeping, any process for recording financial transactions is a bookkeeping process.",18,17,"['book', 'keeping']",2,2
ninety,He has appeared in more than ninety films since 2000.,10,15,"['nin', 'ety']",2,2
dowry,The construction of the chapel was partially funded by most of Lawry's dowry.,13,19,"['dow', 'ry']",2,2
peacock,"The dancers wear clothes associated with Krishna, ghagudi (small bells as girdles), and peacock feathers.",15,10,"['pe', 'acock']",2,2
prerequisite,"Among other requirements, completing seven contracts is a prerequisite to graduating.",11,14,"['pr', 'erequisite']",2,2
cradle,This district is credited as the cradle of the Pashtun race.,11,15,"['c', 'radle']",2,2
winless,Schedule References Mineola Aviation Station College football winless seasons Mineola Aviation Station football,13,11,"['win', 'less']",2,2
isomorphism,The Gelfand–Fourier transform is an isomorphism between the group C*-algebra C*(G) and C0(Ĝ).,13,16,"['is', 'omorphism']",2,2
browsing,"By engaging through features of the HUD and through increased web browsing, players lose or gain data points.",18,11,"['brows', 'ing']",2,2
typology,Typology by Reisig (1839) Reisig's ideas for a classification were published posthumously.,12,17,"['typ', 'ology']",2,2
synchrotron,"Then they are injected into the fast-cyclic booster synchrotron U-1.5 having 100-m perimeter, where protons are accelerated to 1.32 GeV.",20,10,"['syn', 'chrotron']",2,2
ecologist,"Anova defines itself as a Galician nationalist, socialist, feminist, Galician independentist, ecologist, internationalist organization.",14,15,"['ec', 'ologist']",2,2
funnel,"In order to compensate, the small ""X"" on the front funnel was enlarged on ships following Celebrity Solstice.",18,18,"['fun', 'nel']",2,2
cannabis,In 2019 Ross published a column called Chronically Cannabis for chronic illness network The Mighty.,15,18,"['cann', 'abis']",2,2
boring,Butler resigned as reporter because he found the work boring and he hated the anonymity.,15,11,"['bor', 'ing']",2,2
gunshot,He died of a self-inflicted gunshot wound earlier that day.,10,19,"['gun', 'shot']",2,2
clipper,On average at that time a clipper would pay for its construction cost in one passage.,16,18,"['cli', 'pper']",2,2
corrupt,"Information from informants, such as commercial agents, corrupt officials, and criminal networks are key to this stage of planning.",19,14,"['cor', 'rupt']",2,2
uniformity,"Still, regarding experience to justify enumerative induction by having shown, indeed, the uniformity of nature, Mill commended Comte's positivism.",19,17,"['uniform', 'ity']",2,2
kingship,"Kingship On 10 August 1258, taking advantage of Conradin's rumoured death, Manfred was crowned King of Sicily at Palermo.",19,12,"['kings', 'hip']",2,2
adjective,"In Latin, the corresponding adjective was Sodorensis, later abbreviated in the English title as Sodor.",15,18,"['ad', 'jective']",2,2
soloensis,"If the alternate is correct, this could warrant species distinction as ""H. soloensis"", but the definitions of species and subspecies, especially in palaeoanthropology, are poorly drawn.",26,10,"['solo', 'ensis']",2,2
hacker,"Alosian Vivancos as Dylan Gutiérrez ""Dj Dylan / El Hacker"" (seasons 6-7): Professional hacker of the Rastrojos Cartel.",18,16,"['h', 'acker']",2,2
openness,"“First Time” conveys Anna’s hopefulness and openness, contrasting with Elsa’s close-minded and fearful vibe.""",14,14,"['open', 'ness']",2,2
polio,"In 1941, Wah Ming was diagnosed with polio following flu-like symptoms.",11,11,"['pol', 'io']",2,2
compendium,"Further reading Behrens, Roy R. (2009), CAMOUPEDIA: A Compendium of Research on Art, Architecture and Camouflage.",16,14,"['comp', 'endium']",2,2
sojourn,He was fathered while Conall Corc was on a sojourn in Scotland- probably related to raids on Roman Britain.,19,10,"['so', 'journ']",2,2
orientalist,"Bernhard Hirzel (12 August 1807 – 6 June 1847 in Paris) was a Swiss indologist, theologian and Orientalist.",18,10,"['orient', 'alist']",2,2
snare,The instrumentation is dominated by percussive elements and a slapping snare.,11,14,"['sn', 'are']",2,2
contradiction,The apparent contradiction was explained by the schema's author.,9,15,"['contrad', 'iction']",2,2
cognate,Etymology Salvia comes from Latin and means 'healer' and is a cognate of the word 'salve'.,16,17,"['cogn', 'ate']",2,2
orthography,Both the handwriting and orthography confirm that the manuscript was written in Iceland.,13,16,"['orth', 'ography']",2,2
debit,"The debit column is then totalled, and then the credit column is totalled.",13,14,"['de', 'bit']",2,2
brut,"Marc Decimo, Les Jardins de l'art brut, Les presses du réel, Dijon (France), 2007.",14,18,"['br', 'ut']",2,2
viability,"The study will evaluate technical, economic, and environmental aspects to determine the project's viability.",14,16,"['vi', 'ability']",2,2
adversary,"Weaver called the character ""really smart"", ""very in charge"", and more of an adversary than a villain.",17,10,"['advers', 'ary']",2,2
bandgap,Another important contributor to losses is that any energy above and beyond the bandgap energy is lost.,17,14,"['band', 'gap']",2,2
insanity,He was found not responsible by reason of insanity and committed to maximum-security Kirby Forensic Psychiatric Center on Ward's Island.,20,16,"['ins', 'anity']",2,2
framing,Examples of mechanical binders are bond stones in masonry and tie beams in timber framing.,15,15,"['fram', 'ing']",2,2
oligarch,"The European Parliament has also described Ivanishvili as an oligarch, accusing him as having a ""destructive"" role in Georgia's politics and economy.",22,15,"['olig', 'arch']",2,2
teleplay,Story was turned into a teleplay by Serling to the episode named The Four of Us Are Dying.,18,12,"['tele', 'play']",2,2
landmass,"Yet, fossil records also reveal part of the landmass was already terrestrial by the Late Jurassic.",16,10,"['land', 'mass']",2,2
carnation,B. caryophylli has also been detected from inoculated carnation by PCR and LAMP (Loop-mediated isothermal amplification).,16,16,"['carn', 'ation']",2,2
sleeper,"The station is served by both local and long-distance trains, including the Night Riviera sleeper service.",16,13,"['slee', 'per']",2,2
resumption,The airline announced a resumption of operations in January 2016 but never started its operation due to unavailability of aircraft.,20,14,"['res', 'umption']",2,2
isotopic,Isotope ratios Carbon isotopic measurements can be utilized to confirm the sea ice origin of highly branched isoprenoids.,18,11,"['isot', 'opic']",2,2
spicy,"The hamburger types include bulgogi burger, spicy bulgogi burger, and Jr. Burger.",12,15,"['sp', 'icy']",2,2
opioids,"Notably, benzodiazepines addiction often occurs as a result of polydrug abuse, most commonly with opioids.",15,11,"['opio', 'ids']",2,2
arrowhead,"When the natives arrived on December 13th, two settlers were able to flee, though one was wounded by a poisoned arrowhead.",21,14,"['arrow', 'head']",2,2
opioid,"Examples of opioid drugs include morphine, codeine, oxycodone, hydrocodone, fentanyl, tramadol and methadone.",13,18,"['opio', 'id']",2,2
perch,"Fish species Fish species found in the lake include northern pike, walleye, and yellow perch.",15,17,"['per', 'ch']",2,2
ignorant,"When Sally and Cliff meet, they fall in love, with Biffle ignorant of the complications.",15,13,"['ign', 'orant']",2,2
vow,"After this period of time, Jephthah fulfilled his vow and offered his daughter.",13,14,"['v', 'ow']",2,2
outright,"Nicolas Anelka scored the fewest goals to clinch the award outright, with 19 goals in 2008–09.",16,11,"['out', 'right']",2,2
neurosurgeon,"Ford later wrote that Gupta ""proved to be a competent neurosurgeon"".",11,18,"['neuro', 'surgeon']",2,2
dying,Zud is a massive dying of livestock due to impossibility of grazing in Asian steppe areas.,16,15,"['dy', 'ing']",2,2
revocation,Remaining collegiate members of the chapter may be expelled from the fraternity in a charter revocation.,16,10,"['rev', 'ocation']",2,2
stenosis,They found that high blood plasma levels of CMTM5 mRNA were associated with a higher rate of subsequently developing stenosis (i.e.,21,12,"['sten', 'osis']",2,2
emerge,"The tree's fruit emerge from the trunk, and superficially resemble the European plum.",13,13,"['emer', 'ge']",2,2
quadrant,"Clinometers had several other names including ""gunner's level"", ""range scale"", ""elevation drum"" and ""gunner’s quadrant"" and several different configurations.",19,10,"['quad', 'rant']",2,2
bailey,The bailey or outer bailey of the motte castle has to be sought North-Northeast of the motte.,17,11,"['ba', 'iley']",2,2
segmentation,By the segmentation of text the author discovers several lexis.,10,10,"['segment', 'ation']",2,2
extremism,It said it was taking a number of other steps to combat extremism and improve community cohesion.,17,16,"['extrem', 'ism']",2,2
racecar,Gameplay Rally-X is a maze chase game where the player controls a blue Formula One racecar.,16,10,"['race', 'car']",2,2
papyrus,A similar problem and procedure can be found in the Rhind papyrus (problem 43).,14,18,"['pap', 'yrus']",2,2
wealthy,"Chestnut Hill is a particularly affluent railroad/streetcar suburb, and has been home to Boston’s wealthy elite for two centuries.",19,17,"['wealth', 'y']",2,2
superstar,It was through this company that he was able to work with Dutch superstar Ilse DeLange.,16,17,"['super', 'star']",2,2
importation,"It suggests on the origins of textiles and their importation into Persian markets from ""Asia (Rum), Cathay (Khita), and Hindustan"".",20,11,"['import', 'ation']",2,2
mismanagement,"History Around 1992, Signal Research was shut down by investors that seized the company because of fiscal mismanagement.",18,11,"['mis', 'management']",2,2
geographer,"Andrey Kapitsa, 80, Russian geographer and explorer, discovered and named Lake Vostok.",12,16,"['ge', 'ographer']",2,2
seventy,Patel Nagar Assembly constituency is one of the seventy Delhi assembly constituencies of Delhi in northern India.,17,12,"['se', 'venty']",2,2
mastermind,He deduces that Michael was the mastermind of changing his identity.,11,14,"['master', 'mind']",2,2
underwent,"It is unclear if U-195 underwent the same engine history as U-180, but it seems likely.",16,17,"['under', 'went']",2,2
brownii,"Medicinal uses Traditional Chinese medicine list the use of the following: 野百合 Lilium brownii, 百合 Lilium brownii var.",18,13,"['brown', 'ii']",2,2
legation,"On 13 February 1880, Romania and the Netherlands officially launched the diplomatic relations at the level of legation.",18,19,"['leg', 'ation']",2,2
shooto,"Martial arts career In 2006, Shinya Murofushi became the 2006 Shooto Rookie Champion in the organization's flyweight (114 lbs) division.",20,10,"['shoot', 'o']",2,2
flanker,", (born 26 January 1968 in Hiroshima) is a former Japanese rugby union player who played as flanker.",18,14,"['fl', 'anker']",2,2
mastering,"Chris Athens – mastering Luke Austin – keyboards Leslie Brathwaite – mastering, mixing Mike Busbee – production Casper & B.",20,18,"['master', 'ing']",2,2
marquis,"Conflicts had arisen between Torres' predecessor, Bernardino de Almansa Carrión, and the Marquis of Sofraga, the governor.",17,10,"['mar', 'quis']",2,2
cleavage,"In 1835, Dumas prepared the substance by the alkaline cleavage of trichloroacetic acid.",13,14,"['cle', 'avage']",2,2
almond,Its most successful product is a camembert-like almond and cashew cheese called Joséphine.,13,11,"['al', 'mond']",2,2
slain,"Victory for the Slain is an anti-war poem written by children's author Hugh Lofting, creator of the Doctor Dolittle series.",20,11,"['sl', 'ain']",2,2
coenzyme,The most common coenzyme Q in human mitochondria is CoQ10.,10,10,"['co', 'enzyme']",2,2
thickening,The thickening separates from the glans creating the preputial fold and the preputial lamina on its ventral surface.,18,12,"['thick', 'ening']",2,2
constipation,"Related conditions Conditions that are related to bloating include constipation, lactose intolerance, and acid reflux disease.",16,17,"['const', 'ipation']",2,2
choosing,"The village started to shrink because of the railroad choosing to go through Cudworth, Saskatchewan instead.",16,11,"['cho', 'osing']",2,2
woody,"The fruit is a woody, cup-shaped capsule long and wide with the valves near rim level.",16,18,"['wo', 'ody']",2,2
intellect,"His wife, Mary Koger Bassett, was of unusually bright intellect and noted for her untiring industry and good management.""",19,18,"['intel', 'lect']",2,2
familiarity,This would explain his familiarity with the method of Isaac Luria.,11,15,"['familiar', 'ity']",2,2
apartheid,International brigade against apartheid: Secrets of the War that Liberated South Africa.,12,11,"['apart', 'heid']",2,2
transponder,"A radio antenna detects when a vehicle with a transponder has entered and exited the highway, calculating the toll rate.",20,18,"['trans', 'ponder']",2,2
plank,"At that time, the bridge was still a large rotating plank.",11,10,"['pl', 'ank']",2,2
loco,"Thousands crowded around the place, watching the loco at the entrance of its shed.",14,17,"['loc', 'o']",2,2
watermark,"A watermark is commingled directly with the signal it marks, and thereby alters the signal (ideally, in an imperceptible way).",20,11,"['water', 'mark']",2,2
grower,The orchard in turn in 2006 established a 45-member grower's cooperative named Next Big Thing.,15,11,"['grow', 'er']",2,2
generalization,"Once the learner has determined what is the same about the examples of the concept or quality, generalization occurs.",19,19,"['general', 'ization']",2,2
horseshoe,Both mark the beginning of a larger horseshoe chain of hills known as the Kentmere Round.,16,10,"['horses', 'hoe']",2,2
musket,"Rojas received a musket shot in the leg, but survived.",10,12,"['mus', 'ket']",2,2
persuasion,"To ""promote the importance of the social practice of persuasion, and [...] defend free speech and free inquiry"".",18,16,"['pers', 'uasion']",2,2
placebo,"Patients were split into three treatment groups, receiving placebo, 400 or 800 mg R-flurbiprofen twice daily for a year.",19,10,"['place', 'bo']",2,2
henchman,X-Ray (voiced by James Avery) - Dr. Hyde's cybernetic henchman.,10,16,"['hen', 'chman']",2,2
shaman,Jade constructed huang pendants likewise saw an important funerary connection due to their inclusion in the typical shaman attire.,19,18,"['sh', 'aman']",2,2
psalm,"1 The opening chorus, (God is my King from long ago), is based on Psalm 74:12.",16,14,"['ps', 'alm']",2,2
modesty,"Seymour Hoffman, Standards of Sexual Modesty, Gender Separation and Homosexuality: Rabbinic and Psychological Views, Mondial, 2020, .",17,15,"['mod', 'esty']",2,2
microcomputer,The Epson QX-10 is a microcomputer running CP/M or TPM-III (CP/M-80 compatible) which was introduced in 1983.,17,16,"['micro', 'computer']",2,2
tumour,He died in Prague after surgery for a brain tumour.,10,17,"['tum', 'our']",2,2
firepower,"In terms of sheer sonic firepower, it was one of the band's hardest hitting works"".",15,14,"['fire', 'power']",2,2
dissident,Among the dissident tribes were the Uyghurs and Xueyantuo.,9,16,"['diss', 'ident']",2,2
nylon,"Likewise, no fingerprints or other evidence was left on either the ladder or nylon rope.",15,10,"['n', 'ylon']",2,2
memorabilia,"The house currently serves as The Calvin B. Taylor House Museum, which displays antiques and local memorabilia.",17,14,"['memor', 'abilia']",2,2
overture,"In its original form, Alfred contained only eight vocal sections and the overture, including the famous patriotic song ""Rule, Britannia!"".",20,11,"['over', 'ture']",2,2
islamist,"Also in 1977, the popular and influential modernist Islamist theorist Ali Shariati died under mysterious circumstances.",16,12,"['islam', 'ist']",2,2
counteroffensive,The Safavid armies suffered several defeats before Khayr al-Nisa Begum sought a counteroffensive.,13,10,"['counter', 'offensive']",2,2
vaulting,The eastern two bays are Decorated with springing for vaulting.,10,10,"['vault', 'ing']",2,2
poetics,"Co-producer Leonard Chang suggested that the series could apply Aristotle's Poetics for the scene, highlighting the motivations of the characters.",20,13,"['po', 'etics']",2,2
spoke,The two spoke by phone during the national championship with O'Neal calling Mvumbi his little brother.,16,19,"['sp', 'oke']",2,2
directorate,"In the absence of any upgrading of Egypt's air force, the directorate concluded there was no threat of imminent war.",20,13,"['director', 'ate']",2,2
clasp,"For his efforts he received the Naval General Service Medal (1847), 'Syria' clasp.",13,15,"['cl', 'asp']",2,2
dragonfly,"Idiataphe cubensis, the metallic pennant, is a species of skimmer in the dragonfly family Libellulidae.",15,10,"['dragon', 'fly']",2,2
taylor,Taylor was sent to the United States in 1944–1945 as part of the British delegation to the Manhattan Project.,19,15,"['tay', 'lor']",2,2
adjutant,"By the time the 12th Infantry returned to the United States in 1912, Smith was serving as the regimental adjutant.",20,12,"['adj', 'utant']",2,2
pursuant,"May 24 – The 2022 Green Party of Canada leadership election officially began, pursuant to the party's constitution.",18,15,"['purs', 'uant']",2,2
oldest,"Størmer substituted the name for the next oldest available non-preoccupied synonym, Carcinosoma.",12,13,"['old', 'est']",2,2
kiln,"The hillfort, along with an adjacent bowl barrow, lime kiln and quarry, constitutes a Scheduled Ancient Monument.",17,19,"['kil', 'n']",2,2
infielder,Giants infielder Marco Scutaro is named series MVP after setting a new LCS record with six multi-hit games.,18,15,"['inf', 'ielder']",2,2
hypervectors,Operations HDC can combine hypervectors into new hypervectors using well-defined vector space operations.,13,13,"['hyper', 'vectors']",2,2
shoal,The boat has a draft of with the standard keel and with the optional shoal draft keel.,17,15,"['sho', 'al']",2,2
mentoring,"Other potential mentoring figures include Giovanni Stefano Danedi (1608–1689), Giuseppe Danedi (1609-1680) and Carlo Francesco Nuvolone (1609-1702).",17,11,"['ment', 'oring']",2,2
fermentation,Its short fermentation and aging processes give Vino Pipeño an opaque and very intense brown hue.,16,11,"['fer', 'mentation']",2,2
versatile,"Architecture LIO implements a modular and extensible architecture around a versatile and highly efficient, parallelized SCSI command processing engine.",19,12,"['vers', 'atile']",2,2
combatant,"Antonio José Navarro Wolff (born 9 July 1948) is an engineer, a former combatant and a Colombian politician.",18,10,"['combat', 'ant']",2,2
milieu,"However, the earliest manuscript makes it clear that this text originated in a Vajrayana Buddhist milieu.",16,15,"['mil', 'ieu']",2,2
stair,"These operated in pairs in shared circular shafts, with an escape stair in a separate, smaller shaft.",17,11,"['st', 'air']",2,2
servitude,Others focused on the continued slave trade and involuntary servitude in the colonial world.,14,14,"['serv', 'itude']",2,2
carbine,"In 1995, Colt would introduce the 933 as the M16A2 Commando, after the success of the M4 Carbine.",18,19,"['carb', 'ine']",2,2
vagina,Chapter 19: How to Remove Underarm and Vaginal Odour and Tighten the Vagina Recipes are listed to treat each condition.,20,16,"['v', 'agina']",2,2
beaten,"Escalope is a French term and is a broader category of beaten, breaded meat of which Schnitzel is a type.",20,10,"['be', 'aten']",2,2
dilution,Quantitative isotope ratio techniques include isotope dilution thermal ionization mass spectrometry (ID-TIMS) and chemical abrasion thermal ionization mass spectrometry (CA-TIMS).,20,11,"['dil', 'ution']",2,2
disengagement,"After Israel's unilateral disengagement plan from the Gaza strip, Israel no longer has troops stationed within Gaza.",17,11,"['dis', 'engagement']",2,2
competency,Scholars are those students who are no longer considered beginners and have attained a certain level of knowledge and competency.,20,10,"['compet', 'ency']",2,2
arson,"Her work focused on felony cases involving serial murder, serial rape, serial child molestation, and serial arson.",17,17,"['ar', 'son']",2,2
specifies,"The Phase II proposal specifies instrument operation modes, exposure times, telescope orientations, and so on.",15,11,"['spec', 'ifies']",2,2
broadside,"The Tsukuba-class ships were equipped with three submerged torpedo tubes, one on each broadside, and one in the stern.",19,13,"['broad', 'side']",2,2
scuba,The ship now lies near Snake Island in Nanaimo harbour for use as a scuba diving site.,17,11,"['sc', 'uba']",2,2
leaseback,Leaseback is very often used in commercial aviation to essentially take back the cash invested in assets.,17,13,"['lease', 'back']",2,2
melodic,Crowned Unholy is the seventh studio album by Swedish melodic death metal band The Crown.,15,11,"['mel', 'odic']",2,2
viewership,"The segment broke HBO viewership records, garnering 85 million views.",10,15,"['view', 'ership']",2,2
jaguar,"Nigel Marven's mission is to meet all five big cats that can roar: leopard, snow leopard, jaguar, lion and tiger.",20,13,"['jag', 'uar']",2,2
dispensation,"In 1936, Seán O'Kelly married his late wife's younger sister, Phyllis Ryan, after gaining a papal dispensation to do so.",20,13,"['disp', 'ensation']",2,2
sulphur,"To Freeport Sulphur Co, New Orleans, Louisiana, used as a barge.",11,11,"['sulph', 'ur']",2,2
annuity,"Within days of his father's death George Soane, left an annuity of £52 per annum, challenged Soane's will.",18,13,"['ann', 'uity']",2,2
squid,"The creature is attracted by hormones Talley cultivated from a dead giant squid, and threatens to sink their vessel.",19,13,"['squ', 'id']",2,2
motherhood,Palmer spoke at the 2015 Hay Festival about the prospect of reconciling art and motherhood.,15,15,"['mother', 'hood']",2,2
nostalgia,"They further wrote that ""each component of the song contains a clear melody, evoking overwhelming nostalgia and longing.""",18,13,"['nost', 'algia']",2,2
fission,"She studied the isomerism of quaternary phosphonium salts containing an unsaturated group, the primary hydrolysis, and thermal fission reactions.",19,12,"['f', 'ission']",2,2
courtship,"Marriage and family After a four-year courtship, Kelley married fellow abolitionist Stephen Symonds Foster in 1845.",16,10,"['court', 'ship']",2,2
blitz,"In July 2022 Cherniaiev participated in the 21st European Youth Rapid and Blitz Chess Championship, U12 held in Thessaloniki.",19,12,"['bl', 'itz']",2,2
backstage,"Backstage, Melissa then mutates into a beast and flees into the sewers, declaring that her name is now Eve.",19,19,"['back', 'stage']",2,2
recovers,"When Francesca recovers from her depression, he lies to her, telling her that the second-born twin died soon after birth.",20,11,"['re', 'covers']",2,2
therein,Ramu succeeds in rescuing Saroja and sees the end of Naagu therein he is badly wounded.,16,10,"['there', 'in']",2,2
diffraction,Tools such as X-ray diffraction and the finite element method are also included.,13,11,"['diff', 'raction']",2,2
mutiny,"In 1632 they were near mutiny, led by their chaplain, Lewis Morgan.",12,16,"['mut', 'iny']",2,2
personification,While hunting one night he met a woman who was the personification of youth.,14,17,"['person', 'ification']",2,2
regatta,"In 1972, a regatta course was built in Oberschleissheim for the 1972 Munich Olympics.",14,11,"['reg', 'atta']",2,2
warmer,"The warmer fluid will ""float"" above the cooler fluid, and the cooler fluid will ""sink"" below the warmer fluid.",19,13,"['war', 'mer']",2,2
retainer,"Plot Ghost Dog sees himself as a retainer of Louie, a local mobster, who saved Ghost Dog's life years earlier.",20,18,"['retain', 'er']",2,2
workload,"Waters increased the band's workload accordingly, booking time at the nearby Studio Miraval.",13,18,"['work', 'load']",2,2
archetype,"Patrick Grant's “Tolkien: Archetype and Word” (Cross Currents, Winter 1973, pp.",11,15,"['arche', 'type']",2,2
parapet,The line of the nave roof is delineated by a string course above which rises the crenellated parapet.,18,18,"['par', 'apet']",2,2
gaze,"Common analogies are made between Orpheus's gaze and writing processes, philosophical interpretation, and artistic origins.",15,18,"['g', 'aze']",2,2
coexistence,"(2021), providing the first evidence of the possible coexistence of two giant fossil species of Gallotia on the same island.",20,12,"['co', 'existence']",2,2
maturation,There is currently no information about the age of maturation.,10,18,"['mat', 'uration']",2,2
patio,"Kayak rentals and improvements to the park's restaurant, including the addition of an patio, were announced in 2016.",18,14,"['pat', 'io']",2,2
blockhouse,"In addition, it was defended by four 6-pounder guns placed on top of the blockhouse.",15,12,"['block', 'house']",2,2
intolerance,"Related conditions Conditions that are related to bloating include constipation, lactose intolerance, and acid reflux disease.",16,18,"['int', 'olerance']",2,2
quantifier,Logic in computer science Mathematical logic Philosophical logic Quantifier (logic) Game theory Semantics,13,12,"['quant', 'ifier']",2,2
positivist,"Meanwhile, similarly, ardent logical positivist A J Ayer identified two types of verification—strong versus weak—the strong being impossible, but the weak being attained when the statement's truth is probable.",29,10,"['posit', 'ivist']",2,2
outward,"These are plants with medium-sized, upright or outward facing flowers, mostly unscented.",12,12,"['out', 'ward']",2,2
intellectual,The Conservative Intellectual Movement in America Since 1945 (2006; 1st ed.,11,19,"['intel', 'lectual']",2,2
liking,"She wishes Mr. Magoo luck at the opera, who immediately takes a liking to her.",15,14,"['lik', 'ing']",2,2
impulse,Orpheus’ backwards glance merely confirms the absence that defines his desire and poetic impulse.,14,11,"['imp', 'ulse']",2,2
figurehead,"Sher and Marsden wrote that by 2002, Barger was a ""figurehead, relinquishing day-to-day decisions to many of his underlings"".",19,12,"['figure', 'head']",2,2
mule,"When General Marvin arrived at Adano, he orders Major Joppolo to keep all mule carts out of the town.",19,15,"['m', 'ule']",2,2
nonfiction,Dorothy Hinshaw Patent (born 1940) is a zoologist and author of more than 100 nonfiction books for children.,18,17,"['non', 'fiction']",2,2
meatball,"Each meatball is between 12 and 15 grams and round, though some places make them flat as well.",18,11,"['meat', 'ball']",2,2
concurrency,State Highway 130 from I-35 north of Georgetown to the northern terminus of its concurrency with US-183 south of Austin.,20,10,"['con', 'currency']",2,2
demographic,There is a strategic urgency to put in place policies which take advantage of the demographic dividend for most countries.,20,16,"['dem', 'ographic']",2,2
subchannel,"In September 2009, ABC programming was moved to KLWY's 27.2 subchannel as a simulcast of KTWO.",16,17,"['sub', 'channel']",2,2
dissociation,Study of reaction paths and of dissociation mechanisms of electronically excited molecular ions.,13,10,"['diss', 'ociation']",2,2
divination,"On the Pale Fox, trail part 1 of 5 tracks of the Pale Fox in divination plots, 16 mrt.",19,11,"['div', 'ination']",2,2
fundamentalist,"Shariatmadari rejects the labels ""conservative"" and ""fundamentalist,"" which he had said ""...make us sound like the Taliban.""",17,13,"['fundamental', 'ist']",2,2
laborer,His father was a laborer and his mother was a school crossing guard.,13,17,"['labor', 'er']",2,2
redemption,"), Feigenbaum wrote ""Yes, brothers, socialism is redemption for us, the Jews.",12,19,"['red', 'emption']",2,2
disarmament,In 1978 he was arrested on the White House lawn while he was demanding nuclear disarmament.,16,15,"['dis', 'armament']",2,2
thinner,Women would paint their lips thinner and narrower to align with this ideal.,13,12,"['th', 'inner']",2,2
lugger,"The third lugger was Speculation, of three guns and 19 men.",11,10,"['lug', 'ger']",2,2
treachery,"According to his biographer, this was by the treachery of one of his own men, Meirion Goch.",17,14,"['tre', 'achery']",2,2
hydroelectric,Tom Sinclair is the manager of the hydroelectric plant on the Niagara River.,13,15,"['hydro', 'electric']",2,2
disapproval,She often shared her platform with formerly enslaved Africans despite disapproval by some in the audience.,16,18,"['dis', 'approval']",2,2
sidekick,"Jamie Malcolm often appeared on the show, presenting some of the infotainments and as a sidekick to Kennerley.",18,14,"['side', 'kick']",2,2
engraving,"One of his six children, Fryderyk Adolf Dietrich, continued his engraving shop in Warsaw.",14,19,"['eng', 'raving']",2,2
avoids,She always dresses well and avoids showing her husband what might be repugnant to him.,15,12,"['av', 'oids']",2,2
skipper,"Fresna cojo, the large Acraea skipper, is a species of butterfly in the family Hesperiidae.",15,14,"['ski', 'pper']",2,2
craftsmanship,"Economy and craftsmanship Mining Mining developed in the Black Forest due to its ore deposits, which were often lode-shaped.",19,12,"['craft', 'smanship']",2,2
frontline,"In the winter of 1993–1994, Azerbaijani forces attempted to recapture territories on different parts of the frontline.",17,10,"['front', 'line']",2,2
describes,"Section 6 describes the very specific ""encoding"" of machine M on the tape of a ""universal machine"" U.",18,10,"['des', 'cribes']",2,2
adaptor,Study this adaptor could be a way to treat the disease related to the IL-17 signaling and Th17 cells.,19,14,"['adapt', 'or']",2,2
blazon,"The official blazon is ""Per chevron inverted Or and Azure"" ().",11,12,"['bl', 'azon']",2,2
obligatory,"The Canton of Bern school system provides one year of non-obligatory Kindergarten, followed by six years of Primary school.",19,10,"['oblig', 'atory']",2,2
reduces,Effect of heat and processing Cooking by frying reduces CoQ10 content by 14–32%.,13,18,"['redu', 'ces']",2,2
chestnut,Background Genuine Risk was a chestnut filly bred in Kentucky by Sally Humphrey.,13,17,"['chest', 'nut']",2,2
chairwoman,"Due to her election as party chairwoman, she resigned from the city council in 2015.",15,11,"['chair', 'woman']",2,2
kiosk,"Offering indoor maps for handheld mobile devices is becoming common, as are digital information kiosk systems.",16,11,"['k', 'iosk']",2,2
methamphetamine,"As PCP lost popularity, the Hells Angels moved over to selling methamphetamine, a market that they have dominated ever since.",20,15,"['meth', 'amphetamine']",2,2
venom,"Among other things, he investigated the action of the venom of this snake on fibrinolysis and blood coagulation.",18,19,"['ven', 'om']",2,2
