word,selected_sentence,sentence_length,original_frequency,tokens,token_num
속어,미국의 방송 미국의 대중 매체 미국의 검열 방송 검열 성 속어 영어 낱말,13,8,"['속', '어']",2
번넬,"1999년 11월, 1980년대 초에 벡클리, 번넬, 피크가 함께 작업한 미발표 곡들이 2000년대 초에 CD로 발매된다는 소문이 돌았지만 현재까지 그런 소식은 없다.",21,8,"['번', '넬']",2
교회법,그는 교회법 제1382조에 따른 교황의 승인 없이 일을 추진하려고 하였다.,10,8,"['교', '회', '법']",3
김나지움,폴리테크닉 학교 교장의 조언에 따라 그는 1895년과 1896년 스위스 아라우에 있는 아르고비안 칸토날 학교(김나지움)에 다니며 중등 교육을 마쳤다.,18,8,"['김', '나', '지', '움']",4
미야케,옛 미야케 촌을 중심으로 하는 고지 상에 야마토 국 조가의 분묘라고 볼 수 있는 미야케 고분군이 소재한다.,17,8,"['미', '야', '케']",3
필요시,슬레이프니르는 포터블 용으로도 개발되어 USB 드라이브 같은 휴대할 수 있는 저장 기기에 저장해서 필요시 컴퓨터에 연결해 사용할 수 있다.,19,8,"['필', '요', '시']",3
임계,그들의 낮은 임계 온도는 공기 중에서 섭씨 영하 10도 이하인 것으로 여겨진다.,12,8,"['임', '계']",2
한마디,1화 - F등급 회원 역 (특별 출연) 2013년 SBS 《따뜻한 말 한마디》 ...,13,8,"['한', '마', '디']",3
앞뒤,동우를 매우 좋아하기 때문에 동우와 관련된 일이라면 앞뒤 가릴 것 없이 무작정 뛰어들고 본다.,14,8,"['앞', '뒤']",2
프레넬,"프레넬 방정식은 이 성질을 반사계수, 투과계수로 나누어 성분을 분석하여 표현한 방정식이다.",11,8,"['프', '레', '넬']",3
수행자,"""상륙 작전의 실질적 수행자-상륙주정 : 보다 많이 싣고 보다 빠르게 움직이도록 발전하는 상륙전 필수요소."" 國防",15,8,"['수', '행', '자']",3
소해정,"유엔함정 2척(USS Pirate, Pledge/10월 13일), 한국해군함정 2척(FS 영등포정/10월 18일, AMS-516), 일본 소해정 1척(JMS-19/10월 18일)이 부설된 기뢰에 의해 침몰되었다.",18,8,"['소', '해', '정']",3
승선,"창경호의 제원 길이 33.6m, 폭 6.15m, 총 147 톤이며, 승선 정원은 240명, 화물 적재량 100 톤이었고, 선령은 20년이었다.",18,8,"['승', '선']",2
도리,대표적으로 애니메이션 《니모를 찾아서》와 《도리를 찾아서》에서 '도리' 역을 맡았다. 《니모를 찾아서》,11,8,"['도', '리']",2
의원실,"의원실 관계자는 ""문창극은 '갑종 위탁생'이 아님에도 주간 대학원을 다녔지만, 인사기록에는 대학원 재학 승인과 관련한 기록이 없었다""고 말했다.",17,8,"['의', '원', '실']",3
출애굽,반면 복음주의 기독교계 등 한국의 기독교계에서는 출애굽 사건을 역사적 사실로 본다.,11,8,"['출', '애', '굽']",3
방통위,통신사와 유착 방통위 출신들이 퇴직 후 통신사와 관련 단체에 포진해 방통위와 연관된 대외협력 업무를 하고 있다.,16,8,"['방', '통', '위']",3
학회지,동료평가의 과정을 거치지 않기 때문에 논문의 초록을 제출한다 하더라도 몇 주 내로 승인되며 해당 논문의 학회지 게재를 장담한다.,18,8,"['학', '회', '지']",3
살생,츠나요시가 홍역으로 서거한 후 쇼군으로 취임하여 백성들의 원성을 샀던 살생 금지령을 폐지한다.,12,8,"['살', '생']",2
담보,"약관으로 정하는 보험조건은 전손(全損)만의 담보(T. L. O.), 단독해손부담보(單獨海損不擔保：F . P. A.), 특담분손담보(特擔分損擔保)：A. R. 또는 W. A.) 등으로 대분한다.",18,8,"['담', '보']",2
배수,전문심사분과 위원들이 투표를 통해 해당 장르부문의 세부부문별로 최종후보자의 배수 안팎으로 예비후보자를 확정하여 선정위원회에 추천한다.,14,8,"['배', '수']",2
독백,"일기는 '독백'과 '관찰'의 이중의 시선을 통해, 자기 분열적인 고통 끝에 자존감 있는 자아 만들기에 실패한 여성을 그렸다.",17,8,"['독', '백']",2
원산,이 계획을 보면 알 수 있듯이 맥아더 장군은 원산 상륙작전을 통해 북진 작전을 성공시키고자 하였다.,15,8,"['원', '산']",2
코메디언,"로랑스 코트: 프랑스의 배우, 작가 로랑스 아르네: 프랑스의 배우, 코메디언 로랑스 페라리: 프랑스의 저널리스트, 사회자",15,8,"['코', '메', '디', '언']",4
유곽,"상대 아래에 있는 사각형 유곽에는 꽃 모양으로 돌출된 유두(乳頭) 9개를 붙여놓았고, 유곽 주위에는 유곽대를 돌렸다.",15,8,"['유', '곽']",2
무법자,아동부문 - 《오락실 무법자》외:코로코로 코믹（소학관）／스가야 미츠루 * 청소년부문 - 《미유키》《터치》:주간 소년 선데이（소학관）／아다치 미츠루 일반부문 - 《못말리는 낚시광》:빅 코믹（소학관）／야마자키 주조・키타미 켄이치,20,8,"['무', '법', '자']",3
뇌하수체,"시상하부-뇌하수체-갑상선 축 예를 들어, 갑상선자극호르몬 방출호르몬(TRH,thyrotropin-releasing hormone)은 뇌하수체에서 낮은 수준의 갑상선 자극 호르몬(TSH,thyroid-stimulating hormone) 분비에 반응하여 시상 하부에서 방출된다.",19,8,"['뇌', '하', '수', '체']",4
베르더,"이 지역의 자부심은 단점을 가지고 있으며, 베르더 브레멘의 상대는 그들이 악취를 풍기고 멍청하다고 간주하며 ""물고기 머리"" (Fischköpfe)라고 조롱한다.",18,8,"['베', '르', '더']",3
특검법,"특별검사는 고등검사장, 특별검사보는 검사장, 특별수사관은 3급부터 5급 공무원의 보수와 대우를 한다.(특검법 제13조)",12,8,"['특', '검', '법']",3
엄지,"펜싱 선수들의 엄지, 검지, 중지는 리카소라는 칼 밑동의 무딘 부분을 감싼다.",11,8,"['엄', '지']",2
스패니쉬,"프렌치, 이탈리안 (주로 고전 펜싱에 사용), 스패니쉬 (프렌치와 이탈리안의 중간형), 피스톨 (FIE 대회에서 흔히 쓰인다.) 이 있다.",17,8,"['스', '패', '니', '쉬']",4
폐수,역사 계획적 또는 비계획적 폐수 재사용은 인류 역사가 시작된 이래로 적용되어 왔으며 위생 시설의 발전과 밀접하게 연관되어 있는 고대 관행이다.,20,8,"['폐', '수']",2
색조,19세기 후반 근대과학의 비상한 발달과 사회경제 조직의 일대 변혁은 이상주의적·긍정적·낙천적 색조(色調)를 더욱 희박하게 하여서 도처에서 회의적·상대주의적·실증주의적·기계적인 것이 지배하기에 이르렀다.,19,8,"['색', '조']",2
불사조,"그러나 불사조 퍽스의 눈물은 해리의 상처를 치료하였고, 해리는 일기장을 파괴하고 지니를 구출한다.",12,8,"['불', '사', '조']",3
쌍발,"더글러스 DC-3()는 1936년 맥도넬 더글러스사가 제작한 쌍발 프로펠러 여객기이며, 하늘을 나는 기차라는 별명을 가진 항공기이다.",15,8,"['쌍', '발']",2
건수,지정 건수 2010년(헤이세이 22년) 지정분까지 포함한 국보의 지정 건수는 아래와 같다.,11,8,"['건', '수']",2
벌통,"다만, 꽃을 통해 벌통 간에 전파되는 것이 거의 확실해 보인다.",10,8,"['벌', '통']",2
보육원,"박세영 : 오혜상/금혜상 역 (아역 : 이나윤) - 민호와 지혜의 양딸이자 사월&홍도(주오월)의 보육원 단짝친구로, 사월과 일생일대의 지독한 라이벌.",18,8,"['보', '육', '원']",3
보일러,"또한 시동중, 또는 시동후 다시 시작하면서 연료 안개의 버너(및 보일러)의 정화를 용이하게 한다.",13,8,"['보', '일', '러']",3
다이오드,이 발견은 물리학에 있어서 고체의 터널 효과를 최초로 실증한 사례이자 전자공학에서는 터널 다이오드(일명 ‘에사키 다이오드’)라는 새로운 전자 부품의 탄생이었다.,19,8,"['다', '이', '오', '드']",4
녹,"게임에서의 피죤투 《포켓몬스터 적·녹·청》, 《포켓몬스터 파이어 레드·리프 그린》에서는 라이벌이 포켓몬 리그에서 내보낸다. 「은혜갚기」",13,8,['녹'],1
갈기,머리 위의 아름다운 갈기 덕분에 많은 트레이너들이 좋아한다.,8,8,"['갈', '기']",2
이나바,엔딩 테마 〈그대를 지키고 싶어〉() 작사 - 이나바 에미 / 작·편곡 - YOW-ROW 노래 - 코바야시 아이카,17,8,"['이나', '바']",2
쉴드,또한 드라마 《쉴드: XX 강력반》으로 골든 글로브 드라마부문 남우주연상과 에미상 드라마부문 남우주연상을 수상한 마이클 치클리스가 주연을 맡았다.,17,8,"['쉴', '드']",2
노안,"역사 노안의 천주교 신자들에 따르면, 19세기 말부터 시작되는 노안 천주교회의 역사는 1894년 서울에서 피신 온 정락(요안)이 인근 함평 나산에서 약방을 운영하면서 노안면 양천리 이민숙(바오로), 이진서(토마스), 이학서(바오로)에게 전도하면서 시작됐다고 한다.",29,8,"['노', '안']",2
엣추,"엣추, 간토출병 에이로쿠 5년(1562년), 고즈케의 다테바야시 성(館林城) 성주였던 아카이 씨(赤井氏)를 멸망시키지만, 사노 마사쓰나가 농성하는 가라자와 산성을 함락시키지는 못했다.",18,8,"['엣', '추']",2
순화,"컴파일러(compiler, 순화 용어: 해석기, 번역기)는 특정 프로그래밍 언어로 쓰여 있는 문서를 다른 프로그래밍 언어로 옮기는 언어 번역 프로그램을 말한다.",19,8,"['순', '화']",2
청년기,"소년기와 청년기 1802년 어머니 럼티붓이 사망하자 아버지 판타인응안은 쩐티즈엉(Trần Thị Dưỡng)과 재혼하였고, 그는 계모에 의해 양육되었다.",16,8,"['청', '년', '기']",3
고립어,이 토착어들은 수십 개의 어족과 여러 고립어 및 미분류어로 나뉜다.,10,8,"['고', '립', '어']",3
슈퍼맨,10. Lucy and Superman 루시는 리키의 생일날 1950년대 슈퍼맨 어드벤처의 주인공 조지 리브스를 초대하고 싶어하지만 실패한다.,16,8,"['슈', '퍼', '맨']",3
인턴,"해외 무용단 연수 프로그램, 인턴 프로그램, 정단원 입단 3단계로 구성되어 있다.",11,8,"['인', '턴']",2
수필집,《글 2006-2015》 - 2016 - 수필집 - 물질과비물질 출판 및 디자인,11,8,"['수', '필', '집']",3
한국식,"국수도 일본식 우동면이 아니라 짜장면이나 짬뽕, 우동 등 한국식 중국 요리에 쓰이는 중화면을 쓴다.",14,8,"['한국', '식']",2
송덕비,송덕비(頌德碑)는 조선왕조 당시 각 고을의 감영이나 관아 등에서 임직한 관찰사나 고을 수령 중 청렴하고 고을을 위해 헌신하고 봉사하였던 성과를 가졌던 이들을 위해 세워진 비석이다.,24,8,"['송', '덕', '비']",3
개교기념일,학교 연혁 1998년 1월 15일 - 발곡초등학교 설립 인가 1998년 3월 1일 - 발곡초등학교 개교(5학급) 1998년 3월 1일 - 발곡초등학교 병설유치원 개원(1학급) 1998년 3월 1일 - 초대 이항무 교장 취임 1998년 4월 2일 - 학급편성완료(개교기념일 지정) 2014년 9월 1일 - 제7대 고혜숙 교장 취임 2015년 3월 1일 - 제16회 졸업식(졸업생 198명.,51,8,"['개', '교', '기', '념', '일']",5
선풍,본편에서 이 형태는 일만린이 「무궁의 사슬·선풍」을 사용하고 있을 때 쇠사슬을 풍무희가 잡으면서 대출이 되어 발동하였다.,15,8,"['선', '풍']",2
그릴,2007년 3월 : 6UZ1형 엔진 탑재 차량이 마이너 체인지로 프런트 리드의 그릴 디자인이 변경되었다.,14,8,"['그', '릴']",2
상형,"상형 문자(象形文字; )는 그림으로 이루어진 문자이며, 그림 문자로부터 발전하여 태어났다고 여겨진다.",11,8,"['상', '형']",2
구게,남조측 구게와 무장들 기타바타케 지카후사(北畠親房): 곤도 마사오미(近藤正臣) 분 고다이고 천황의 측근으로써 필두격 위치에 있는 구게.,15,8,"['구', '게']",2
곡식,그러나 세상 인심은 참새떼와 같이 곡식 알을 먹을 대는 무더기로 날아와 주워먹고 다 먹은 뒤에는 훌쩍 날아가 버린다.,18,8,"['곡', '식']",2
시술,부작용이 거의 없고 시술 직후 금세 일상 생활에 복귀할 수 있다는 점에서 많은 환자들이 선호하고 있다.,16,8,"['시', '술']",2
도독,"주의 성격이 변하자 장관도 군사령관인 군주(軍主)에서 661년 문무왕 1년에 총관(摠管), 785년 원성왕 1년에 도독(都督)으로 바뀌어갔다.",15,8,"['도', '독']",2
가다머,"한스게오르크 가다머(, 1900년 2월 11일 - 2002년 3월 13일)는 독일의 철학자이다.",11,8,"['가', '다', '머']",3
모텔,"사례 연방경찰은 피의자가 성매매 조직망을 운영한다고 믿을 상당한 이유 하에 경관을 피의자가 투숙한 모텔 객실에 보내 피의자가 잠시 방에서 나간 사이, 모텔주인 이모씨의 협조로 피의자의 방 내부를 조사하였다.",28,8,"['모', '텔']",2
대머리,조선 임금 나라를 훌륭하게 다스려 보려 하지만 원형탈모증(대머리)으로 고통받고 있다.,10,8,"['대', '머', '리']",3
봉합,봉합 봉합은 진리 검증을 정치·과학·예술·사랑의 영역 중 몇 가지 영역에 한정하는 것을 뜻한다.,13,8,"['봉', '합']",2
그레거슨은,샌디에이고 파드리스 2009년 시즌 전에 그레거슨은 칼릴 그린을 위하여 마크 워렐과 함께 샌디에이고 파드리스로 이적되었다.,15,8,"['그', '레', '거', '슨', '은']",5
정세,"잉글랜드 한편 이러한 국제 정세 하에서, 잉글랜드의 왕 윌리엄 1세는 자신의 이익을 챙길 수 있었다.",15,8,"['정', '세']",2
야,"야구의 '야'자로 몰랐던 가와토는 스스로 야구부 고문이 되어, 야구부의 재건을 위해 움직인다.",12,8,['야'],1
웰컴,웰컴 트러스트가 2008년 영국 런던에서 주최한 오픈 액세스의 날에 이런 검은 양에 대한 대처 논의를 진행했고 OA 학술지에 큰 도전이 되었다는 것을 인식하게 되었다.,24,8,"['웰', '컴']",2
세르비아인,민족 분포 (2003년 인구 조사 기준): 보스니아인 (72.78%) 알바니아인 (9.04%) 세르비아인 (7.13%) 무슬림 (6.08%) 몬테네그로인 (3.84%),16,8,"['세', '르', '비', '아', '인']",5
넓적다리,그 99마리의 소를 토막내어 넓적다리 부위를 태워 제우스에게 바친 후 남은 쇠고기는 우승자의 연회에서 요리로 만들어 먹었다.,17,8,"['넓', '적', '다', '리']",4
승전,이에 1군 사령관 클루크는 승전 직전에 있던 울크 강변 전투를 중지시키고 오후 2시 후퇴를 명령했다.,15,8,"['승', '전']",2
교훈,교훈 = |개교 = 2001년 5월 21일 |설립형태 = 공립 |교장 =,12,8,"['교', '훈']",2
아르곤,"또, 광물유에서도 서서히 산화되기 때문에 주로 아르곤 등의 비활성 기체를 채운 용기에 보관한다.",13,8,"['아', '르', '곤']",3
나가시마,"대학에서는 동기인 나가시마 시게오, 모토야시키 긴고와 함께 ‘릿쿄 3인방’라고 불리었다.",10,8,"['나가', '시', '마']",3
누이동생,림화(임화)의 이전 배우자(이혼을 한 첫 배우자)는 일본 유학 시절에 함께한 동지 리북만(이북만)의 누이동생 리귀례(이귀례)였다.,14,8,"['누', '이', '동', '생']",4
뱅,폴레토 뱅 블랑은 현대의 코코뱅과 다르게 백포도주(화이트 와인)을 사용하는 특징이 있다.,11,8,['뱅'],1
메테인,"원시 대기 환경은 수소, 메테인, 암모니아 등 환원성 기체로 이루어졌다.",10,8,"['메', '테', '인']",3
시디,"1785년 3월, 토머스 제퍼슨과 존 애덤스는 트리폴리 특사(시디 하지 압둘 라만 아드자)와 협상하기 위해 런던에 갔다.",16,8,"['시', '디']",2
잉어,"당나라 태종 이세민(李世民)은 자신의 성씨인 이(李)와 소리가 같은 이(鯉, 잉어)를 먹지 못하며 글로 쓰지도 못하도록 하였다.",16,8,"['잉', '어']",2
