word,selected_sentence,sentence_length,original_frequency,tokens,token_num,freq_quantile
우기,"1945년 9월 9일, 내몽골 맹기 인민대표대회가 수니트 우기 온두얼 사원의 옛 몽골군 유년학교 강당에서 열렸고, 그리고 이 대표대회에서 내몽골 인민공화국 임시정부의 수립이 선포되었다.",23,14,"['▁', '우', '기']",3,2
조제,감독: 조제 페제이루 (첫 경기 이후에 경질되어 이후 경기는 나세르 알조하르가 감독 대행으로 지휘),14,14,"['▁', '조', '제']",3,2
우성,논문에서 그녀와 그녀 팀은 레트 증후군이 X-연관 우성 장애라는 것을 증명했다.,11,13,"['▁', '우', '성']",3,2
기공,"사쓰마는 기공 당시에는 세계 최대의 전함이었지만, 첫번째 노급함인 HMS 드레드노트가 등장하여 벌써 구식이 되어 버렸다.",15,12,"['▁', '기', '공']",3,2
사수,"마탄의 사수(魔彈-射手, , )는 요한 프리드리히 킨트의 대본에 기초한 카를 마리아 폰 베버의 3막짜리 오페라다.",15,19,"['▁', '사', '수']",3,2
원어,"중앙아시아와 서아시아, 핀족식의 음식으로는 러시아어로 '꼬치구이'를 의미하는 꼬치구이 요리인 샤슬릭(shashlik, 원어 шашлык), 러시아식 만두인 펠메니 등이 있다.",17,16,"['▁', '원', '어']",3,2
선도,마흐사 아미니 사망 이후 사람들이 몇 그룹으로 나뉘어 아미니가 사망한 카스라 병원 근처로 모여 선도 순찰대를 살인자로 비난하는 시위를 벌였다.,20,12,"['▁', '선', '도']",3,2
제의,학계에서는 광야의 금송아지 이야기가 여로보암의 제의 회복이 야훼 숭배와 일치하지 않는 이유와 반발심으로 구성된 이야기였을 것으로 본다.,17,16,"['▁', '제', '의']",3,2
성사,공자는 국정을 쇄신하기 위해 방자하게 권세를 휘두르는 계손사를 타도하려고 여러 모로 계책을 꾸몄으나 일이 성사 단계에 가서 실패하고 말았다.,19,11,"['▁', '성', '사']",3,2
세일,"80년대 초반, 가나 정부는 엄중히 소매 가격의 제품을 공식으로 설립된 세일 가격(물가 통제)과 다른지 단속하기 시작했다.",16,11,"['▁', '세', '일']",3,2
여군,국방부 의장대에는 조선의 구 군복 및 병기 차림의 전통 군악대와 모두가 여군 부사관으로만 이루어진 여군 의장대도 존재한다.,17,16,"['▁', '여', '군']",3,2
고차,고차 행렬의 각 차원은 다음 차원의 시작 위치를 저장하므로 오프셋(일반적으로 단일 바이트)만 저장하면 충분하다.,14,15,"['▁', '고', '차']",3,2
서지,"서지 정보 메난드로스 지음, 천병희 옮김, 메난드로스 희극, 단국대학교출판부·2003(초판)/숲·2014(개정판) 메난드로스의 희극 중 〈심술쟁이〉, 〈중재판정〉, 〈사모스의 여인〉, 〈삭발당한 여인〉을 번역한 것이다.",20,18,"['▁', '서', '지']",3,2
백군,"1917년 러시아 제2혁명으로 제정이 붕괴하자 풀려나 핀란드로 귀국, 핀란드 내전에 백군 측에 가담해 싸웠다.",14,15,"['▁', '백', '군']",3,2
국화,"국화 잎과의 구별 쑥 잎은 국화 잎과 유사한데, 앞뒤가 모두 초록색이면 국화, 뒷면이 흰 색이면 쑥 잎으로 구별할 수 있다.",20,18,"['▁', '국', '화']",3,2
오씨,1364년 출생 1444년 사망 동복 오씨 음서 과거 급제자 고려의 문신 조선의 문신 14세기 한국 사람 15세기 한국 사람,19,13,"['▁', '오', '씨']",3,2
세차,"1915년 가을, 아인슈타인은 일반 상대성이론을 성공적으로 완성했으며, 이를 이용해 수성의 근일점 세차 운동(Perihelion precession of Mercury)을 계산했다.",17,16,"['▁', '세', '차']",3,2
시문,조선 후기의 성리학자 송시열이 이 지역 출신의 제자로 알려진 구문찬과 강론(講論)하며 시문(詩文)으로 화답을 나누던 곳으로 알려진 장소이다.,17,18,"['▁', '시', '문']",3,2
미트,"길고 두툼한 모양이 손가락처럼 생겨서 영어로는 ""리브 핑거()"" 또는 ""핑거 미트()""라 부른다.",12,11,"['▁', '미', '트']",3,2
보신,일본의 소설 1987년 소설 보신 전쟁을 소재로 한 작품 우주세기,10,14,"['▁', '보', '신']",3,2
대의,여하간에 문종·선종 대의 갈라전(曷懶甸)이라 불리던 이 지방의 여진은 거의 고려에 복종하고 있었다.,12,11,"['▁', '대', '의']",3,2
원제,"일본의 소설가 마쓰모토 세이초는 그의 평양(북한)에서의 활동을 소설화한 「북의 시인, 임화(원제: 北の詩人)」(1964년)이라는 작품을 쓰기도 했다.",15,17,"['▁', '원', '제']",3,2
마트,남쪽 출구 주변 훼미리 마트 (JR 니시노미야 역 미나미구치점) 니시노미야 역전 우편국 니시노미야 소방서 국도 2호선,16,16,"['▁', '마', '트']",3,2
조서,10월 10일 김홍집 내각은 ‘왕후’를 서인(庶人)으로 폐위하는 조서(詔書)를 김홍집 내각이 스스로 서압하여 고종의 명의로 발표했다.,15,14,"['▁', '조', '서']",3,2
해미,그리고 해미국제성지 기념관 앞에서 열린 해미 순교자 3위의 기념비 제막식에 참석하였다.,11,13,"['▁', '해', '미']",3,2
여장,제2화 타케우치 사쿠라 - 코치 마치코 젊은 여장 - 쿠보타 마키 여주인 - 이케다 미치에,15,12,"['▁', '여', '장']",3,2
연역,수학기초론 정리 수리논리학 모형 이론 증명 이론 연역 논증 논리학 개념,11,17,"['▁', '연', '역']",3,2
대지,"1998.12.18. : 대지 면적 3,479.6m2, 연면적 1,178.48m2, 지상 3층, 부속 건물 1개소 규모로 구산면사무소 신축.",15,18,"['▁', '대', '지']",3,2
재원,"그러나 경제성에 대한 국제부흥개발은행(IBRD)의 평가도 회의적이었고, 또한 이로 인해 재원 조달에 난항을 거듭하여 1년 후의 공정률은 0.8%에 불과하였다.",18,11,"['▁', '재', '원']",3,2
요동,"그러나 조선의 요동 정벌을 내심 불쾌해하던 홍무제는 조선인 사신들을 가혹하게 다루어 이성계, 정도전 등과 신경전을 벌이기도 했다.",17,20,"['▁', '요', '동']",3,2
시선,이 거대한 먼지원반의 원반면은 지구 관측자의 시선 방향과 거의 평행하게 놓여 있다.,12,16,"['▁', '시', '선']",3,2
중수,헤럴드 유리는 미국의 물리화학자이며 1931년 처음으로 중수(重水)를 분리시키고 수소의 동위원소인 중수소를 발견하였다.,12,13,"['▁', '중', '수']",3,2
가이,"야나기사와 쓰네타카(, 1695년 1월 1일 ~ 1725년 9월 29일)는 가이 고후 신덴 번주, 에치고 구로카와번 초대 번주를 지냈다.",18,15,"['▁', '가', '이']",3,2
장단,"타악기로만 연주하는 무용음악은 그 곡 이름이 따로 있는 것이 아니고 굿거리·타령 등과 같이 장단 이름이 같은 경우(예: 굿거리·자진굿거리·살풀이·자진살풀이)와 곡 이름과 장단 이름이 다른 경우(예: 반염불－도드리, 허튼타령－타령, 당악－볶는타령)가 있다.",28,13,"['▁', '장', '단']",3,2
영해,"백가적(白可績)의 후손으로 전리사판서(典理司判書)를 지내고 영해 인량리 (寧海 仁良里)로 이거한 백견(白堅)의 아들 백문보(白文寶, 1303년 ~ 1374년)가 직산군(稷山君)에 봉해졌다.",17,13,"['▁', '영', '해']",3,2
장시,"최초의 서사시인 무훈시(武勳詩,기사도 로망)들, 장시 로망 등이 전자에 속하고 여우 이야기<파블리오=짤막한 소담(笑談)> 등이 후자에 속한다.",15,14,"['▁', '장', '시']",3,2
상시,이 법은 NTT의 상시 발행제주식의 3분의 1을 일본 정부가 보유해야 한다고 정하고 있다.,13,16,"['▁', '상', '시']",3,2
정시,"낮에는 30분 간격의 정시 운행을 하고, 일부 열차를 제외하여 교행을 실시한다.",11,17,"['▁', '정', '시']",3,2
하중,차륜 마모의 정도에 관계 없이 다양한 하중 패턴 하에서 열차를 프로파일에 유지하기 위해 고정된 높이를 유지한다.,16,13,"['▁', '하', '중']",3,2
마진,"마진 신라 효공왕 7년(904년) 7월에 궁예는 신라의 제도를 참작해 관직을 설치하고, 국호를 마진으로 고쳤으며 연호를 정하여 무태(武泰)라 했다.",18,11,"['▁', '마', '진']",3,2
공구,급하게 도쿄의 공구 가게를 이리저리 다녔지만 전후의 혼란기에 공구가 제대로 갖추어져 있을리가 없었다.,13,11,"['▁', '공', '구']",3,2
부재,펄은 ZOI(Zero One Infinity) 규칙과 비슷한 개념인 내장 제한의 부재(no built-in limits) 이론을 따른다.,14,15,"['▁', '부', '재']",3,2
대로,"풀비오 테스티 대로, 포날레 로, 키에세 로의 교차로에 위치해 있으며 풀비오 테스티 대로에만 출구가 나 있다.",16,11,"['▁', '대', '로']",3,2
시소,오른팔을 허리 뒤까지 돌려서 왼팔을 높이 들고 원심력으로 던지는 시소와 같은 자세에서 일명 ‘시소 투구법’혹은 ‘깃콘밧탄 투구법’이라고도 불렸다.,18,11,"['▁', '시', '소']",3,2
전동,"전동기 등의 냉각에 사용하는 전동 송풍기는 주로 전동기용으로 MH3084-FK144, 저항용으로 MH3085-FK145를 각각 1기씩 탑재한다.",14,14,"['▁', '전', '동']",3,2
오해,1797년 천주교도로 오해 받자 《자명소》를 써서 반박했고 1799년에는 《책사방략》을 저술하여 배교를 분명히 한적이 있다.,14,16,"['▁', '오', '해']",3,2
산문,"논문 시학에서 아리스토텔레스는 세 가지 주요 산문/시 장르 서사시, 비극, 희극을 논한다.",12,11,"['▁', '산', '문']",3,2
서문,"이들은 해미읍성에서 갖은 고문을 당하였고, 마지막에 처형당하는 곳은 해미읍성 서문 밖과 해미천변(여숫골)이었다.",12,16,"['▁', '서', '문']",3,2
위드,수상 베스트 기믹 (2014) 위드 루세프,6,17,"['▁', '위', '드']",3,2
위해,"이러한 현실을 타개하기 위해 허정숙은 여성들에게 “이중노예를 만드는 우리의 환경에 반역하자”고 역설하는 한편, 근우회 등의 여성운동 조직에서 정열적으로 활동했다.",19,13,"['▁', '위', '해']",3,2
공영,"재단법인 공공 텔레비전 문화 사업 기금회(, )는 중화민국의 공영 방송을 운영하는 재단법인 단체이다.",13,18,"['▁', '공', '영']",3,2
미정,아버지 역 오용 : 창식 역 이동규 : 김빈 역 이설아 : 미정 역 백민,15,16,"['▁', '미', '정']",3,2
가중,"전국다이묘는 유력 율령국에 피관()·가신()의 통제를 강화하여 가중(), 즉 가신단을 구성하고 영지 내에서 지행고에 따라 군역을 부과하는 관고제()를 확립시켰다(대명령국제).",18,13,"['▁', '가', '중']",3,2
안장,베트남 당국은 이 여성이 고열 등 AI 증세를 보여 인근의 안장 성 병원에 입원해 치료를 받아왔다고 밝혔다.,17,12,"['▁', '안', '장']",3,2
시제,"그 후, 쇼와 25년 1월, 가리야 마을이 시제 제도가 시행되고 가리야 시가 되었기 때문에, 쇼와 27년 3월 현재의 가리야시역으로 변경되었다.",20,14,"['▁', '시', '제']",3,2
대제,"원술의 아들 원요는 훗날 동오에서 낭중령을 지냈으며, 원술의 딸은 대제 손권의 후궁이 되었다.",13,13,"['▁', '대', '제']",3,2
시왕,개요 여수 흥국사 무사전에 봉안되어 있는 지장보살삼존상을 비롯한 시왕·권속일괄은 1648년(인조 26) 수조각승 인균(印均)을 비롯한 12명의 조각승들이 참여하여 조성한 작품이다.,19,14,"['▁', '시', '왕']",3,2
개회,"이 문서는 역대 올림픽(하계 올림픽, 동계 올림픽, 청소년 올림픽)에서 공식 개회 선언을 한 사람에 관한 목록이다. 《올림픽 헌장》",18,12,"['▁', '개', '회']",3,2
주차,"자가용 이용시는 서울미술관 지하1,2층 이용가능(미술관 관람시 주차 무료) 휴관일 매주 월요일 운영시간 12:00~17:00 (입장 마감은 폐장1시간 전까지)",17,14,"['▁', '주', '차']",3,2
성전,"특히 성전 관련 구절은 더 이상 율법으로 인정하지 않으며, 참조할 뿐이다.",11,17,"['▁', '성', '전']",3,2
중전,나가시마는 기자들의 질문에 “마음껏 흔들어 삼진당하겠다”라고 답했지만 결과는 은퇴 경기의 ‘약속’이었던 삼진이 아니라 충격적인 중전 안타였다.,16,12,"['▁', '중', '전']",3,2
박수,브라이언 나펜베게르 반짝이는 박수 소리 - 이길보라 사랑을 믿나요? -,10,11,"['▁', '박', '수']",3,2
위도,특히 최한월의 평균 기온은 같은 위도 상의 다른 도시에 비해 낮은 편이다.,12,14,"['▁', '위', '도']",3,2
내사,이에 검찰이 병역 비리 혐의로 수배령을 내렸으나 마음을 바꾼 윤상이 현역으로 자진 입대한 사실이 밝혀져 수사는 곧 내사 종결되었다.,19,13,"['▁', '내', '사']",3,2
단종,판매 부진과 단종 이머슨 게임기는 미국에 발매당시 몇달차이로 발매되었던 아타리 5200과 콜레코비전 때문에 판매가 매우 저조했다.,16,17,"['▁', '단', '종']",3,2
제과,게스트 池堀 케이지 - 마루야마 토모미 (제1화) 치보리 제과 사장.,10,15,"['▁', '제', '과']",3,2
사보,스웨덴의 지배하에 있던 1775년에 사볼락스 큄메네고르드주가 사보 카리알라주와 퀴멩카르타노 주로 분리되면서 신설되었다.,12,18,"['▁', '사', '보']",3,2
장유,"장유(長襦)는 저고리와 포(두루마기) 사이의 중간 길이를 가지고 있으며, <주서> 열전 백제조에도 ""부인의 의는 포와 유사하다.""하여 장유에 대해 알려주고 있다고 했다.",20,11,"['▁', '장', '유']",3,2
모리,"구루시마 미치하루(, 게이초 12년(1607년) ~ 조오 4년 음력 2월 11일(1655년 3월 18일)는 분고 모리 번의 제2대 번주이다.",17,16,"['▁', '모', '리']",3,2
상정,이후 20년간 관측 데이터의 축적과 기술의 향상으로 상정 지역 재검토를 통해 2002년에는 지진방재대책강화지역이 아이치현과 나가노현으로 확장되었다.,16,16,"['▁', '상', '정']",3,2
일요,"《여고시절》은 2001년 9월 2일부터 2002년 10월 27일까지 SBS에서 일요일 저녁마다 방영된, 1970년대 ~ 1980년대의 여고생들의 모습을 그린 일요 시트콤이다.",19,14,"['▁', '일', '요']",3,2
공단,"콕스웰역은 인근 동네와 남쪽으로 비치, 동쪽으로 이스트요크와 버몬지 / 오코너 근처의 공단 지역의 승객을 실어나르는 그렇게 크지 않은 역으로 개통하였다.",20,20,"['▁', '공', '단']",3,2
식도,식도 질환 식도 질환은 식도에 영향을 미치는 다양한 장애를 포함한다.,10,18,"['▁', '식', '도']",3,2
하강,"실제 계산을 할 때는 새몬이 원래 논문에서 제안한 대로 기울기 하강()법을 주로 쓰지만, 다른 방법을 쓸 수도 있다.",18,15,"['▁', '하', '강']",3,2
국무,"제임스 먼로 국무 장관, 존 퀸시 애덤스는 이 문제에 대해 미국의 입장을 정의했다.",13,12,"['▁', '국', '무']",3,2
공대,"공과대학에서 특히 항공우주, 산업, 기계, 전기/전자공학과는 미국 공대 순위 10위 안에 들어간다.",12,17,"['▁', '공', '대']",3,2
영하,그들의 낮은 임계 온도는 공기 중에서 섭씨 영하 10도 이하인 것으로 여겨진다.,12,18,"['▁', '영', '하']",3,2
호화,"초회 한정반 A(CD+DVD), 초회 한정반 B(CD+DVD), 통상반(CD만, 초회만 호화 소책자 사양)의 3형태 사양.",13,11,"['▁', '호', '화']",3,2
식용,"꽃잼(-jam)은 식용 꽃을 당절이해 만든 잼, 젤레, 청, 콩피, 프리저브 등을 일컫는 말이다.",13,20,"['▁', '식', '용']",3,2
사연,"사연은 화면에 띄워지는 형식과 DJ가 보고 자신의 생각을 말하며, 사연 3~4개 소개후 노래 2개를 틀어주는 방식이다.",16,16,"['▁', '사', '연']",3,2
개의,"일반화 리만 가설이 맞다면, 개의 로 검사했을 때 '아마 소수일 것'이라고 판별되었으면 이 수는 실제로 소수이다.",16,11,"['▁', '개', '의']",3,2
중시,"1457년(세조 3) 중시(重試) 정과(丁科)에 합격하고 사헌부감찰, 이조정랑, 의정부 사인, 호조참의, 중추부 동지사, 충청·경기 관찰사 등을 지냄.",16,14,"['▁', '중', '시']",3,2
기성,기성 관료들의 공격 조정에서는 이 사건을 두고 사형과 유배로 의견이 나뉘었다.,11,15,"['▁', '기', '성']",3,2
음서,1364년 출생 1444년 사망 동복 오씨 음서 과거 급제자 고려의 문신 조선의 문신 14세기 한국 사람 15세기 한국 사람,19,12,"['▁', '음', '서']",3,2
선의,"1943년 8월 1일 : 국유화, 국철 이다 선의 역이 되었다.",10,20,"['▁', '선', '의']",3,2
남서,"1969년 4월 5일에 남부독일방송(SDR), 남서 라디오(SWF)가 연합한 채널인 ""Südwest 3”이었다. SWR로 합병후 ""Südwest Fernsehen”이 되었고, 2006년에 현재의 이름이 되었다.",19,17,"['▁', '남', '서']",3,2
아호,"중국식 아호 산난(山南, 산남)은 중국 청나라 제8대 군주 선종 도광제 아이신줴뤄 민닝(宣宗 道光帝 愛新覺羅 旻寧, 1782~1850)의 아호이다.",17,18,"['▁', '아', '호']",3,2
제지,"영천과 영덕에서 영세한 사업을 운영하였으며, 점차 자본을 모아 1907년 제지 공장을 열고 제지업에 뛰어들었다.",14,20,"['▁', '제', '지']",3,2
시전,시전(市廛): 개경과 한양의 시가지에 있던 큰 상점 시전동 시전현 시전리 시전역,11,17,"['▁', '시', '전']",3,2
동종,여주 출토 동종(驪州 出土 銅鍾)는 고려시대의 범종으로 1967년 경기도 여주군 금사면 상품리에서 고철 수집 때 우연히 발견되었다.,17,19,"['▁', '동', '종']",3,2
도내,1583년(선조 16) 나주를 중심으로 한 도내 유림들이 상소를 올려 김굉필을 배향하는 서원 건립이 허락되었다.,14,12,"['▁', '도', '내']",3,2
구상,"클라우드 컴퓨팅 시스템의 구상, 개발, 운영, 유지보수를 할 때 상용화, 표준화, 관리에 대해 표면적으로 걱정하는 부분들에 대한 체계적인 접근을 가져다준다.",20,15,"['▁', '구', '상']",3,2
원천,한국과학기술원(KIST) 강릉 천연물연구소는 국내 최초로 의료용 대마 원천 기술을 활용해 소아 뇌전증 치료제를 개발할 계획이라고 밝힌바가 있다.,17,13,"['▁', '원', '천']",3,2
사교,"기녀였던 설도로써는 사교 및 접대가 중요한 일이었기에, 예술가라기보다는 직업인으로써의 기능적인 작풍을 지닐 수밖에 없었다는 것이다.",15,15,"['▁', '사', '교']",3,2
의대,"의대 학사(lääketieteen kandidaatti, medicine kandidat)는 전문의의 감독 하에 의료행위가 허용된다.",10,20,"['▁', '의', '대']",3,2
화제,과집중()은 어떤 주제나 화제 혹은 과업에 대하여 의식(consciousness)의 초점을 향하게 하는 정신적 집중(mental concentration)이나 시각화(visualization)가 강렬한 것을 말한다.,18,17,"['▁', '화', '제']",3,2
만년,이때 정조는 혜경궁의 장수를 기원하며 '만년(萬年)의 수(壽)를 받들어 빈다'는 뜻인 봉수당이라는 당호를 지어 조윤형으로 하여금 현판을 쓰게 하였다.,18,15,"['▁', '만', '년']",3,2
가시,"손으로 다루기에는 아주 작은 물건을 집는 용도로 쓰이며, 털이나 가시, 수염 따위를 뽑는 데 쓰는 경우 족집게라고도 한다.",18,19,"['▁', '가', '시']",3,2
우연,필연(Необходимость)과 우연(Случайность): 우리가 흔히 '우연'이라고 부르는 것은 본질적으로 기계적 반응에 따른 개연의 결과라는 점에서 개연과 커다란 차별성이 없다.,18,15,"['▁', '우', '연']",3,2
주화,포르투갈의 유로 주화 디자인은 빅토르 마누엘 페르난데스 두스 산투스()가 맡았다.,10,19,"['▁', '주', '화']",3,2
공상,스타로드(Star-Lord) 본명 피터 퀼(Peter Quill)은 마블 코믹스에서 출간한 만화책에 등장하는 슈퍼히어로 공상 캐릭터이다.,13,15,"['▁', '공', '상']",3,2
자진,2013년 1월 29일 (화요일) 정치 김용준 국무총리 지명자가 자진 사퇴를 하다.,11,15,"['▁', '자', '진']",3,2
우세,림프구가 많은 형태 림프구 고갈형 또는 비고갈형 결절성 림프구 우세 호지킨 림프종,12,11,"['▁', '우', '세']",3,2
중화,"중화민국이 중화 타이베이라는 이름으로 참가하는 올림픽 등의 국제 행사에서는 중화민국의 국가를 대신해서 연주되기는 하나, 국가는 아니다.",16,16,"['▁', '중', '화']",3,2
자정,"궁궐까지의 진입 과정 오카모토가 이끄는 일본인 낭인들이 공덕리에 도착한 때는 자정 쯤이었으나, 흥선대원군이 교여를 타고 떠난 때는 새벽 3시 경이었다.",20,19,"['▁', '자', '정']",3,2
소아,한국과학기술원(KIST) 강릉 천연물연구소는 국내 최초로 의료용 대마 원천 기술을 활용해 소아 뇌전증 치료제를 개발할 계획이라고 밝힌바가 있다.,17,17,"['▁', '소', '아']",3,2
주미,"이후 주미 한국공사관 3등 참서관, 1등 참서관, 대리공사 등을 지내며 외교관으로 근무했다.",12,15,"['▁', '주', '미']",3,2
여과,관리자 여과 적시에 정확한 정보가 있는데도 일부 관리자는 잘못된 의사결정을 내릴 수 있다.,13,11,"['▁', '여', '과']",3,2
시역,1911년 4월 1일 - 요코하마시의 제2차 시역 확장에 의해 기타군이 요코하마시에 편입하였다.,12,19,"['▁', '시', '역']",3,2
모어,"오늘날 모어 화자의 수는 1억 5천만-2억 명에 달하며, 에스놀로그에 따르면 86개의 언어가 속한다.",13,11,"['▁', '모', '어']",3,2
단자,SOC는 완전히 방전될 때까지 배터리의 단자 전압이 거의 일정하게 유지될 가능성이 있기 때문에 단순한 전압 측정으로는 측정할 수 없다.,19,13,"['▁', '단', '자']",3,2
국호,"국호 부여에 대한 국호의 한자 표기는 夫餘, 扶餘, 扶余, 夫余로 쓰인다.",11,18,"['▁', '국', '호']",3,2
장사,반면 일본은 동부해안지대에서 북경-서안-장사-계림에 이르는 지역을 점령하고 중국군을 궤멸 직전까지 몰아갔다.,11,20,"['▁', '장', '사']",3,2
리바,"루이지 ""지지"" 리바(, 1944년 11월 7일, 롬바르디아 주 레주노 ~)는 이탈리아의 전 프로 축구 선수로, 현역 시절 중앙 공격수를 맡았다.",20,12,"['▁', '리', '바']",3,2
인신,박근혜 인신 공격 논란 문창극은 중앙일보 2007년 7월 9일자 <문창극칼럼-권력의 비늘을 떼라>에서 박근혜 대통령에 대해 인신 공격하는 모욕적인 조롱을 펼쳤다.,20,11,"['▁', '인', '신']",3,2
한지,"장군 코케 테무르를 시켜 1372년 1월 침략한 명나라 군대를 패배시키고, 여세를 몰아 중국 한지 회복에 나섰으나 산서성 북부 지역만을 수복했다.",20,12,"['▁', '한', '지']",3,2
유서,"1997년 12월 20일 도쿄도에 있는 사무실 건물 옥상에서 추락해 사망했으며, 이후 발견된 유서 등을 토대로 자살로 결론지어졌다.",17,20,"['▁', '유', '서']",3,2
종일,"우리는 녹음을 하루 종일 했었지만, 길게 녹음을 하면 할수록 질이 좋아졌다.""",11,14,"['▁', '종', '일']",3,2
유어,이소연 외 2명 쇼 유어 컬러 - 추백동 화장실 - 김은경 외 1명 달빛 까마귀 - 츠신 양 예스위캔! -,20,13,"['▁', '유', '어']",3,2
사월,"박세영 : 오혜상/금혜상 역 (아역 : 이나윤) - 민호와 지혜의 양딸이자 사월&홍도(주오월)의 보육원 단짝친구로, 사월과 일생일대의 지독한 라이벌.",18,18,"['▁', '사', '월']",3,2
우화,조선의 소설 대한민국 소설 토끼를 주인공으로 한 작품 거북을 소재로 한 작품 우화,13,19,"['▁', '우', '화']",3,2
장조,생년 미상 1761년 사망 조선의 후궁 조선 영조 운현궁 조선 정조 살해된 사람 조선 장조 은전군 18세기 한국 사람,19,19,"['▁', '장', '조']",3,2
오지,"그리스 신화에서 케페우스(또는 세페우스, Cepheus ,그리스어 : Κηφεύς CP-hus)는 알레우스(Aleus)와 니에라(Neaera) 또는 클레오블레(Cleobule)의 아들이었고 암피다마스(Amphidamas), 아르카디아(Arcadia)의 리쿠르구스(Lycurgus), 오지(Auge)와 알키디크(Alcidice)의 형제였다.",20,14,"['▁', '오', '지']",3,2
대인,"그러나 대인 방어처럼 수비하는 상대가 일정하지 않기 때문에, 상대 선수의 습관이나 특기 등을 알아두어야 한다.",15,17,"['▁', '대', '인']",3,2
자비,베네치아의 병사들과 선원들은 물로 달아나려 했으나 붙잡혔고 육지에 도착한 대로 자비 없이 모두 죽임을 당했다.,15,20,"['▁', '자', '비']",3,2
경수,"경수로(輕水爐, light-water reactor, LWR)는 감속재와 냉각재로 경수(보통의 물)를 사용하는 원자로이다.",10,15,"['▁', '경', '수']",3,2
신년,1월 3일 노무현 대통령이 집권 마지막 신년 기자회견을 열었다. (현지시각)-,10,20,"['▁', '신', '년']",3,2
지성,"참고서적 김경식, 페트루스 라무스의 생애와 사상으로 본 서유럽 종교개혁 지형도 페리 밀러, 17세기 뉴잉글랜드의 지성",15,18,"['▁', '지', '성']",3,2
장대,장대높이뛰기 도움닫기를 하여 장대(폴)를 상자에 꽂아 장대의 탄력으로 몸을 공중에 날려 바를 넘는 일종의 높이뛰기이다.,15,20,"['▁', '장', '대']",3,2
백부,형님 : 영의정 김병학(金炳學) - 백부 김준근(金浚根)의 양자로 출계 부인 : ?,12,14,"['▁', '백', '부']",3,2
산장,"아마도 현재의 콘코르디아 산장 바로 맞은편에 있는 대피소에서, 오버라아요흐와 그륀호른뤼케를 넘어온 나머지 일행들이 핀스터아어호른 일행에 합류했다.",16,12,"['▁', '산', '장']",3,2
이종,전기음향학이라는 용어는 초음파의 영향을 받는 이종 액체에서 발생하는 일련의 동전기적 효과를 설명하는 데에도 사용된다.,14,12,"['▁', '이', '종']",3,2
동산,"하나님은 동산 동쪽에 커룹들과 번쩍이는 불칼을 세워, 생명 나무에 이르는 길을 지키게 하셨다. (창세기 3장 14-24절)",16,13,"['▁', '동', '산']",3,2
신하,역사 전설에 따르면 도피아자는 아프가니스탄 출신의 무굴 제국 신하 물라 도피야자가 요리를 하면서 실수로 많은 양의 양파를 넣으면서 생겨났다고 한다.,20,18,"['▁', '신', '하']",3,2
가면,이후 캠퍼스에서 마주하게 된 유정을 세밀하게 관찰하기 시작하면서 그가 가면 속에 본성을 숨기고 있다는 엄청난 진실을 알게 된다.,18,16,"['▁', '가', '면']",3,2
방전,"선정전 바닥에는 지금은 마루가 깔려 있으나, 원래 방전(方甎)이라 하여 네모난 벽돌이 깔려있었다.",12,13,"['▁', '방', '전']",3,2
서경,"사서는 ""논어"", ""맹자"", ""대학"", ""중용""을 말하고, 삼경은 ""시경"", ""서경"", ""역경""을 말한다.",11,14,"['▁', '서', '경']",3,2
도그,도그 성우: 안자이 마사히로 나브의 부하로 6개의 성산에서 요들송을 부르던 산악 안내인.,12,15,"['▁', '도', '그']",3,2
신진,중공 주모스크바 대표로 2년을 체류하였으며 이 기간에 중화민국 현지의 공산화 지도는 신진 세력으로 부상한 리리싼 등에게로 넘어갔다.,17,16,"['▁', '신', '진']",3,2
도산,2019년 3월 도산 전까지 와우 에어는 다음의 노선을 운항 했었다.,10,11,"['▁', '도', '산']",3,2
무단,"관련 일화 2016년 4월 2일 KIA 타이거즈와 NC 다이노스 경기 도중, 관중이 야구장에 무단 난입을 하였다.",16,11,"['▁', '무', '단']",3,2
한화,당시 병원비는 45만 불(한화 약 5억 원)으로 병원측과 협상 중으로 알려졌다.,11,13,"['▁', '한', '화']",3,2
동요,이노신은 일반적으로 tRNA에서 발견되며 동요 염기쌍에서 유전 암호의 적절한 번역에 필수적이다.,11,18,"['▁', '동', '요']",3,2
수다,이러한 주장은 10세기경 동로마 제국에서 제작된 백과사전 《수다》(Suda)에서 더욱 뒷받침된다. 《수다》,11,11,"['▁', '수', '다']",3,2
종신,"종신 재직권 미국 헌법에는 대법관은 ""행동이 선량한 동안에는 직위를 유지할 수 있다""고 명시한다. ""선량한 행동""",15,18,"['▁', '종', '신']",3,2
정교,"7년 전쟁 중에 러시아군이 도시를 점령해 작은 러시아 정교(正敎) 교회를 세우기도 했으며, 1807년 6월에 나폴레옹의 군대가 휩쓸고 지나가기도 했다.",19,12,"['▁', '정', '교']",3,2
도경,외부 링크 최경용 : 네이버 인물정보최경용 : 다음 인물정보최경용 : 중앙일보 인물정보최경용 : 연합뉴스 인물정보 기술사사무소 도경,17,11,"['▁', '도', '경']",3,2
역서,역서 중앙유라시아사 분야의 전문가로 주요 1차 사료의 역주서를 다수 펴냈다.,10,12,"['▁', '역', '서']",3,2
